	151	150	153	152	155	157	156	158	178	177	176	175	173	172	171	170	146	147	148	168	165	166	167	160	161	162	163
151	0.0	0.508498887102	0.532074395486	0.589040456961	0.627425039295	0.681764068648	0.752268725085	0.612521806017	0.628972720041	0.61313184951	0.574922512235	0.548784766056	0.671395299761	0.60199164003	0.619981249417	0.59739738556	0.849774682775	0.834506473259	0.843530980811	0.528160313476	0.597540411261	0.649845512666	0.55750104655	0.607105070983	0.573124586707	0.676172960151	0.528752928556
150	0.508498887102	0.0	0.533548058139	0.567674764915	0.567690793663	0.660645209619	0.764827364581	0.604332164126	0.582310624088	0.587887694203	0.558286644153	0.555050013659	0.65432482962	0.586785686411	0.587845302322	0.571121798923	0.867705438625	0.848994395855	0.857215400261	0.529507328465	0.588357732827	0.655139109956	0.586920894229	0.567242145909	0.594934112627	0.670442473318	0.503809004055
153	0.532074395486	0.533548058139	0.0	0.617539847708	0.581738565999	0.639152354855	0.737243615905	0.586852818261	0.64606322856	0.59245586327	0.526225477509	0.500148061347	0.642655476209	0.540832140061	0.600679422091	0.545919699705	0.854614001433	0.835479474454	0.835259796479	0.569797522346	0.590431562465	0.636035034776	0.594453526261	0.604686133096	0.558941076795	0.649397837223	0.474187948786
152	0.589040456961	0.567674764915	0.617539847708	0.0	0.610439901009	0.631960203674	0.828813660197	0.615281073131	0.655207649478	0.698577908351	0.644081574309	0.653214454354	0.584167074351	0.68674504323	0.610678450133	0.675530982968	0.913996039026	0.899872292973	0.903339340381	0.646351395922	0.71408290265	0.736720491034	0.684725801195	0.598915082595	0.589666629076	0.615790195027	0.553402092708
155	0.627425039295	0.567690793663	0.581738565999	0.610439901009	0.0	0.577952270675	0.794196585395	0.590346919695	0.57060034113	0.603724731141	0.539398417184	0.533779753632	0.545676197931	0.591891169451	0.543541915367	0.56799499886	0.895854789204	0.887508205348	0.886676473773	0.541063091419	0.64574106735	0.682545145722	0.59665671406	0.587021972753	0.615361605173	0.64562124264	0.522140082144
157	0.681764068648	0.660645209619	0.639152354855	0.631960203674	0.577952270675	0.0	0.796655850935	0.592701329878	0.636971757933	0.638193932142	0.57768759524	0.589326212929	0.545670925729	0.61597035232	0.533572061127	0.597098910738	0.907064418305	0.891632918221	0.890112231992	0.626454473239	0.647691648655	0.695842915542	0.64961730885	0.680826396403	0.610248050556	0.655878697989	0.592489189806
156	0.752268725085	0.764827364581	0.737243615905	0.828813660197	0.794196585395	0.796655850935	0.0	0.767614271111	0.791484590025	0.728962185483	0.729981855202	0.720011507194	0.805188947175	0.708916556315	0.768380327001	0.717339247437	0.794505272182	0.783933265297	0.789179535952	0.734695612283	0.710277460473	0.684251537408	0.73205759357	0.82909020226	0.773437532237	0.837435558777	0.770631750392
158	0.612521806017	0.604332164126	0.586852818261	0.615281073131	0.590346919695	0.592701329878	0.767614271111	0.0	0.599263462569	0.623768192566	0.563396204566	0.553569820865	0.509762830493	0.57472423624	0.552177311882	0.553388384146	0.891490426248	0.87521014303	0.877779187716	0.575050273256	0.649375138613	0.684270707628	0.636326040781	0.612479420639	0.496595089748	0.629475544627	0.551881663813
178	0.628972720041	0.582310624088	0.64606322856	0.655207649478	0.57060034113	0.636971757933	0.791484590025	0.599263462569	0.0	0.564000176859	0.49897955631	0.535181554212	0.605437516058	0.599717091635	0.570575778347	0.587594823221	0.891861225168	0.87905950136	0.880361864164	0.505413020443	0.632415945172	0.683696808794	0.605117936608	0.58439666455	0.613768824343	0.715143038028	0.557024700196
