OTU	Test-Statistic	P	FDR_P	Bonferroni_P	C_mean	C-LATE_mean	C-NO_mean	LB500-EARLY_mean	C-EARLY_mean	LB500-NO_mean	taxonomy
JN942274	8.44444444444	0.13338289043	0.379607552633	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cercospora; s__Cercospora_sp_CPC_15875
JN905609	8.44444444444	0.13338289043	0.379607552633	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Lewia; s__Lewia_infectoria
New.CleanUp.ReferenceOTU34	8.44444444444	0.13338289043	0.379607552633	1.0	0.25	0.0	0.0	0.0	0.0	0.666666666667	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_quercitrusa
New.CleanUp.ReferenceOTU102	8.44444444444	0.13338289043	0.379607552633	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.CleanUp.ReferenceOTU113	8.44444444444	0.13338289043	0.379607552633	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU255	8.44444444444	0.13338289043	0.379607552633	1.0	2.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Ascomycota_sp_AR_2010
New.CleanUp.ReferenceOTU313	8.44444444444	0.13338289043	0.379607552633	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.CleanUp.ReferenceOTU372	8.44444444444	0.13338289043	0.379607552633	1.0	0.0	0.0	0.5	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU448	8.44444444444	0.13338289043	0.379607552633	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.CleanUp.ReferenceOTU553	8.44444444444	0.13338289043	0.379607552633	1.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Corticiales; f__Corticiaceae; g__Waitea; s__Waitea_circinata
New.CleanUp.ReferenceOTU687	8.44444444444	0.13338289043	0.379607552633	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.CleanUp.ReferenceOTU724	8.44444444444	0.13338289043	0.379607552633	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.CleanUp.ReferenceOTU727	8.44444444444	0.13338289043	0.379607552633	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.CleanUp.ReferenceOTU1076	8.44444444444	0.13338289043	0.379607552633	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.CleanUp.ReferenceOTU1515	8.44444444444	0.13338289043	0.379607552633	1.0	0.0	0.0	0.25	1.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_quercitrusa
New.CleanUp.ReferenceOTU1594	8.44444444444	0.13338289043	0.379607552633	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Incertae_sedis; g__Hannaella; s__Hannaella_kunmingensis
JN904414	8.42105263158	0.134506613138	0.379607552633	1.0	3.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN905736	8.42105263158	0.134506613138	0.379607552633	1.0	1.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
EU547495	8.42105263158	0.134506613138	0.379607552633	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN905073	8.42105263158	0.134506613138	0.379607552633	1.0	2.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
EU480006	8.42105263158	0.134506613138	0.379607552633	1.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
JQ666749	8.42105263158	0.134506613138	0.379607552633	1.0	4.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Incertae_sedis; f__Plectosphaerellaceae; g__Plectosphaerella; s__Plectosphaerella_cucumerina
FJ762572	8.42105263158	0.134506613138	0.379607552633	1.0	5.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ599584	8.42105263158	0.134506613138	0.379607552633	1.0	1.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Incertae_sedis; g__Strelitziana; s__Strelitziana_albiziae
HQ829666	8.42105263158	0.134506613138	0.379607552633	1.0	0.0	1.5	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cladosporium; s__Cladosporium_sp_MU_c19_50FSSIno2
AY301025	8.42105263158	0.134506613138	0.379607552633	1.0	4.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Cryptococcus; s__Cryptococcus_victoriae
FJ762215	8.42105263158	0.134506613138	0.379607552633	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ760641	8.42105263158	0.134506613138	0.379607552633	1.0	4.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ630993	8.42105263158	0.134506613138	0.379607552633	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Montagnulaceae; g__Paraphaeosphaeria; s__Paraphaeosphaeria_sp_TMS_2011
HM487058	8.42105263158	0.134506613138	0.379607552633	1.0	1.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedDikarya
GU721685	8.42105263158	0.134506613138	0.379607552633	1.0	1.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ191325	8.42105263158	0.134506613138	0.379607552633	1.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AM901697	8.42105263158	0.134506613138	0.379607552633	1.0	2.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_sp_BF98
FJ762517	8.42105263158	0.134506613138	0.379607552633	1.0	2.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU14	8.42105263158	0.134506613138	0.379607552633	1.0	0.0	0.0	53.75	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU25	8.42105263158	0.134506613138	0.379607552633	1.0	8.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU302	8.42105263158	0.134506613138	0.379607552633	1.0	1.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU383	8.42105263158	0.134506613138	0.379607552633	1.0	10.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU501	8.42105263158	0.134506613138	0.379607552633	1.0	1.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU563	8.42105263158	0.134506613138	0.379607552633	1.0	5.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_aff_marina_IMUFRJ_52025
New.CleanUp.ReferenceOTU750	8.42105263158	0.134506613138	0.379607552633	1.0	2.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
New.CleanUp.ReferenceOTU1024	8.42105263158	0.134506613138	0.379607552633	1.0	0.0	0.0	37.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_concentricum
New.CleanUp.ReferenceOTU1033	8.42105263158	0.134506613138	0.379607552633	1.0	2.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU1321	8.42105263158	0.134506613138	0.379607552633	1.0	0.0	0.0	9.75	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Wallemiomycetes; o__Wallemiales; f__Wallemiaceae; g__Wallemia; s__Wallemia_ichthyophaga
New.CleanUp.ReferenceOTU1642	8.42105263158	0.134506613138	0.379607552633	1.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_glutinis
New.CleanUp.ReferenceOTU1900	8.42105263158	0.134506613138	0.379607552633	1.0	0.0	1.5	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_kudriavzevii
FJ755832	8.28390850722	0.141267423271	0.39648536476	1.0	158.25	25.0	560.25	0.0	142.5	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
AF294700	8.01434811828	0.155446645414	0.432059591873	1.0	3.25	0.5	2.25	79.0	0.75	7.33333333333	k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Pseudozyma; s__Pseudozyma_prolifica
JQ247406	8.01076190476	0.155643514395	0.432059591873	1.0	29.0	0.0	0.0	2.0	9.25	47.6666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU19	7.9452074392	0.159281318134	0.439754943544	1.0	40.25	13.0	49.25	0.0	0.0	49.6666666667	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Incertae_sedis; g__Hannaella; s__Hannaella_oryzae
EU489956	7.83842652796	0.16536794259	0.454091431545	1.0	2.75	0.0	0.0	0.0	0.25	2.66666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ512074	7.80110358666	0.167543229763	0.457591186665	1.0	109.0	125.0	629.5	678.0	100.75	459.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU1	7.71000920084	0.172958405561	0.469854919918	1.0	8.25	0.0	18.75	11.0	25.75	3.33333333333	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
GU721777	7.34427828349	0.196268928902	0.530343701501	1.0	2.5	0.0	0.0	0.0	0.5	4.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ526984	7.22926127763	0.204140572766	0.548695296112	1.0	1.5	0.0	2.25	0.0	1.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ524297	6.9233102253	0.226406593566	0.586351477494	1.0	2.0	0.75	7.75	0.0	2.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
New.CleanUp.ReferenceOTU705	6.85151515152	0.231919611856	0.586351477494	1.0	0.75	9.75	0.0	0.0	0.0	26.3333333333	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__unculturedcompost_fungus
FJ759754	6.68701298701	0.244977336891	0.586351477494	1.0	9.75	0.0	16.75	0.0	0.0	46.6666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU1816	6.6774691358	0.245753343713	0.586351477494	1.0	0.0	1.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
GU721712	6.58169934641	0.253653899229	0.586351477494	1.0	0.5	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ762516	6.53047989624	0.257964681698	0.586351477494	1.0	1.0	0.0	0.0	0.0	0.0	0.666666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
New.CleanUp.ReferenceOTU346	6.46819462505	0.26328781353	0.586351477494	1.0	0.0	0.0	1.5	0.0	1.0	4.66666666667	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycodaceae; g__Hanseniaspora; s__Hanseniaspora_sp.
FJ758802	6.32717250324	0.275672443615	0.586351477494	1.0	2.25	0.0	0.0	0.0	0.0	10.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU4	6.32717250324	0.275672443615	0.586351477494	1.0	5.0	0.0	0.0	0.0	0.0	119.666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ630971	6.32101167315	0.276224096881	0.586351477494	1.0	1.25	0.0	0.25	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AY447032	6.3014541387	0.277981241995	0.586351477494	1.0	1.25	0.0	18.0	0.0	12.75	28.6666666667	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Trichomonascaceae; g__Zygoascus; s__Zygoascus_steatolyticus_var_steatolyticus
FJ759644	6.09480519481	0.297102985215	0.586351477494	1.0	11.5	6.75	28.5	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cercospora; s__Cercospora_sp_CPC_15875
New.CleanUp.ReferenceOTU999	5.99007161458	0.307186192745	0.586351477494	1.0	1.5	0.0	0.5	2.0	0.5	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
GQ458030	5.96078431373	0.310053500416	0.586351477494	1.0	0.5	0.0	0.25	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU31	5.92528571429	0.313556977141	0.586351477494	1.0	7.75	0.0	20.5	1.0	5.5	263.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU1680	5.91439688716	0.314637808269	0.586351477494	1.0	0.0	3.5	1.75	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ631014	5.68288288288	0.338308438868	0.586351477494	1.0	45.0	4.5	32.25	0.0	15.0	65.6666666667	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Cryptococcus; s__Cryptococcus_sp_3_TMS_2011
FJ762347	5.66666666667	0.340016091922	0.586351477494	1.0	0.0	0.0	0.0	0.0	0.0	17.6666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ762225	5.66666666667	0.340016091922	0.586351477494	1.0	0.0	0.0	0.0	0.0	0.0	11.6666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU721872	5.66666666667	0.340016091922	0.586351477494	1.0	0.0	0.0	0.0	0.0	0.0	6.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AJ875349	5.66666666667	0.340016091922	0.586351477494	1.0	0.0	0.0	0.0	0.0	0.0	18.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN906557	5.66666666667	0.340016091922	0.586351477494	1.0	0.0	0.0	0.0	0.0	0.0	31.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU65	5.66666666667	0.340016091922	0.586351477494	1.0	0.0	0.0	0.0	0.0	0.0	6.66666666667	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Kodamaea; s__Kodamaea_ohmeri
New.CleanUp.ReferenceOTU81	5.66666666667	0.340016091922	0.586351477494	1.0	0.0	0.0	0.0	0.0	0.0	8.33333333333	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Metschnikowiaceae; g__Clavispora; s__Clavispora_lusitaniae
New.CleanUp.ReferenceOTU283	5.66666666667	0.340016091922	0.586351477494	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
New.CleanUp.ReferenceOTU543	5.66666666667	0.340016091922	0.586351477494	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU748	5.66666666667	0.340016091922	0.586351477494	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_tropicalis
New.CleanUp.ReferenceOTU754	5.66666666667	0.340016091922	0.586351477494	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
New.CleanUp.ReferenceOTU990	5.66666666667	0.340016091922	0.586351477494	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_quercitrusa
New.CleanUp.ReferenceOTU1017	5.66666666667	0.340016091922	0.586351477494	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Cryptococcus; s__Cryptococcus_sp_3_TMS_2011
New.CleanUp.ReferenceOTU1115	5.66666666667	0.340016091922	0.586351477494	1.0	0.0	0.0	0.0	0.0	0.0	4.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU1292	5.66666666667	0.340016091922	0.586351477494	1.0	0.0	0.0	0.0	0.0	0.0	61.6666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU1648	5.66666666667	0.340016091922	0.586351477494	1.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU1842	5.66666666667	0.340016091922	0.586351477494	1.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_intermedia
JN906448	5.59259259259	0.347899553458	0.586351477494	1.0	0.0	1.0	0.5	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AM901802	5.59259259259	0.347899553458	0.586351477494	1.0	0.5	0.0	0.0	0.0	1.25	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__ascomycete_sp_5/97_81
FJ213534	5.59259259259	0.347899553458	0.586351477494	1.0	0.5	0.0	1.75	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU056004	5.58171206226	0.349069025766	0.586351477494	1.0	2.5	0.0	15.25	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__unidentified; g__unidentified; s__unculturedHypocreales
AM901773	5.44928516229	0.363538999393	0.586351477494	1.0	42.25	18.75	224.75	71.0	67.25	88.6666666667	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
AM901888	5.20649350649	0.391202899568	0.586351477494	1.0	12.75	0.0	0.0	0.0	46.25	104.666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FM875842	5.18981481481	0.393157057392	0.586351477494	1.0	1.0	0.0	43.75	0.0	10.75	56.3333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU5	5.16718027735	0.395820047386	0.586351477494	1.0	0.0	90.0	0.25	0.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
AM901910	4.87576190476	0.431229921331	0.586351477494	1.0	17.25	5.25	11.25	0.0	0.0	48.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
New.ReferenceOTU3	4.80237179487	0.4404721358	0.586351477494	1.0	4.75	0.0	0.0	0.0	0.5	6.33333333333	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Coprinellus; s__Coprinellus_heptemerus
HQ211528	4.71298701299	0.451901538964	0.586351477494	1.0	1.25	0.0	18.75	0.0	2432.75	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Rhizoscyphus; s__Rhizoscyphus_ericae
JN906613	4.64875449409	0.460230539021	0.586351477494	1.0	1.25	0.0	0.75	0.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JF300399	4.52328431373	0.476774134524	0.586351477494	1.0	0.5	0.0	0.25	0.0	0.0	0.666666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JF770474	4.43576923077	0.488523014423	0.586351477494	1.0	11.5	5.25	0.25	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Pucciniomycetes; o__Pucciniales; f__Pucciniaceae; g__Puccinia; s__Puccinia_striiformis_f_sp_tritici
HQ235049	4.24698717949	0.514431182068	0.586351477494	1.0	1.75	0.0	13.5	0.0	0.0	25.3333333333	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae; g__Arachnion; s__Arachnion_album
GQ458026	4.15807692308	0.526888649592	0.586351477494	1.0	0.0	1.25	41.5	0.0	32.25	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_sp_857
FJ763051	4.13815789474	0.529701073506	0.586351477494	1.0	0.75	0.0	0.0	0.0	0.0	10.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Dioszegia; s__Dioszegia_sp_TY_217
FJ210521	4.13815789474	0.529701073506	0.586351477494	1.0	0.0	4.0	0.0	0.0	0.0	7.66666666667	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Sporormiaceae; g__Preussia; s__Preussia_sp_JJP_2009a
New.CleanUp.ReferenceOTU3	4.13815789474	0.529701073506	0.586351477494	1.0	0.25	0.0	0.0	0.0	0.0	2.66666666667	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_quercitrusa
New.CleanUp.ReferenceOTU739	4.13815789474	0.529701073506	0.586351477494	1.0	0.25	0.0	0.0	0.0	0.0	3.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedectomycorrhizal_fungus
FJ762984	4.05061904762	0.542151324617	0.586351477494	1.0	11.5	0.0	9.0	0.0	45.75	20.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JF933754	4.0462962963	0.542769870655	0.586351477494	1.0	0.0	0.0	0.25	0.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ525365	4.0462962963	0.542769870655	0.586351477494	1.0	0.0	0.0	0.25	0.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ517859	4.0462962963	0.542769870655	0.586351477494	1.0	0.0	0.0	0.0	0.0	0.25	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
