	sequences per sample	iteration	1026	1028	1019	424	761	1143	764	1150	1146	448	459	1017	1147	1144	434	762	765	760	432	429	836	1032	1035	456	759	436	758	451	1016	452	1018	1151	460	450	431	1037	442	457	1031	454	833	1022	455	461	447	1029	757	453	1040	1145	1020	1142	1138	1156	1033	1148	1039	449	1038	458	1025	1021	1034	1153	1154	1152	1023	437	844	839	843	1036	842	1141	430	1149	766	838	841	1030	1027	1024	440	441	763	435	439	837	426	427
alpha_rarefaction_10_9.txt	10	9	1.0	4.0	13.0	4.0	8.5	2.0	6.5	2.0	7.0	7.0	2.0	12.0	11.0	1.0	2.0	4.0	2.0	7.0	7.0	23.0	3.0	4.5	8.0	7.0	23.0	1.0	9.0	5.33333333333	29.0	2.0	9.0	9.0	2.0	12.0	8.5	1.0	1.0	7.0	16.0	7.0	12.0	7.0	2.0	2.0	12.0	7.0	6.5	1.0	11.0	3.0	6.2	6.5	8.0	5.0	16.0	11.0	6.5	23.0	7.0	7.0	4.5	4.0	2.0	8.0	5.0	9.0	6.5	2.0	3.0	2.0	1.0	2.0	1.0	12.0	29.0	7.0	4.0	1.0	1.0	4.0	1.0	2.0	2.0	1.0	1.0	4.0	2.0	2.0	2.0	2.0
alpha_rarefaction_1009_0.txt	1009	0	53.1428571429	88.0	221.1875	41.0	373.272727273	110.583333333	100.615384615	126.5	90.2307692308	235.0	83.0769230769	193.588235294	140.5	145.333333333	65.6666666667	108.111111111	146.333333333	129.0	281.909090909	325.5	53.5	88.5	88.1666666667	93.1111111111	133.25	79.8571428571	211.5	316.0	241.5	86.1666666667	168.2	127.272727273	81.5	223.5	273.157894737	80.5	93.3333333333	87.9090909091	125.5	94.6	175.333333333	116.090909091	91.0	85.5	191.352941176	97.5	159.1	90.0	201.375	113.8	202.882352941	111.375	144.647058824	140.75	119.428571429	112.0	132.0	195.076923077	121.5	116.666666667	116.2	130.0	74.6666666667	248.6	67.0	121.0	108.0	68.0	67.0	56.0	102.0	96.25	31.875	173.6	266.315789474	103.4	77.0	51.0	50.25	78.2142857143	123.857142857	83.9090909091	87.0	66.625	61.1111111111	100.5	58.2	83.0	44.0	65.2
alpha_rarefaction_1009_1.txt	1009	1	75.1428571429	86.0	234.615384615	31.0	253.789473684	88.5	128.125	90.8	108.0	183.125	109.0	258.230769231	102.045454545	113.090909091	63.1428571429	138.545454545	109.333333333	174.571428571	207.157894737	459.0	58.6	110.6	103.166666667	89.8	193.75	67.875	137.8125	240.714285714	187.230769231	105.0	216.0	161.111111111	157.75	195.181818182	315.3	73.75	96.5	91.8333333333	156.928571429	87.1	182.0	124.545454545	109.0	105.375	220.375	115.0	145.333333333	142.272727273	172.0	111.461538462	238.75	222.8	171.615384615	112.75	95.6	123.928571429	124.857142857	263.909090909	177.111111111	95.6	117.428571429	89.0	123.5	113.583333333	39.4285714286	144.909090909	158.75	67.0	112.0	59.25	88.75	115.666666667	77.5	155.272727273	272.111111111	132.363636364	95.5454545455	55.6	43.6	234.2	78.0	104.0	193.75	63.5	99.375	56.6666666667	64.0	67.0	34.2	55.0
alpha_rarefaction_1009_2.txt	1009	2	53.0	72.6666666667	201.0	25.0	215.12	97.0	115.125	81.9090909091	91.9090909091	167.833333333	87.1	197.0	126.4	103.153846154	61.75	95.5	143.1	153.066666667	351.363636364	365.555555556	26.0	97.875	76.1111111111	98.25	161.214285714	51.0	250.0	261.571428571	235.0	98.5	209.076923077	102.0	121.857142857	241.833333333	250.130434783	48.1111111111	71.625	110.5	215.769230769	93.875	97.0	151.5	177.0	113.571428571	176.153846154	78.0	190.909090909	83.25	97.75	98.5454545455	182.058823529	145.909090909	146.235294118	142.111111111	74.1	121.461538462	135.428571429	261.909090909	99.4285714286	67.0	84.8	91.9090909091	92.6	112.0	64.0	129.714285714	103.6	39.6	54.0	70.5	68.0	68.25	90.75	124.625	227.473684211	92.0	237.25	56.4285714286	41.5	67.4375	95.6	80.5454545455	83.0	77.1111111111	73.625	60.0909090909	86.6	38.0	25.0	43.2
alpha_rarefaction_1009_3.txt	1009	3	84.5	95.5	255.230769231	44.0	211.526315789	193.25	86.0769230769	148.0	149.875	163.2	86.0	181.5	145.230769231	135.2	87.6	71.0909090909	109.666666667	157.588235294	242.066666667	326.5	82.5	76.1	83.0	92.5454545455	186.111111111	105.0	292.428571429	186.875	216.769230769	81.9090909091	220.0	130.111111111	93.75	329.272727273	302.142857143	58.75	61.6	97.5454545455	238.583333333	87.5	104.153846154	126.111111111	157.428571429	107.769230769	286.0	99.25	106.1875	71.0	107.5	69.25	334.1	146.333333333	157.0	122.5	238.0	192.0	109.375	307.6	96.6	125.0	138.25	151.875	120.333333333	200.5	98.0	236.111111111	74.1111111111	123.0	70.0	54.4285714286	40.0	95.1111111111	100.0	110.6	266.037037037	127.571428571	120.0	91.2	92.0	65.125	110.0	98.1111111111	97.5	81.8571428571	70.6	55.2727272727	35.0	101.0	27.0	34.75
alpha_rarefaction_1009_4.txt	1009	4	48.6666666667	99.1666666667	280.666666667	65.5	171.5	131.363636364	82.0	78.0	120.0	144.0	105.0	130.0	99.2142857143	123.428571429	51.0	134.0	109.0	152.368421053	245.75	322.105263158	60.0	292.333333333	104.75	90.9090909091	182.866666667	89.75	162.2	246.0	185.0	74.0	145.4375	104.5	133.0	290.230769231	209.285714286	57.5	72.5	102.769230769	191.0	105.75	121.090909091	105.666666667	115.666666667	98.5454545455	158.882352941	162.0	167.0	68.0	110.090909091	123.333333333	213.076923077	129.5	192.0	125.272727273	71.1428571429	296.75	176.0	217.333333333	102.333333333	96.7692307692	104.0	108.769230769	87.625	252.166666667	62.0	153.928571429	101.166666667	68.75	44.125	76.1666666667	73.75	85.1111111111	35.75	148.230769231	293.833333333	110.153846154	97.1111111111	36.1428571429	81.6	129.571428571	145.0	62.0	68.625	58.3333333333	63.6666666667	74.0833333333	54.375	41.1666666667	63.0	79.2
alpha_rarefaction_1009_5.txt	1009	5	70.2	78.3333333333	217.272727273	28.5	176.84	105.0	203.6	71.6666666667	174.0	295.090909091	94.4285714286	197.833333333	175.0	126.125	102.0	140.25	92.4615384615	280.076923077	222.473684211	341.2	43.0	132.3	124.5	116.125	226.8	82.5	156.5625	228.214285714	232.0	83.1111111111	232.714285714	113.583333333	112.0	231.0625	239.476190476	58.0	50.125	100.615384615	133.0	112.6	133.909090909	92.5454545455	99.25	102.153846154	167.928571429	148.666666667	203.5	67.25	139.3	119.5	184.956521739	165.2	135.75	128.545454545	84.5	172.272727273	80.0833333333	241.153846154	125.5	94.2142857143	114.666666667	73.6	155.75	168.857142857	52.0	98.2307692308	136.111111111	55.0	57.6	68.1428571429	43.0	118.428571429	101.0	140.714285714	332.0	122.5	72.0	67.625	88.0	77.0	82.5	89.625	89.0	136.0	84.0	99.6666666667	35.1666666667	78.1666666667	58.0	85.6
alpha_rarefaction_1009_6.txt	1009	6	65.5	117.0	202.5	53.0	254.1875	173.625	122.428571429	74.0833333333	119.272727273	162.066666667	85.3333333333	206.333333333	131.583333333	129.6	86.0	72.0	104.071428571	156.0	204.882352941	278.157894737	48.0	151.0	96.875	132.375	257.111111111	69.0	165.214285714	251.769230769	226.111111111	75.5454545455	232.166666667	105.375	113.5	243.066666667	187.222222222	53.25	57.0909090909	104.0	149.571428571	85.9090909091	108.272727273	87.25	125.5	116.090909091	167.105263158	85.5	176.0	137.142857143	91.1666666667	103.333333333	153.894736842	154.25	137.166666667	108.5	79.0	162.615384615	89.8	157.055555556	130.0	88.5	117.2	94.6	73.0909090909	102.615384615	44.1111111111	122.230769231	112.0	68.1428571429	45.0	82.5	92.2	64.7692307692	57.75	128.157894737	308.153846154	74.0833333333	52.3333333333	74.4285714286	55.4285714286	84.0833333333	77.2727272727	63.7692307692	98.0	61.5	95.1666666667	58.0	62.0	55.5	67.5	39.0
alpha_rarefaction_1009_7.txt	1009	7	75.1428571429	97.25	329.75	40.2	283.571428571	100.272727273	92.3636363636	72.0909090909	79.1111111111	383.1	88.0	186.352941176	129.583333333	137.333333333	132.5	86.1111111111	130.75	155.066666667	221.105263158	215.896551724	54.4285714286	124.5	103.2	91.0	173.461538462	115.333333333	261.25	206.772727273	203.5	42.2307692308	175.0	125.214285714	74.0769230769	221.625	245.043478261	48.1428571429	60.25	96.0	152.571428571	105.625	155.272727273	87.8	74.6	84.3333333333	215.647058824	78.0	135.0	142.333333333	111.055555556	95.4615384615	149.235294118	181.0	178.3	124.333333333	111.0	116.352941176	121.333333333	176.5	101.75	95.9090909091	75.6666666667	115.0	115.666666667	112.0	39.6666666667	148.1	99.3333333333	175.0	38.6666666667	35.0	101.0	128.5	54.4285714286	205.833333333	213.44	106.333333333	74.0	107.666666667	54.75	123.5	65.1111111111	89.0	77.5	105.0	72.0	69.0	93.1666666667	57.4285714286	44.0	71.3333333333
alpha_rarefaction_1009_8.txt	1009	8	52.5	93.0	149.75	68.3333333333	203.5	96.2727272727	121.5	155.142857143	88.4615384615	143.105263158	73.2307692308	157.125	134.583333333	137.142857143	88.4285714286	137.75	107.0	131.882352941	201.8125	244.5	60.1428571429	97.6	112.0	120.0	306.875	79.1666666667	214.272727273	224.235294118	133.333333333	85.4285714286	251.0	79.875	81.5	204.235294118	206.565217391	74.0	82.875	100.428571429	172.3	107.769230769	144.333333333	97.5	83.9090909091	99.3333333333	236.2	100.5	167.0	75.0	132.363636364	110.769230769	291.1	121.0	199.055555556	99.5454545455	97.875	106.153846154	68.8666666667	273.75	120.5	177.0	141.0	93.4615384615	80.75	104.333333333	49.1428571429	112.375	110.111111111	65.625	50.0	56.5	41.125	120.0	48.4285714286	190.0	188.714285714	127.111111111	63.5	27.5	67.0	121.272727273	132.3	127.0	53.1111111111	42.3333333333	76.5	79.1111111111	65.2	43.0	32.0	58.1428571429
