	sequences per sample	iteration	565	527	530	552	556	542	575	547	532	540	571	581	580	535	536	531	557	562	537	560	555	577	541	570	576	561	582	545	550	551	572	521	520	525	522	566	546	526	567
alpha_rarefaction_10_0.txt	10	0	23.0	9.0	7.0	9.0	4.0	29.0	11.0	23.0	12.0	3.0	6.5	7.0	6.5	29.0	7.0	16.0	4.0	22.0	7.0	16.0	5.33333333333	5.0	22.0	11.0	9.0	4.5	12.0	23.0	9.0	7.0	6.5	2.0	2.0	8.5	1.0	5.5	8.5	22.0	9.0
alpha_rarefaction_10_1.txt	10	1	29.0	29.0	7.0	7.0	3.0	4.5	22.0	13.0	6.5	4.5	4.0	4.5	13.0	9.0	7.0	5.33333333333	4.5	23.0	16.0	5.5	7.0	9.0	22.0	16.0	5.0	5.0	13.0	12.0	4.0	2.0	12.0	4.0	4.0	9.0	2.0	29.0	6.5	55.0	5.5
alpha_rarefaction_10_2.txt	10	2	9.0	55.0	8.0	6.5	7.0	4.5	12.0	8.5	7.0	11.0	7.0	9.0	12.0	16.0	3.0	7.0	22.0	12.0	22.0	9.0	4.0	12.0	11.0	9.0	23.0	7.0	5.5	13.0	11.0	6.5	16.0	1.0	1.0	29.0	11.0	8.5	12.0	13.0	23.0
alpha_rarefaction_10_3.txt	10	3	22.0	13.0	6.5	11.0	4.5	11.0	5.0	12.0	16.0	16.0	11.0	7.0	9.0	12.0	7.0	7.0	4.5	12.0	11.0	12.0	11.0	29.0	9.0	29.0	6.5	11.0	9.0	29.0	4.5	11.0	12.0	2.0	2.0	23.0	2.0	9.0	8.5	29.0	12.0
alpha_rarefaction_10_4.txt	10	4	6.5	23.0	4.5	4.0	16.0	16.0	5.33333333333	55.0	11.0	9.0	16.0	4.5	23.0	2.0	6.5	6.5	5.5	6.5	29.0	13.0	16.0	9.0	29.0	4.5	3.0	22.0	7.0	13.0	6.5	4.5	6.5	2.0	2.0	22.0	1.0	13.0	7.0	13.0	8.5
alpha_rarefaction_10_5.txt	10	5	16.0	23.0	16.0	4.0	11.0	6.5	22.0	22.0	16.0	7.0	22.0	5.33333333333	12.0	16.0	3.0	9.0	5.0	13.0	3.0	8.5	16.0	3.0	11.0	11.0	5.0	4.0	12.0	13.0	11.0	16.0	11.0	2.0	2.0	55.0	2.0	12.0	13.0	23.0	29.0
alpha_rarefaction_10_6.txt	10	6	7.0	13.0	22.0	11.0	7.0	4.5	3.0	12.0	29.0	7.0	16.0	12.0	8.5	3.0	2.0	13.0	7.0	12.0	7.0	5.33333333333	7.0	11.0	3.0	7.0	4.0	12.0	7.0	29.0	7.0	11.0	6.5	2.0	2.0	6.5	2.0	29.0	7.0	55.0	5.33333333333
alpha_rarefaction_10_7.txt	10	7	16.0	8.5	7.0	9.0	4.5	7.0	3.0	22.0	12.0	7.0	6.5	9.0	12.0	11.0	4.5	23.0	6.5	16.0	11.0	5.33333333333	11.0	9.0	11.0	22.0	8.5	4.5	23.0	23.0	16.0	12.0	7.0	2.0	1.0	8.5	4.0	23.0	12.0	13.0	6.5
alpha_rarefaction_10_8.txt	10	8	12.0	23.0	5.0	11.0	16.0	22.0	6.5	16.0	7.0	11.0	22.0	7.0	13.0	6.5	11.0	12.0	7.0	7.0	4.0	6.5	4.5	16.0	3.0	9.0	12.0	6.5	9.0	5.33333333333	4.0	4.5	23.0	1.0	4.0	12.0	7.0	9.0	23.0	29.0	8.5
alpha_rarefaction_10_9.txt	10	9	23.0	23.0	7.0	4.5	22.0	4.0	5.0	7.0	22.0	11.0	7.0	7.0	8.5	4.0	4.0	7.0	7.0	9.0	11.0	12.0	4.5	9.0	29.0	5.33333333333	6.5	7.0	4.0	12.0	22.0	6.5	11.0	1.0	1.0	12.0	7.0	22.0	12.0	23.0	23.0
alpha_rarefaction_1009_0.txt	1009	0	143.117647059	217.55	135.235294118	168.5	159.833333333	184.4	132.0	248.2	226.125	188.0	110.142857143	148.75	85.7142857143	137.583333333	171.0	157.0	275.0	226.8	188.0	158.75	89.0	158.153846154	198.0	129.272727273	209.666666667	103.833333333	113.4	242.066666667	95.0	127.333333333	136.0	125.909090909	164.230769231	225.0	159.769230769	249.375	213.0	215.047619048	137.076923077
alpha_rarefaction_1009_1.txt	1009	1	213.647058824	361.4	187.0	87.0769230769	125.928571429	154.111111111	166.153846154	348.111111111	261.909090909	193.25	184.625	109.615384615	142.125	165.1	167.111111111	137.15	152.333333333	150.0	140.789473684	162.5	130.125	181.625	163.1	147.75	124.0	181.272727273	141.0	310.714285714	112.375	133.111111111	180.0	241.0	171.545454545	211.0	114.3125	152.875	392.0	236.555555556	275.0
alpha_rarefaction_1009_2.txt	1009	2	159.714285714	244.954545455	205.111111111	133.6	202.25	145.571428571	112.090909091	208.0	155.571428571	139.0	117.625	177.428571429	154.111111111	149.066666667	169.5	190.111111111	123.272727273	130.214285714	181.461538462	175.153846154	116.583333333	112.4	150.5	207.5	240.0	130.4	145.3	294.111111111	125.076923077	114.0	144.909090909	160.769230769	148.153846154	287.0	198.375	167.5	217.9375	256.652173913	165.769230769
alpha_rarefaction_1009_3.txt	1009	3	243.090909091	381.076923077	163.0	121.0	172.857142857	186.076923077	124.5	279.75	154.5	182.0	96.3	104.2	100.461538462	140.076923077	113.071428571	169.5	129.0	219.666666667	189.545454545	127.4	89.5	104.0625	133.583333333	136.6	100.769230769	136.235294118	160.875	294.75	127.928571429	107.333333333	216.142857143	134.894736842	143.055555556	398.071428571	114.866666667	186.125	165.571428571	441.230769231	171.214285714
alpha_rarefaction_1009_4.txt	1009	4	220.071428571	277.9375	187.333333333	73.25	118.583333333	189.428571429	104.555555556	317.5	186.0	180.5	136.0	128.647058824	238.428571429	155.769230769	158.928571429	183.090909091	78.0	150.066666667	185.0	131.571428571	114.0	181.0	160.153846154	99.0714285714	83.0769230769	184.5	108.6	240.066666667	155.666666667	96.4615384615	173.0	129.5	165.4	299.555555556	163.0	185.461538462	279.1	234.107142857	137.833333333
alpha_rarefaction_1009_5.txt	1009	5	138.666666667	233.5	148.105263158	134.428571429	130.583333333	194.909090909	127.076923077	324.615384615	125.0	151.6875	154.25	117.0	108.153846154	172.0	172.6	119.615384615	153.5	152.0	194.909090909	255.0	83.5454545455	149.111111111	145.375	149.0	103.333333333	108.0625	139.6	191.8	134.545454545	92.1	151.75	281.625	156.769230769	390.75	138.882352941	168.176470588	197.545454545	353.833333333	154.875
alpha_rarefaction_1009_6.txt	1009	6	132.866666667	247.066666667	183.0	154.0	164.142857143	166.615384615	126.1	200.714285714	135.75	168.214285714	146.909090909	117.583333333	151.375	137.571428571	114.5	170.833333333	105.5	280.428571429	142.6	168.214285714	76.75	167.142857143	183.714285714	206.375	143.333333333	161.833333333	101.833333333	244.615384615	163.142857143	143.142857143	168.142857143	129.882352941	172.4	297.0	167.0	246.583333333	234.894736842	193.869565217	201.0
alpha_rarefaction_1009_7.txt	1009	7	197.428571429	426.545454545	207.0	98.875	145.0	179.090909091	117.75	313.333333333	196.5	225.090909091	141.428571429	119.0	135.0	164.090909091	151.111111111	157.6875	89.0	167.615384615	132.0	161.833333333	125.428571429	152.25	212.75	159.0	181.272727273	213.0	101.625	194.125	155.928571429	121.125	170.111111111	161.5	229.142857143	268.058823529	147.0	138.4	338.5	321.235294118	179.875
