	sequences per sample	iteration	565	527	530	552	556	542	575	547	532	540	571	581	580	535	536	531	557	562	537	560	555	577	541	570	576	561	582	545	550	551	572	521	520	525	522	566	546	526	567
alpha_rarefaction_10_0.txt	10	0	0.88339	0.92436	0.33083	0.34734	0.10236	1.08872	0.79626	1.19646	1.46502	0.45864	0.48681	0.46673	0.42172	0.83286	0.4634	0.80201	0.29498	0.19814	0.58874	0.6849	0.12947	0.34313	0.92655	0.7434	0.77666	0.37544	0.56311	0.89104	0.88566	0.50894	0.81726	1.01194	1.50701	1.03953	0.99836	0.69765	0.74816	0.96877	0.9686
alpha_rarefaction_10_1.txt	10	1	0.95433	1.12111	0.36025	0.22927	0.0859	0.48442	0.66679	0.90585	0.56111	0.30835	0.28703	0.63712	0.86823	0.42536	0.5266	0.66482	0.30508	1.33213	0.84435	0.67226	0.62312	0.38634	1.08202	0.67222	0.60426	0.34313	0.39814	0.56872	0.16763	0.28687	0.88099	1.03443	1.33704	0.83944	1.11813	0.86452	0.4052	1.14236	0.86803
alpha_rarefaction_10_2.txt	10	2	0.36726	1.21275	1.07066	0.44553	0.33539	0.72433	0.80167	0.62534	0.32803	0.88598	0.18976	0.50423	0.57011	0.97211	0.31729	0.77234	0.77206	0.60218	1.38302	0.3421	0.30038	0.63696	0.71282	0.43511	0.72025	0.27808	0.37747	0.86085	0.35675	0.42191	0.84664	0.99836	0.99836	1.09502	1.69185	0.89461	1.05855	0.91514	1.62627
alpha_rarefaction_10_3.txt	10	3	1.83363	1.06058	0.45203	0.45048	0.46682	0.88659	0.34327	0.83968	0.8528	0.88685	0.39685	0.54823	0.59341	1.1036	0.45837	0.94011	0.36601	0.40456	0.34799	0.68861	0.34327	1.01679	0.65507	1.3358	0.38917	0.4328	0.41122	1.26941	0.29498	0.36822	1.04645	1.34845	1.22534	0.9852	1.35941	0.93781	0.77161	0.99158	1.706
alpha_rarefaction_10_4.txt	10	4	0.70943	1.91795	0.63016	0.29157	0.59921	0.80224	0.33546	1.16104	0.49641	0.73936	0.76197	0.3353	0.53228	0.20963	0.54943	0.73675	0.53457	0.5802	0.9681	0.33912	0.51741	0.42205	0.86252	0.4551	0.39833	0.79238	0.5068	0.81009	0.33324	0.67976	0.71025	1.3581	1.25504	0.80379	0.99836	1.58787	0.69162	0.78854	1.04853
alpha_rarefaction_10_5.txt	10	5	0.34339	0.86171	0.9759	0.05423	0.39236	0.59265	0.69062	0.54092	0.82769	0.29856	1.01359	0.36615	0.70448	0.82081	0.19302	0.77953	0.35832	0.36597	0.46232	0.90898	0.97456	0.29484	0.71131	0.76952	0.29498	0.29157	0.75069	1.11227	0.73568	0.64658	0.26633	1.19375	1.24657	1.07204	1.29201	0.76941	1.0098	0.87007	0.87822
alpha_rarefaction_10_6.txt	10	6	0.87962	0.90723	0.59629	0.82551	0.16265	0.42526	0.28701	0.61659	1.04769	0.47029	1.05188	0.49825	0.63808	0.26619	0.2836	0.81936	0.23666	0.66332	0.67341	0.54484	0.8415	0.74364	0.36011	0.45564	0.45837	0.44511	0.46673	0.87092	0.86173	0.30849	0.42509	1.21642	1.36942	0.30896	1.03677	1.64676	0.65893	1.08104	1.08076
alpha_rarefaction_10_7.txt	10	7	0.4829	0.70832	0.16756	0.59685	0.59018	0.3528	0.29157	1.01041	1.16608	0.3454	0.31764	0.64169	0.98539	0.46511	0.65589	1.43881	0.76343	0.7782	0.39342	0.63042	0.4237	1.85044	0.73187	0.79776	1.16602	0.2746	0.79751	1.04468	0.54951	0.91743	0.59193	0.99861	0.99836	0.53026	1.67033	0.80055	1.16226	1.1566	0.69
alpha_rarefaction_10_8.txt	10	8	1.77725	1.27356	0.41859	0.88604	0.67846	0.91892	0.47002	0.70103	0.4152	0.8304	0.38837	0.3353	0.81858	0.49847	0.6806	0.61282	0.29062	0.07391	0.5709	0.39062	0.33986	0.62478	0.28701	0.84977	0.97637	0.34905	0.35273	0.3612	0.35684	0.46988	0.9202	0.99836	1.04624	1.08794	1.513	1.09286	1.07204	1.07433	1.01888
alpha_rarefaction_10_9.txt	10	9	1.34103	1.63203	0.63962	0.30508	0.79222	0.712	0.67422	0.5787	0.97924	0.75984	0.66519	1.43572	0.43641	0.5805	0.17023	0.84839	0.43029	0.57214	0.80538	0.72418	0.42497	0.63638	1.14016	0.67241	0.49493	0.23195	0.29498	1.22388	0.40369	0.32683	0.4606	0.99836	0.99836	1.16825	1.58369	0.74207	0.75708	0.9749	1.03125
alpha_rarefaction_1009_0.txt	1009	0	7.43703	7.09382	5.12589	4.47728	6.65157	5.51192	4.17023	6.43391	5.16421	4.32457	5.0281	5.80767	5.00752	4.60147	5.3866	5.2508	4.64295	5.09749	5.08526	4.3497	4.0919	6.25305	5.10904	6.1878	5.24779	4.02199	5.73786	6.13183	3.04064	3.4759	6.0051	7.29273	7.74261	5.85444	7.59861	5.98341	5.89716	6.80515	5.78761
