Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0
5101-1019-MS515F-926R.extendedFrags										4.83304776631	0.718793096243	0.0	3.35158176271	22.8948138242	32.4230013791	29.6961845459																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1020-MS515F-926R.extendedFrags										3.06054721109	0.329408294206	0.902185402788	5.15745224809	31.9329383711	51.2156149365	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1021-MS515F-926R.extendedFrags										4.89887027792	1.34442039975	2.09416054663	1.21491982892	6.58408165352	0.0	80.1199584235																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1022-MS515F-926R.extendedFrags										4.74023578193	1.94493736493	2.0204859708	1.04889576049	8.23304109493	0.0	78.0030570831																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1023-MS515F-926R.extendedFrags										5.10476025394	1.39535891491	2.37687690941	1.30652395294	9.26266981561	0.0	76.0102268542																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1024-MS515F-926R.extendedFrags										5.07821172671	1.78625491977	1.68533656272	2.80149359168	2.66626299324	0.0	82.4018568978																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1025-MS515F-926R.extendedFrags										4.85962366706	1.81717681199	2.34920196227	1.93694004929	3.91303346461	0.0	81.144199544																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1026-MS515F-926R.extendedFrags										4.63629580334	1.34107729849	2.73257103676	0.0	6.12458910602	0.0	81.0030854861																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1027-MS515F-926R.extendedFrags										4.51344799723	1.41818241784	1.78262231823	0.954799558055	7.46359723619	0.0	80.2262495671																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1028-MS515F-926R.extendedFrags										5.4306076172	1.33971956129	2.14262575779	1.56647693091	2.70720533111	0.0	82.6692581795																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1029-MS515F-926R.extendedFrags										4.8856313826	1.07397218977	2.40607453744	1.22282096695	6.74529901647	0.0	79.7019256133																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1030-MS515F-926R.extendedFrags										4.67665264526	1.07212475634	2.36995998769	1.32519407681	10.1108033241	0.0	76.5500495879																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1031-MS515F-926R.extendedFrags										3.9063135352	0.260240179999	2.04396974708	5.7605248177	18.8403046979	23.9746265825	39.4182547643																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1032-MS515F-926R.extendedFrags										4.23233193795	0.495567594189	3.4043339079	2.34548140852	3.66289091357	0.0	80.8914060576																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1033-MS515F-926R.extendedFrags										3.52090953157	0.352531617679	6.3191292469	0.0	0.0	34.5216586613	50.1432159697																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1034-MS515F-926R.extendedFrags										5.85790002425	0.904146603388	3.47455572107	2.97918037898	0.0	30.4673156199	51.8585235736																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1035-MS515F-926R.extendedFrags										3.66910523354	0.0	6.70230725943	8.27799662352	26.2296004502	48.2836240855	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1036-MS515F-926R.extendedFrags										5.17563210589	0.726285423384	2.62345155269	2.03292041405	3.72306125912	28.3488885118	52.6930256236																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1037-MS515F-926R.extendedFrags										5.50434706755	0.575732022913	4.28891279695	0.0	0.0	0.0	85.5543601524																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1038-MS515F-926R.extendedFrags										4.99582189328	0.620747284231	1.43448330747	2.73765468943	5.64840237157	10.0234769806	70.289682066																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1039-MS515F-926R.extendedFrags										5.3684180452	1.0542555927	2.27707779778	0.0	11.8425187852	26.2592497357	48.2500499986																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1040-MS515F-926R.extendedFrags										4.80452674897	0.707818930041	1.92798353909	1.38065843621	15.829218107	0.0	71.1193415638																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1138-MS515F-926R.extendedFrags										1.55128205128	2.48717948718	11.0833333333	9.10897435897	31.6346153846	36.3141025641	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1139-MS515F-926R.extendedFrags										2.40064017071	6.76180314751	11.4830621499	6.76180314751	63.4302480662	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1140-MS515F-926R.extendedFrags										2.35849056604	2.49326145553	19.1374663073	0.0	65.667115903	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1141-MS515F-926R.extendedFrags										2.0062847474	1.63564579808	8.61332688744	12.3600032229	66.811699299	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1142-MS515F-926R.extendedFrags										1.9697825473	2.21688788478	12.4541090088	5.66930245693	32.6673256142	35.8302739339	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1143-MS515F-926R.extendedFrags										5.00265251989	0.749778956676	1.74535809019	2.35190097259	9.51547303271	0.0	76.5411140584																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1144-MS515F-926R.extendedFrags										5.05342596184	0.511337588602	2.40328666643	2.84056846634	10.3113869591	0.0	74.8686391367																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1145-MS515F-926R.extendedFrags										4.8025910545	1.6372921096	2.20954954597	3.07787072546	5.30927732629	0.0	78.6138653208																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1146-MS515F-926R.extendedFrags										4.9355717073	1.45794472674	1.92748869021	2.66932527176	11.3676807959	0.0	72.6656804099																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1147-MS515F-926R.extendedFrags										4.07361455749	0.638071605814	3.54484225452	0.0	11.8190948836	0.0	74.568710859																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1148-MS515F-926R.extendedFrags										5.12750505106	0.412275432753	3.90706055807	1.61633812046	13.9709495986	0.0	69.1721727734																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1149-MS515F-926R.extendedFrags										4.24888429904	0.79297753845	5.29635230332	5.40700033194	0.0	34.5443145355	44.1006159407																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1150-MS515F-926R.extendedFrags										4.28792257544	0.574635392163	3.81410040997	6.30754755024	0.0	0.0	79.8272733383																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1151-MS515F-926R.extendedFrags										4.34455886446	0.395212913999	1.70331199555	5.01530754244	11.97606457	0.0	71.3915947676																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1152-MS515F-926R.extendedFrags										4.16919529069	0.38536230125	4.17829833718	0.0	20.357446292	28.7504551523	36.676174293																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1153-MS515F-926R.extendedFrags										2.61771995043	1.29337050805	4.81722428748	0.0	37.9491945477	46.2747831475	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1154-MS515F-926R.extendedFrags										4.18623929262	0.0	3.25366123238	0.0	0.0	85.7557336281	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1155-MS515F-926R.extendedFrags										6.43574502972	4.48862471818	2.4800163968	0.0	77.105964337	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1156-MS515F-926R.extendedFrags										2.95830778663	1.44849785408	0.0	8.57602697731	36.2660944206	43.1100551809	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1157-MS515F-926R.extendedFrags										2.06910013664	3.80636345891	19.2465352333	0.0	64.2006636736	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1158-MS515F-926R.extendedFrags										4.40777042985	0.584553613604	4.19815777043	0.0	7.23901747756	0.0	78.7346480869																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1159-MS515F-926R.extendedFrags										4.75649964867	0.33781957732	3.28360629155	4.49705421329	0.0	0.0	82.7630938868																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1160-MS515F-926R.extendedFrags										4.9217531086	0.59098860574	2.48451609853	1.52475060281	17.0559311616	0.0	68.365561912																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1161-MS515F-926R.extendedFrags										5.27285401314	0.13443537144	3.67954590719	0.0	8.8826926907	12.7489543916	63.973809998																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1162-MS515F-926R.extendedFrags										4.41206080741	1.03191382261	3.0026175375	0.0	19.837914024	0.0	66.3319238901																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-447-MS515F-926R.extendedFrags										3.90534262485	0.682346109175	0.0	5.25914634146	29.4570267131	29.0704849013	25.2486207898																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-448-MS515F-926R.extendedFrags										4.54142503601	0.892032652458	2.72411627821	2.57082702323	6.99589997414	29.0880212758	47.7246703358																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-449-MS515F-926R.extendedFrags										3.86963713218	0.508464193094	4.1800249127	3.63684629679	6.28331053072	47.8589369219	27.9246901227																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-450-MS515F-926R.extendedFrags										3.378189607	0.609983237102	2.08139318309	5.11501210654	13.0191842056	68.8885267275	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-451-MS515F-926R.extendedFrags										4.29589080824	0.391524225561	0.672479109645	3.10862984647	17.0077398539	27.8525983795	40.6895176639																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-452-MS515F-926R.extendedFrags										4.58100723239	1.99443208767	1.70425252986	2.17561018722	3.99622913874	0.0	82.0839900426																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-453-MS515F-926R.extendedFrags										4.69541579142	0.684895235742	2.33711673227	1.27800038834	5.14377504369	0.0	82.3180526381																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-454-MS515F-926R.extendedFrags										5.0	1.08031861932	2.25024892134	1.22635247262	5.15930965815	0.0	81.5765018254																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-455-MS515F-926R.extendedFrags										4.69136196202	0.929661462901	1.43834415015	4.11092152892	1.71740205068	0.0	83.8178310025																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-456-MS515F-926R.extendedFrags										4.46164765693	1.17524718155	1.54498786788	2.1078520377	4.66632553687	0.0	82.7525873595																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-457-MS515F-926R.extendedFrags										4.85280932457	0.259638374178	2.74208009564	1.23841900777	8.28601315003	0.0	78.6648236701																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-458-MS515F-926R.extendedFrags										4.60790728105	0.79072810543	1.52537620338	5.18740069165	2.43200299093	0.0	81.7291335639																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-459-MS515F-926R.extendedFrags										4.82508827491	0.835426449711	2.63914673656	2.26966619344	1.9930108114	0.0	84.075934622																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-460-MS515F-926R.extendedFrags										4.82616548986	1.23005269522	1.93464598665	2.11079430951	6.89814745705	0.0	79.3145143232																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-461-MS515F-926R.extendedFrags										4.57698815567	0.984771573604	2.48392554992	1.04737732657	8.2013536379	0.0	79.1489001692																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-757-MS515F-926R.extendedFrags										4.77686878972	0.761911449738	3.00375689056	2.87209016537	11.3988272884	11.2180049858	60.4999824444																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-758-MS515F-926R.extendedFrags										4.29073856975	0.359515435717	0.832356389215	1.07854630715	18.6537710043	11.1801484955	58.0070339977																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-759-MS515F-926R.extendedFrags										3.63769149177	0.107809212471	0.78596393608	5.32264515119	21.4123006834	37.7227912153	24.4674746561																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-760-MS515F-926R.extendedFrags										4.79838355442	0.425195466924	2.93420012299	1.31248352807	10.0184485636	23.6580866204	51.0708951946																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-761-MS515F-926R.extendedFrags										4.60427786951	0.366729388272	2.12165431435	5.85806996659	7.54771322146	46.7397565378	26.8941284897																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-762-MS515F-926R.extendedFrags										4.63335535403	1.61551858747	0.429403639421	2.85868716594	5.13482673713	0.0	81.9905711369																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-763-MS515F-926R.extendedFrags										4.76575246679	1.37829228498	2.39297645871	1.97342863802	0.0	0.0	86.3895579209																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-764-MS515F-926R.extendedFrags										5.00957582636	0.973542346432	2.30883813307	1.39913462903	12.2056320045	0.0	73.9342459923																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-765-MS515F-926R.extendedFrags										4.72306021479	0.765053698564	2.09726076988	1.24291058284	10.4428623145	0.0	76.3653915772																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-766-MS515F-926R.extendedFrags										5.51867111029	0.482850919779	2.63206235075	0.0	7.53929724198	0.0	79.5418164642																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
