candidate sequence ID	candidate nucleotide count	errors	template ID	BLAST percent identity to template	candidate nucleotide count post-NAST
274754 1017_4321	412		834065	95.90	412
274788 459_20482	410		151841	94.10	410
275097 1143_37521	412		834065	96.10	412
275296 1146_19924	411		1146188	95.90	411
276106 458_23366	412		140806	95.90	412
281015 1033_8366	411		834065	95.60	411
284672 1035_9809	412		834065	96.10	412
288521 839_2403	413		518033	95.40	413
288584 1022_24523	413		518033	96.90	413
288680 1023_31481	412		697063	94.70	412
288723 1141_8122	413		518033	98.50	413
288784 442_20632	413		1668820	96.60	413
289709 1143_34546	412		834065	95.60	412
29013 431_5627	413		518033	96.10	413
290241 1141_2286	412		2157225	99.00	412
290573 1033_403	413		518033	97.80	413
290849 1146_8573	411		289174	95.40	411
291149 431_19889	413		4482886	95.40	413
291342 432_4679	413		4406763	94.90	413
291434 1029_16392	409		346914	91.70	409
291816 1019_28473	413		518033	96.60	413
292057 839_30236	413		518033	93.20	413
292289 759_27800	412		289174	95.40	412
294254 456_6567	411		697063	94.40	411
294550 1017_26605	413		518033	96.40	413
294618 833_2832	413		773586	94.90	413
295478 1032_15082	413		518033	95.60	413
297314 1143_3414	408		518033	92.20	408
297457 448_7703	413		518033	95.60	413
297771 1146_28210	412		834065	96.10	412
299267 1031_8272	413		289174	95.40	413
299879 459_38370	413		1117319	94.90	413
300495 1033_8013	413		518033	97.30	413
300935 1141_2263	413		518033	98.50	413
3015662 431_13842	412		268585	94.20	412
301721 431_4948	413		518033	96.90	413
304491 1032_5962	410		518033	97.80	410
305561 833_5973	413		773586	94.90	413
305982 844_31809	412		289174	93.40	412
306295 1141_8185	413		4406763	93.20	413
308087 431_14768	412		4482886	93.70	412
30929 1148_23819	405		289174	95.60	405
3136117 1150_13759	413		518033	94.90	413
316000 425_7335	413		93199	91.30	413
316321 1152_8568	411		697063	96.10	411
316515 437_20012	413		1668820	96.40	413
316924 831_8250	411		294399	93.90	411
318763 431_4873	411		697063	98.10	411
3200278 1033_11062	413		518033	93.20	413
324951 1151_21811	412		302431	94.20	412
326308 761_36462	413		93199	92.50	413
3267277 448_33778	412		268585	93.90	412
327765 431_21423	413		518033	93.00	413
329402 1143_24009	412		518033	96.40	412
331697 455_26577	411		834065	93.40	411
331752 461_25130	411		749805	92.50	411
332556 1157_477	413		1140492	94.70	413
332958 1146_37379	410		289174	95.60	410
333178 839_13831	413		518033	94.90	413
333235 1148_27413	408		529442	91.40	408
334555 1153_594	413		4406763	95.20	413
334656 1032_22867	413		945326	94.20	413
334666 1157_4310	413		4406763	95.60	413
335256 1143_13097	412		697063	93.40	412
3355047 833_214	413		773586	94.40	413
335887 1033_18115	413		518033	96.60	413
338142 1019_20776	410		749805	92.70	410
339132 764_44253	412		834065	95.60	412
339231 759_9585	413		518033	96.90	413
339358 1033_21415	413		1117319	97.10	413
34202 834_927	412		516285	92.00	412
342427 449_37578	412		4456252	92.70	412
342666 448_52481	412		2157225	97.10	412
3441309 1023_40527	412		268585	93.20	412
345195 1147_1257	409		4401294	91.70	409
345540 1035_8971	412		268585	93.70	412
345575 431_15862	411		697063	97.30	411
347922 1143_10841	413		518033	96.10	413
348680 431_7658	412		722817	88.10	412
351627 1039_28099	409		310215	89.50	409
352468 1146_1021	413		1117319	98.50	413
352568 758_49225	408		308972	89.50	408
3531225 766_35449	412		834065	95.40	412
3541 431_6510	413		3359884	98.30	413
354494 1033_2959	413		518033	96.40	413
354913 455_34990	413		518033	96.10	413
355089 1023_27311	413		518033	95.90	413
357011 762_36023	411		309422	97.30	411
359750 1018_28896	411		309030	96.60	411
363305 759_23476	412		4482886	95.40	412
3638723 449_13093	412		518033	97.10	412
3663794 843_5536	410		518033	96.10	410
368849 1017_4865	412		834065	94.70	412
3697034 1151_4088	413		773586	94.90	413
372473 427_2978	412		834065	96.10	412
3727987 1143_49304	413		3359884	97.80	413
3732408 1152_16154	413		518033	95.20	413
383122 1141_10969	412		4450538	92.50	412
3851582 1143_13619	413		518033	96.10	413
3879458 764_25695	412		518033	95.40	412
389067 1150_20839	412		518033	96.60	412
38908 1152_18611	413		518033	95.90	413
3908638 1033_15168	412		834065	94.20	412
3908639 1036_4224	411		268585	92.00	411
404204 1141_2959	410		4406763	95.10	410
415661 760_39285	411		749805	93.70	411
4168094 425_3187	413		518033	93.70	413
4227110 448_15436	410		268585	93.90	410
425721 442_26858	412		268585	94.20	412
4294457 424_8328	415		4312480	94.00	415
4297918 1026_13580	412		289174	92.50	412
4298205 1028_37017	411		834065	96.40	411
4303249 1017_15694	411		4377099	93.90	411
4305372 437_15354	413		518033	94.70	413
4306121 1038_36812	411		268585	94.40	411
4316928 832_854	413		773586	94.40	413
4317730 431_5725	412		834065	93.20	412
4318935 1152_24969	411		268585	94.20	411
4318990 447_4523	410		268585	94.90	410
432284 427_938	413		3359884	98.80	413
4323871 456_27483	411		4377099	90.80	411
4324586 1035_874	413		518033	95.90	413
4328189 1150_11376	412		834065	95.90	412
4333020 764_35816	410		268585	94.40	410
4333086 759_25711	411		518033	98.10	411
4333237 843_11434	412		215053	90.50	412
4338353 1141_1038	413		4406763	95.40	413
4340137 1032_9402	413		4432284	96.60	413
4343005 1033_2917	412		834065	96.10	412
4345397 764_33702	412		834065	94.70	412
4349891 1152_6058	414		518033	96.10	414
4350025 451_13388	412		289174	94.90	412
4350788 430_9134	412		268585	93.90	412
4358818 833_10018	413		518033	92.70	413
4358821 764_52407	409		518033	96.30	409
4361313 458_29004	413		4482886	93.20	413
4365141 431_5414	413		4482886	93.70	413
4365898 1033_18067	413		518033	96.10	413
4368451 1143_48194	411		201562	92.20	411
437105 758_3511	411		749805	94.40	411
4371645 1152_17142	413		518033	95.40	413
4376230 759_39236	412		212126	93.70	412
4376234 442_15825	412		834065	94.70	412
4376236 1146_7039	412		268585	94.70	412
4384058 1039_22251	412		834065	95.90	412
4387208 833_16510	413		773586	94.90	413
4389289 431_20406	412		268585	94.70	412
4389594 1033_290	413		518033	96.40	413
4390075 448_4493	412		834065	95.40	412
4390410 759_19073	412		289174	96.40	412
4391262 1026_4417	412		834065	95.40	412
4393208 1152_29297	412		834065	96.10	412
4394926 1146_2971	412		834065	96.40	412
4396576 1141_2615	413		4406763	97.10	413
4397100 832_5576	412		2435847	92.50	412
4397708 764_38295	413		518033	94.90	413
4401692 448_46353	413		4450538	91.80	413
4406193 1143_15589	412		834065	94.40	412
4407939 1143_41253	412		834065	96.10	412
4408129 430_4559	412		1047956	94.40	412
441019 1152_22783	412		1047956	94.90	412
4411862 1142_6163	413		4406763	96.90	413
4412873 1138_691	413		1668820	94.70	413
4414261 833_11385	413		518033	96.60	413
4415598 1150_12175	413		518033	95.40	413
4415599 758_6229	413		518033	94.40	413
4416113 759_18782	412		289174	95.10	412
4416562 431_5469	412		268585	94.90	412
4420852 759_18923	413		4430839	96.40	413
4422872 427_9196	409		591063	92.90	409
4423027 1026_20188	412		268585	94.70	412
4423978 1019_2801	414		1117319	96.60	414
4425571 1017_38929	412		289174	95.40	412
4429553 1033_7057	413		518033	95.60	413
4429557 1033_16539	413		518033	94.90	413
4429559 1146_27393	413		518033	95.40	413
4430681 461_5522	408		834065	95.60	408
4430952 1142_3860	413		93199	90.80	413
4431608 1035_10613	413		518033	95.40	413
4431803 425_4678	413		3359884	96.60	413
4432891 1017_31035	412		834065	94.90	412
4433274 448_40891	412		289174	95.10	412
4440018 1031_35090	413		1117319	94.90	413
4441804 1032_28713	413		518033	96.90	413
4443941 1141_1944	413		4406763	96.60	413
4449851 431_2049	412		268585	94.40	412
4454107 1153_3609	413		4406763	93.90	413
4454257 1019_3842	412		834065	94.40	412
4454295 1038_25242	412		834065	95.10	412
4454839 1152_25256	412		268585	93.90	412
4456062 1141_10954	413		4406763	96.60	413
4456892 1023_7486	411		834065	95.60	411
4458848 1037_3266	413		109057	97.30	413
4482944 431_9466	412		4482886	91.70	412
4483174 432_4452	410		4304095	94.10	410
4484460 1157_2351	410		4406763	96.60	410
4484484 1022_43854	412		834065	95.40	412
455671 1148_19633	410		697063	95.90	410
463861 460_30739	414		4447353	96.90	414
466445 431_5823	412		834065	94.70	412
503315 447_18393	408		932989	95.30	408
509047 427_8341	411		4302012	90.00	411
509745 759_39382	413		4430839	96.40	413
510870 1023_38749	411		834065	94.40	411
511129 449_11662	413		4430839	95.60	413
511908 455_7525	412		268585	94.40	412
512485 1031_28215	412		126133	95.10	412
512726 458_33882	414		58375	90.10	414
513078 1146_45189	412		834065	96.10	412
513080 431_15375	411		697063	97.60	411
518002 431_4347	410		268585	95.40	410
518033 1033_10116	413		518033	98.30	413
520638 1141_9683	413		1140492	95.40	413
522371 1147_30891	409		529442	94.90	409
522420 758_40177	411		1523543	93.70	411
523051 1152_2050	409		529442	93.20	409
531335 1020_22342	409		3494920	88.50	409
531867 1032_22208	412		3479426	93.40	412
534965 1143_54538	412		268585	93.90	412
536008 760_45536	413		93199	92.30	413
536754 1146_25965	413		518033	96.10	413
537062 1150_4324	413		93199	92.70	413
537085 1016_11074	412		834065	95.90	412
537290 1143_46860	412		834065	94.40	412
539107 1143_43528	412		834065	95.60	412
540793 1143_52287	412		289174	95.40	412
540940 1033_8153	413		4482886	95.90	413
541119 1018_48241	412		268585	94.70	412
541211 1157_2114	413		4450538	93.70	413
541299 1040_26077	407		686593	90.70	407
541328 1019_34878	412		4336516	97.60	412
542725 1019_37602	412		289174	95.10	412
542754 833_2708	413		773586	95.20	413
542995 1019_720	413		742309	93.00	413
544035 1152_16410	410		4401294	92.20	410
544847 1152_23295	413		93199	93.90	413
547304 448_36731	410		268585	93.90	410
547369 1018_46468	412		834065	95.10	412
549374 834_847	412		516285	93.40	412
549823 760_30583	410		4304095	97.80	410
552376 1032_19593	412		268585	93.90	412
555725 1148_16175	410		834065	95.60	410
555870 1152_25636	412		834065	96.60	412
555945 1025_22745	410		266935	98.00	410
555970 1157_2313	413		4406763	96.90	413
556979 1149_23333	409		151841	94.10	409
557058 1141_9147	410		2435847	92.90	410
557570 1029_27450	411		697063	98.50	411
558132 1157_231	413		4450538	92.30	413
558170 427_11396	411		264416	96.10	411
558264 758_6683	411		73760	95.10	411
558281 1146_44465	412		834065	95.90	412
560465 1150_8486	412		834065	95.40	412
561885 427_7520	411		686593	96.60	411
562683 1150_1715	409		308972	90.70	409
564431 839_1838	412		268585	94.90	412
564704 1152_24748	413		1117319	96.60	413
565246 431_20839	411		73760	94.60	411
565537 1143_17373	413		518033	92.50	413
566233 449_32948	416		4403574	91.80	416
567840 1024_24507	410		573135	97.80	410
571665 833_2122	413		773586	94.90	413
571744 431_17975	411		697063	96.10	411
572208 759_19946	410		4430839	96.80	410
572237 431_6851	408		4455886	96.10	408
572351 1030_43694	412		2435847	91.70	412
572586 448_38709	411		760005	92.50	411
572750 431_11598	410		834065	94.90	410
572843 833_354	413		773586	94.90	413
573135 1024_27101	411		573135	97.60	411
573413 1026_1446	412		926588	93.40	412
575768 764_37046	412		2157225	98.30	412
576472 1020_25043	409		364903	92.20	409
578022 1157_434	413		518033	95.60	413
578058 1017_35756	412		834065	95.10	412
578085 1150_20764	409		308972	88.00	409
579304 1017_24688	412		518033	96.10	412
580010 1141_842	413		4406763	95.20	413
580295 1023_40489	412		834065	96.10	412
581021 431_9878	410		268585	92.90	410
581189 1032_8906	407		518033	96.10	407
583746 432_17508	412		235800	92.50	412
584001 842_3974	413		1668820	94.40	413
585435 1157_217	413		4406763	96.90	413
585547 1016_8708	414		4312480	92.50	414
585701 427_11116	410		834065	94.10	410
586093 843_30005	413		1668820	96.10	413
586387 431_1987	409		697063	98.30	409
586388 1028_19477	411		201562	92.70	411
588097 1147_3477	413		93199	93.20	413
588197 1143_5218	413		518033	96.60	413
588216 430_18175	412		834065	95.10	412
590298 832_2046	414		264412	93.00	414
590554 1141_5623	413		773586	92.70	413
591464 1035_5666	413		309099	91.00	413
592852 1148_4078	409		308972	88.50	409
593216 1037_6869	413		199568	94.40	413
593422 1038_18935	410		4434334	96.60	410
593555 425_4154	412		215053	90.50	412
593672 832_3609	413		773586	94.40	413
593781 833_8302	413		773586	94.70	413
60332 431_6903	412		834065	93.70	412
604966 1033_108	413		518033	96.10	413
605989 1032_12827	412		516285	92.70	412
606063 1152_24401	410		268585	94.90	410
607825 764_30879	413		1122917	93.70	413
610462 1018_41065	412		834065	95.40	412
611146 1017_28781	409		4388133	89.20	409
613189 1033_1818	413		518033	94.70	413
616310 1143_622	413		3359884	97.30	413
622288 1150_5781	413		4450538	93.50	413
625693 1035_3965	413		518033	94.20	413
627734 1038_20674	411		4196058	96.10	411
632346 431_9416	412		834065	95.90	412
633100 1143_35151	410		518033	96.10	410
636446 764_11259	411		834065	95.40	411
637409 1152_5204	412		697063	94.20	412
637546 764_46820	411		834065	94.60	411
639627 1148_15246	412		268585	93.40	412
640521 833_1786	413		518033	98.30	413
641490 431_14078	413		773586	94.70	413
650099 427_819	413		2818167	92.00	413
656520 1028_31435	411		4196058	93.70	411
656774 764_40000	411		264416	96.40	411
656889 1152_11520	412		834065	95.60	412
658224 1030_17586	412		518033	96.10	412
661229 431_4411	411		73760	95.10	411
663969 1146_16877	413		1117319	98.10	413
666757 764_16844	411		1047956	94.60	411
667570 431_21151	412		834065	95.60	412
668303 425_1791	411		749805	92.50	411
668514 764_13118	412		834065	94.70	412
674696 1023_28813	412		268585	93.40	412
676211 1148_10058	410		289174	94.90	410
676240 1139_937	413		4406763	97.10	413
67813 759_27085	413		773586	95.20	413
679245 1035_10492	413		518033	99.00	413
681779 764_27216	412		834065	95.10	412
681896 1146_23168	413		1117319	97.80	413
686972 1032_14543	412		834065	93.40	412
687940 431_3680	412		834065	95.40	412
688934 1032_22030	412		289174	95.90	412
691423 454_5038	411		1047956	93.70	411
692823 1023_21026	413		518033	95.90	413
697063 1152_3066	410		697063	98.80	410
697578 1141_6454	413		1140492	96.90	413
699257 764_8902	412		354006	92.70	412
703635 448_29579	412		834065	94.90	412
703741 844_11581	413		1668820	97.80	413
70628 1040_36279	410		1927234	98.50	410
706432 1147_20006	412		126133	95.60	412
707290 425_7253	413		2818167	91.80	413
712677 1143_76	410		4434334	97.30	410
716006 1143_12507	411		697063	98.80	411
716286 1035_6205	413		1668820	96.90	413
717300 427_6731	412		140674	92.00	412
720093 1037_821	411		302431	95.10	411
720789 832_6778	414		264412	93.20	414
731707 1148_22742	411		4462642	95.60	411
734945 1028_2853	412		354006	92.50	412
73609 1033_7927	413		518033	98.80	413
737912 437_2838	411		834065	95.60	411
742248 1157_5068	412		2435847	92.50	412
744387 442_10692	413		518033	95.40	413
744617 432_8294	411		311952	87.30	411
745736 427_9471	412		140674	90.80	412
746679 764_27004	412		289174	94.70	412
746799 1028_25386	411		4196058	93.90	411
750868 1157_99	414		264412	94.70	414
751643 1035_3434	412		518033	93.40	412
752584 1023_3729	412		289174	94.90	412
754534 1141_5738	413		4406763	92.00	413
754778 1152_19405	410		834065	94.60	410
757005 1138_3713	413		773586	93.70	413
759061 1031_10950	412		289174	95.40	412
759916 759_34730	411		749805	94.40	411
760901 1033_80	413		518033	96.10	413
763362 1143_21544	413		292203	94.40	413
766314 447_49489	412		518033	98.80	412
766563 1032_3650	410		4482886	95.90	410
768553 842_6542	412		834065	93.40	412
769222 430_10218	413		3359884	97.10	413
773251 1143_33082	412		518033	94.90	412
776980 1143_20545	412		834065	94.20	412
777031 431_5422	412		834065	94.90	412
777667 833_2931	410		773586	94.90	410
778478 1146_2158	412		834065	96.10	412
78009 1141_3427	413		4450538	92.00	413
780650 425_9429	412		2157225	98.10	412
780788 832_5148	413		93199	93.70	413
781576 1033_229	413		518033	96.10	413
782953 1148_15374	412		834065	94.40	412
783291 1157_826	412		303571	93.70	412
783638 1146_19357	412		1047956	95.60	412
783719 425_5481	411		749805	93.70	411
786708 431_20458	412		834065	93.70	412
786876 426_905	409		993578	91.20	409
788205 1141_12119	413		4406763	97.60	413
790384 427_5198	414		322340	93.00	414
793941 1155_3811	412		2435847	90.00	412
794205 1035_7795	413		518033	98.30	413
794280 1155_339	413		2984011	98.80	413
794948 1146_39217	409		834065	95.40	409
797229 1146_15445	412		834065	96.40	412
801438 454_31930	413		289174	94.70	413
801579 1141_8055	412		4406763	94.20	412
802064 458_26768	411		749805	92.20	411
802787 1143_1567	412		834065	96.40	412
803674 1139_3977	410		202319	92.40	410
805257 1141_611	413		4406763	95.40	413
805735 431_1977	414		518033	95.70	414
806714 1147_3164	413		806767	93.00	413
807140 1143_50445	413		518033	93.90	413
807693 432_11863	413		4406763	93.90	413
809188 1031_25480	413		4450538	92.00	413
809919 1151_10772	412		140674	88.60	412
810317 448_51845	410		268585	94.10	410
810399 454_26648	408		773586	94.60	408
810563 1157_3901	414		264412	94.90	414
810831 1146_20093	412		834065	96.10	412
811257 761_20870	411		686593	89.10	411
811492 451_44164	412		268585	95.40	412
812921 1023_24114	411		140910	96.10	411
813217 431_10363	412		834065	93.90	412
813418 764_23763	412		354006	93.00	412
813457 431_14735	409		834065	95.40	409
813944 843_25767	413		1668820	98.10	413
814176 427_18712	411		749805	92.70	411
814952 1152_24575	412		834065	93.70	412
815480 1146_10658	413		93199	92.70	413
816470 1157_2149	413		773586	93.90	413
816492 1157_3026	409		308972	89.50	409
816702 432_20637	412		834065	93.70	412
816760 453_23175	411		686593	96.60	411
817734 424_8523	412		4319691	95.60	412
817783 843_3071	411		686593	96.40	411
819037 456_10063	411		28592	95.60	411
819870 1148_27901	409		308972	89.50	409
819999 1033_100	412		268585	95.40	412
821080 431_12269	412		834065	94.90	412
821325 1157_129	413		1140492	94.70	413
821644 458_14897	414		322340	93.50	414
822419 1018_21831	411		157064	92.20	411
823024 1142_10975	413		4406763	96.90	413
823634 1152_32232	412		525280	93.70	412
824402 1026_36078	408		834065	95.30	408
824742 1152_7353	412		268585	94.70	412
826746 1034_4434	413		1668820	94.70	413
829523 1028_6132	410		201562	91.20	410
829837 764_51592	411		289174	95.90	411
830280 431_1514	413		518033	96.60	413
831834 1157_3358	413		4406763	94.40	413
833317 1142_11204	413		4406763	97.30	413
833731 448_1038	412		834065	94.20	412
835591 1022_10495	411		1146188	96.10	411
835771 1143_20492	412		834065	94.70	412
835880 1143_34905	411		834065	96.10	411
837069 1157_177	414		264412	94.90	414
837075 760_31108	413		1668820	94.20	413
837283 1143_35626	412		834065	95.40	412
839175 1146_29969	412		834065	95.60	412
839282 1031_28857	413		1117319	94.40	413
846656 833_2426	413		518033	96.10	413
854272 1023_17631	411		140910	96.10	411
860929 1025_34240	412		354006	95.90	412
868791 1143_23797	412		926588	93.00	412
871137 1147_25433	413		834065	96.10	413
885371 460_23474	409		4456283	90.70	409
891031 1032_13803	409		144239	91.70	409
904227 760_34899	410		4304095	97.80	410
909052 1142_13269	413		1140492	96.60	413
91147 1035_14844	414		518033	98.80	414
917641 452_54402	413		928249	95.40	413
91962 1023_25837	412		268585	94.20	412
919796 431_9043	413		1117319	96.60	413
922761 1152_23564	412		289174	95.40	412
928406 763_14630	412		4319691	97.80	412
929275 431_8815	411		697063	98.30	411
931121 1032_3494	413		4432284	93.90	413
934235 758_30169	411		824826	93.20	411
936967 1157_2497	412		202319	92.20	412
941487 1018_9183	411		157064	92.20	411
949789 839_30103	413		518033	95.20	413
949863 1033_479	413		518033	97.80	413
950606 431_22663	411		834065	94.60	411
950828 833_16492	413		773586	95.40	413
96288 1138_3501	412		4406763	94.90	412
963779 764_31024	411		686593	98.10	411
967275 1141_12380	413		93199	93.00	413
968675 451_1794	410		4423236	95.60	410
969149 1146_16346	412		268585	95.10	412
9727 1017_1035	412		834065	95.10	412
975918 1031_13813	413		1668820	95.20	413
977756 457_48322	413		4363681	94.20	413
978113 1020_22596	411		201562	89.30	411
9819 1017_1843	412		834065	95.40	412
9870 1018_35144	412		834065	94.20	412
