	sequences per sample	iteration	176	155	168	177	166	172	147	148	146	173	156	170	157	175	161	167	160	178	171	153	165	150	163	151	158	152	162
alpha_rarefaction_10_0.txt	10	0	2.0	2.0	4.5	16.0	2.0	8.0	16.0	23.0	13.0	4.0	5.0	3.0	2.0	2.0	2.0	3.0	4.0	2.0	3.0	4.0	3.0	2.0	2.0	4.0	6.5	7.0	1.0
alpha_rarefaction_10_1.txt	10	1	7.0	2.0	3.0	7.0	11.0	5.0	4.5	11.0	12.0	4.0	13.0	2.0	3.0	2.0	2.0	2.0	3.0	1.0	6.5	4.5	8.0	3.0	2.0	3.0	4.5	1.0	2.0
alpha_rarefaction_10_2.txt	10	2	4.0	4.5	2.0	5.33333333333	7.0	3.0	22.0	9.0	13.0	3.0	29.0	2.0	5.0	2.0	4.0	2.0	3.0	2.0	4.0	7.0	4.0	4.0	3.0	2.0	2.0	1.0	1.0
alpha_rarefaction_10_3.txt	10	3	2.0	4.0	4.0	3.0	4.5	4.0	11.0	7.0	29.0	11.0	7.0	2.0	2.0	2.0	1.0	5.0	1.0	2.0	7.0	7.0	5.0	2.0	2.0	3.0	12.0	1.0	1.0
alpha_rarefaction_10_4.txt	10	4	4.0	2.0	2.0	3.0	2.0	7.0	16.0	23.0	55.0	3.0	5.33333333333	3.0	4.5	4.0	3.0	4.5	2.0	2.0	3.0	6.5	3.0	4.0	1.0	2.0	12.0	1.0	2.0
alpha_rarefaction_10_5.txt	10	5	2.0	2.0	2.0	2.0	2.0	11.0	22.0	29.0	29.0	2.0	23.0	2.0	3.0	2.0	4.0	7.0	1.0	2.0	11.0	2.0	8.0	2.0	2.0	1.0	4.0	1.0	2.0
alpha_rarefaction_10_6.txt	10	6	2.0	2.0	4.0	5.0	2.0	4.0	13.0	7.0	23.0	7.0	8.5	2.0	4.5	11.0	4.5	3.0	2.0	1.0	4.0	1.0	2.0	4.5	2.0	4.0	4.0	2.0	2.0
alpha_rarefaction_10_7.txt	10	7	2.0	2.0	2.0	4.0	11.0	3.0	22.0	12.0	12.0	3.0	5.33333333333	22.0	5.0	2.0	2.0	3.0	4.0	2.0	4.0	4.0	7.0	2.0	2.0	1.0	4.0	1.0	2.0
alpha_rarefaction_10_8.txt	10	8	3.0	4.0	11.0	16.0	4.0	5.0	12.0	22.0	7.0	4.5	13.0	2.0	3.0	2.0	7.0	4.0	2.0	2.0	4.5	7.0	3.0	1.0	7.0	2.0	9.0	1.0	1.0
alpha_rarefaction_10_9.txt	10	9	3.0	3.0	2.0	3.0	4.5	5.0	11.0	9.0	55.0	2.0	16.0	5.0	3.0	1.0	4.0	3.0	1.0	2.0	2.0	2.0	2.0	7.0	1.0	2.0	3.0	1.0	1.0
alpha_rarefaction_309_0.txt	309	0	96.0	27.0	55.0	41.5	102.0	178.0	430.666666667	420.0	309.476190476	24.5	183.0	47.0	37.6	72.0	21.25	76.0	26.5	27.25	37.6	131.0	51.25	57.0	58.0	108.0	62.6	17.25	17.5
alpha_rarefaction_309_1.txt	309	1	30.0	18.0	39.5	104.0	101.125	58.6	236.0	264.545454545	431.0	39.5	267.428571429	45.5	33.0	33.0	35.0	74.0	53.0	22.3333333333	36.0	48.5	115.25	33.0	48.0	35.6	55.0	6.0	21.5
alpha_rarefaction_309_2.txt	309	2	27.0	40.0	21.6	50.6666666667	109.0	42.5	367.333333333	282.571428571	271.235294118	74.0	128.545454545	64.0	64.25	42.0	42.0	176.0	74.5	36.5	158.0	44.75	63.25	49.0	16.0	21.5	32.8571428571	21.3333333333	58.0
alpha_rarefaction_309_3.txt	309	3	42.0	21.6	59.0	37.0	174.0	60.0	318.230769231	340.5	432.0	45.5	209.125	16.3333333333	32.0	36.5	23.0	58.0	45.0	31.0	61.0	158.0	39.6666666667	33.0	32.0	36.5	68.0	9.0	48.3333333333
alpha_rarefaction_309_4.txt	309	4	31.0	16.75	35.6	26.0	94.0	70.3333333333	318.111111111	244.058823529	282.047619048	41.0	212.6	39.5	59.0	24.3333333333	84.0	50.3333333333	32.75	40.0	47.0	24.0	65.25	27.0	80.0	39.0	49.0	24.0	58.0
alpha_rarefaction_309_5.txt	309	5	43.5	56.0	36.3333333333	54.3333333333	66.0	65.25	536.142857143	494.333333333	366.882352941	51.3333333333	143.571428571	24.5	50.3333333333	28.0	41.5	177.0	31.75	22.3333333333	27.5	50.3333333333	154.0	37.5	70.0	35.3333333333	44.0	69.0	25.0
alpha_rarefaction_309_6.txt	309	6	73.5	37.5	50.3333333333	61.0	158.25	59.0	317.0	377.0	467.666666667	51.3333333333	250.25	33.0	66.5	22.0	37.6	58.0	27.5	84.0	21.2	51.3333333333	102.0	22.5	36.5	49.3333333333	28.0	9.0	42.5
alpha_rarefaction_309_7.txt	309	7	49.25	35.3333333333	63.0	78.5	71.0	112.5	251.4	349.5	476.769230769	18.0	210.333333333	44.75	24.5	21.0	47.5	57.0	50.0	31.0	54.0	34.2	71.75	21.5	16.0	19.0	41.5	10.0	69.0
alpha_rarefaction_309_8.txt	309	8	31.75	18.2	51.3333333333	35.75	113.0	50.25	296.0	455.25	323.130434783	40.5	161.25	53.3333333333	50.25	51.3333333333	85.0	37.6	62.0	40.0	37.6	89.2	252.5	13.3333333333	58.0	39.0	44.2	18.0	59.0
alpha_rarefaction_309_9.txt	309	9	19.2	44.0	36.3333333333	32.875	114.5	58.0	335.5	408.461538462	367.75	51.3333333333	206.272727273	60.0	29.5	39.5	24.3333333333	74.5	44.0	26.0	57.0	82.0	78.0	34.5	94.0	124.0	80.2	20.5	63.5
alpha_rarefaction_608_0.txt	608	0	34.75	61.0	84.5	57.8571428571	140.25	116.6	416.8	644.384615385	723.0	79.5	339.083333333	45.5	48.0	65.0	32.5	127.666666667	99.25	32.0	57.2	59.1	106.0	70.75	27.0	37.6	54.4285714286	42.5	98.5
alpha_rarefaction_608_1.txt	608	1	42.5	42.125	146.5	74.0	167.272727273	135.0	523.884615385	420.772727273	586.5	41.0	247.461538462	140.5	78.1666666667	45.0	50.1428571429	183.0	72.5	25.2	106.0	63.25	90.0	35.6	67.3333333333	46.0	67.1428571429	30.75	110.5
alpha_rarefaction_608_2.txt	608	2	43.75	59.0	163.0	67.0	167.5	66.6666666667	455.625	469.5	540.433333333	66.2	249.666666667	79.2	60.5	77.0	47.1428571429	87.4285714286	92.3333333333	74.5	77.5	66.6666666667	149.6	80.0	35.0	63.25	107.0	42.5	55.6
alpha_rarefaction_608_3.txt	608	3	54.4285714286	46.0	49.0	58.8571428571	194.375	69.1111111111	429.130434783	447.615384615	550.527777778	49.75	350.714285714	88.75	45.5	65.0	74.0	134.0	50.125	55.0	86.0	56.0	118.857142857	39.0	83.0	73.5	60.5	81.0	47.0
alpha_rarefaction_608_4.txt	608	4	71.3333333333	60.0	83.5	145.5	164.333333333	138.0	496.2	802.0	552.5	44.1666666667	355.4375	77.5	40.1428571429	45.0	69.0	59.5	42.0	24.3333333333	86.0	82.5	136.5	44.0	75.0	89.3333333333	87.8571428571	37.5	130.0
alpha_rarefaction_608_5.txt	608	5	50.0	94.0	78.5	100.0	202.6	91.1428571429	397.25	560.555555556	571.12	39.1428571429	282.076923077	186.0	36.3333333333	78.2	219.0	110.0	38.1428571429	60.0	84.6	67.25	168.0	40.5	141.5	86.75	61.0	58.0	73.5
alpha_rarefaction_608_6.txt	608	6	42.5	73.3333333333	74.0	71.625	191.375	91.75	322.076923077	579.894736842	585.035714286	44.6	353.0	100.0	67.25	34.2	66.25	91.1666666667	92.2	83.0	91.0	56.5	227.75	140.0	44.0	100.5	90.5	26.0	104.0
alpha_rarefaction_608_7.txt	608	7	82.5	70.75	169.0	69.0	199.142857143	74.0	405.791666667	569.434782609	694.454545455	65.25	328.5	71.75	29.0	56.0	86.0	108.0	60.5	26.0	45.3333333333	80.0	98.5	47.6666666667	30.0	93.25	99.3333333333	31.0	112.333333333
