	sequences per sample	iteration	680	657	662	675	663	667	660	670	659	694	698	695	658	665	672	677	679	697	668	673	669	678	699	693	664	674	692	700
alpha_rarefaction_10_0.txt	10	0	4.0	5.0	4.0	3.0	4.0	3.0	8.0	4.0	5.0	5.0	2.0	1.0	7.0	6.0	4.0	3.0	4.0	1.0	3.0	4.0	4.0	5.0	4.0	3.0	3.0	2.0	1.0	3.0
alpha_rarefaction_10_1.txt	10	1	4.0	5.0	4.0	4.0	3.0	3.0	7.0	3.0	5.0	5.0	2.0	1.0	7.0	5.0	4.0	4.0	5.0	1.0	4.0	6.0	3.0	5.0	5.0	1.0	2.0	4.0	1.0	2.0
alpha_rarefaction_10_2.txt	10	2	4.0	6.0	4.0	3.0	4.0	4.0	7.0	4.0	7.0	3.0	3.0	2.0	8.0	4.0	3.0	5.0	3.0	1.0	2.0	2.0	4.0	4.0	3.0	1.0	3.0	5.0	1.0	3.0
alpha_rarefaction_10_3.txt	10	3	4.0	6.0	4.0	3.0	3.0	4.0	6.0	3.0	3.0	5.0	1.0	1.0	6.0	6.0	5.0	4.0	3.0	1.0	6.0	4.0	3.0	3.0	3.0	1.0	3.0	6.0	1.0	3.0
alpha_rarefaction_10_4.txt	10	4	5.0	7.0	3.0	4.0	6.0	6.0	7.0	4.0	9.0	3.0	2.0	1.0	7.0	6.0	4.0	6.0	3.0	1.0	3.0	5.0	2.0	7.0	3.0	2.0	3.0	3.0	1.0	3.0
alpha_rarefaction_10_5.txt	10	5	5.0	5.0	4.0	5.0	5.0	6.0	7.0	6.0	7.0	4.0	2.0	1.0	5.0	7.0	6.0	6.0	2.0	1.0	5.0	3.0	4.0	5.0	3.0	1.0	4.0	4.0	1.0	3.0
alpha_rarefaction_10_6.txt	10	6	2.0	3.0	6.0	4.0	3.0	5.0	8.0	3.0	7.0	5.0	2.0	2.0	8.0	7.0	6.0	3.0	4.0	1.0	4.0	5.0	2.0	2.0	3.0	1.0	4.0	7.0	2.0	3.0
alpha_rarefaction_10_7.txt	10	7	5.0	5.0	5.0	5.0	5.0	5.0	8.0	3.0	7.0	4.0	1.0	1.0	7.0	4.0	4.0	6.0	5.0	1.0	4.0	5.0	3.0	5.0	2.0	1.0	3.0	4.0	1.0	3.0
alpha_rarefaction_10_8.txt	10	8	5.0	7.0	4.0	5.0	3.0	6.0	8.0	5.0	9.0	3.0	4.0	2.0	5.0	4.0	2.0	4.0	5.0	1.0	5.0	4.0	3.0	5.0	4.0	2.0	2.0	6.0	1.0	2.0
alpha_rarefaction_10_9.txt	10	9	3.0	7.0	6.0	4.0	5.0	5.0	9.0	4.0	7.0	4.0	1.0	2.0	6.0	6.0	3.0	4.0	6.0	1.0	7.0	6.0	4.0	6.0	4.0	1.0	4.0	5.0	2.0	4.0
alpha_rarefaction_1009_0.txt	1009	0	42.0	59.0	47.0	37.0	51.0	46.0	58.0	46.0	73.0	28.0	18.0	9.0	53.0	47.0	34.0	53.0	15.0	6.0	39.0	20.0	46.0	33.0	28.0	11.0	20.0	35.0	7.0	24.0
alpha_rarefaction_1009_1.txt	1009	1	44.0	65.0	47.0	43.0	52.0	51.0	58.0	41.0	71.0	24.0	16.0	9.0	56.0	48.0	35.0	55.0	18.0	8.0	44.0	24.0	52.0	38.0	23.0	10.0	22.0	38.0	14.0	25.0
alpha_rarefaction_1009_2.txt	1009	2	41.0	63.0	51.0	38.0	51.0	50.0	57.0	50.0	68.0	29.0	18.0	15.0	54.0	49.0	38.0	52.0	17.0	6.0	46.0	21.0	59.0	35.0	24.0	12.0	21.0	40.0	10.0	24.0
alpha_rarefaction_1009_3.txt	1009	3	42.0	68.0	48.0	37.0	49.0	47.0	52.0	49.0	80.0	27.0	18.0	14.0	58.0	49.0	37.0	55.0	19.0	6.0	39.0	20.0	50.0	34.0	26.0	8.0	19.0	33.0	12.0	21.0
alpha_rarefaction_1009_4.txt	1009	4	39.0	66.0	44.0	36.0	53.0	47.0	56.0	48.0	79.0	29.0	17.0	13.0	55.0	47.0	35.0	53.0	20.0	5.0	44.0	22.0	51.0	35.0	25.0	10.0	25.0	36.0	10.0	19.0
alpha_rarefaction_1009_5.txt	1009	5	44.0	59.0	46.0	35.0	53.0	53.0	62.0	49.0	64.0	25.0	14.0	10.0	46.0	49.0	29.0	60.0	16.0	6.0	34.0	18.0	52.0	30.0	24.0	11.0	23.0	33.0	9.0	26.0
alpha_rarefaction_1009_6.txt	1009	6	37.0	63.0	52.0	44.0	46.0	53.0	50.0	47.0	70.0	28.0	16.0	11.0	59.0	53.0	34.0	64.0	18.0	5.0	37.0	24.0	49.0	31.0	24.0	6.0	24.0	38.0	10.0	18.0
alpha_rarefaction_1009_7.txt	1009	7	42.0	68.0	54.0	36.0	50.0	48.0	53.0	51.0	72.0	26.0	20.0	15.0	58.0	45.0	39.0	63.0	18.0	7.0	38.0	22.0	51.0	34.0	25.0	12.0	20.0	33.0	9.0	23.0
alpha_rarefaction_1009_8.txt	1009	8	34.0	63.0	46.0	46.0	48.0	49.0	60.0	46.0	72.0	26.0	19.0	14.0	55.0	45.0	37.0	58.0	20.0	6.0	39.0	26.0	49.0	37.0	27.0	9.0	21.0	35.0	11.0	23.0
alpha_rarefaction_1009_9.txt	1009	9	43.0	69.0	47.0	38.0	56.0	50.0	52.0	51.0	79.0	29.0	20.0	14.0	56.0	44.0	37.0	54.0	17.0	7.0	48.0	23.0	52.0	34.0	26.0	12.0	19.0	36.0	8.0	26.0
alpha_rarefaction_2008_0.txt	2008	0	52.0	83.0	67.0	48.0	62.0	63.0	60.0	55.0	97.0	33.0	27.0	17.0	62.0	58.0	44.0	72.0	23.0	10.0	51.0	29.0	67.0	43.0	28.0	15.0	25.0	42.0	12.0	27.0
alpha_rarefaction_2008_1.txt	2008	1	49.0	81.0	64.0	50.0	62.0	57.0	68.0	58.0	97.0	34.0	27.0	19.0	64.0	64.0	47.0	75.0	24.0	6.0	52.0	23.0	62.0	39.0	26.0	15.0	25.0	41.0	14.0	27.0
alpha_rarefaction_2008_2.txt	2008	2	52.0	81.0	63.0	46.0	66.0	60.0	66.0	55.0	112.0	30.0	25.0	16.0	65.0	56.0	43.0	69.0	22.0	11.0	54.0	31.0	59.0	44.0	31.0	17.0	25.0	39.0	12.0	26.0
alpha_rarefaction_2008_3.txt	2008	3	46.0	84.0	67.0	49.0	65.0	57.0	62.0	55.0	96.0	32.0	22.0	20.0	60.0	64.0	38.0	60.0	21.0	9.0	45.0	28.0	66.0	40.0	28.0	12.0	22.0	43.0	15.0	31.0
alpha_rarefaction_2008_4.txt	2008	4	46.0	83.0	60.0	51.0	59.0	57.0	66.0	56.0	108.0	29.0	21.0	18.0	67.0	56.0	46.0	69.0	21.0	10.0	45.0	24.0	66.0	37.0	28.0	16.0	29.0	41.0	12.0	29.0
alpha_rarefaction_2008_5.txt	2008	5	48.0	83.0	66.0	48.0	58.0	57.0	65.0	58.0	99.0	30.0	24.0	19.0	70.0	56.0	44.0	65.0	21.0	8.0	43.0	25.0	67.0	41.0	32.0	12.0	26.0	42.0	14.0	22.0
alpha_rarefaction_2008_6.txt	2008	6	40.0	87.0	63.0	48.0	64.0	60.0	61.0	56.0	95.0	30.0	22.0	18.0	65.0	62.0	47.0	70.0	25.0	11.0	52.0	27.0	60.0	41.0	29.0	13.0	24.0	39.0	14.0	29.0
alpha_rarefaction_2008_7.txt	2008	7	51.0	79.0	61.0	47.0	66.0	60.0	66.0	60.0	96.0	32.0	21.0	18.0	69.0	63.0	44.0	68.0	23.0	9.0	44.0	24.0	70.0	44.0	28.0	15.0	27.0	44.0	18.0	30.0
alpha_rarefaction_2008_8.txt	2008	8	46.0	82.0	58.0	44.0	71.0	57.0	65.0	58.0	102.0	33.0	24.0	16.0	65.0	56.0	42.0	71.0	26.0	7.0	48.0	24.0	66.0	38.0	30.0	12.0	22.0	39.0	14.0	33.0
alpha_rarefaction_2008_9.txt	2008	9	53.0	83.0	68.0	49.0	66.0	55.0	70.0	56.0	92.0	33.0	19.0	19.0	65.0	58.0	47.0	64.0	17.0	11.0	46.0	25.0	57.0	39.0	31.0	18.0	24.0	38.0	14.0	30.0
alpha_rarefaction_3007_0.txt	3007	0	53.0	102.0	69.0	55.0	70.0	64.0	76.0	62.0	117.0	38.0	30.0	19.0	72.0	66.0	48.0	77.0	29.0	11.0	53.0	25.0	75.0	45.0	32.0	21.0	29.0	43.0	19.0	35.0
alpha_rarefaction_3007_1.txt	3007	1	55.0	102.0	71.0	54.0	72.0	65.0	74.0	64.0	114.0	34.0	30.0	20.0	69.0	64.0	49.0	74.0	23.0	9.0	52.0	26.0	71.0	44.0	36.0	21.0	24.0	43.0	21.0	31.0
alpha_rarefaction_3007_2.txt	3007	2	56.0	100.0	69.0	53.0	69.0	59.0	78.0	64.0	106.0	35.0	30.0	24.0	73.0	71.0	44.0	75.0	24.0	16.0	48.0	27.0	68.0	45.0	35.0	15.0	31.0	46.0	14.0	31.0
alpha_rarefaction_3007_3.txt	3007	3	57.0	93.0	70.0	52.0	72.0	64.0	73.0	65.0	108.0	33.0	35.0	19.0	69.0	59.0	49.0	76.0	23.0	9.0	49.0	30.0	67.0	43.0	38.0	15.0	28.0	42.0	13.0	35.0
alpha_rarefaction_3007_4.txt	3007	4	51.0	103.0	69.0	50.0	71.0	69.0	76.0	63.0	113.0	35.0	27.0	21.0	71.0	61.0	48.0	70.0	25.0	13.0	52.0	35.0	77.0	45.0	31.0	17.0	33.0	49.0	15.0	32.0
alpha_rarefaction_3007_5.txt	3007	5	56.0	100.0	70.0	53.0	66.0	65.0	69.0	59.0	112.0	32.0	30.0	24.0	75.0	62.0	43.0	75.0	23.0	14.0	48.0	28.0	74.0	44.0	36.0	16.0	28.0	42.0	18.0	32.0
alpha_rarefaction_3007_6.txt	3007	6	54.0	93.0	72.0	51.0	73.0	67.0	67.0	67.0	111.0	38.0	30.0	16.0	68.0	66.0	52.0	75.0	25.0	12.0	50.0	24.0	71.0	44.0	33.0	24.0	30.0	42.0	17.0	33.0
alpha_rarefaction_3007_7.txt	3007	7	57.0	97.0	70.0	53.0	74.0	64.0	68.0	61.0	107.0	35.0	27.0	19.0	75.0	66.0	48.0	72.0	26.0	12.0	52.0	34.0	69.0	44.0	35.0	18.0	30.0	45.0	18.0	32.0
alpha_rarefaction_3007_8.txt	3007	8	53.0	102.0	72.0	49.0	71.0	64.0	70.0	62.0	110.0	34.0	28.0	19.0	79.0	65.0	51.0	77.0	28.0	11.0	54.0	28.0	68.0	43.0	37.0	18.0	24.0	42.0	19.0	33.0
alpha_rarefaction_3007_9.txt	3007	9	57.0	99.0	70.0	55.0	68.0	69.0	69.0	62.0	119.0	38.0	29.0	24.0	69.0	69.0	53.0	72.0	21.0	14.0	51.0	30.0	67.0	47.0	33.0	13.0	24.0	43.0	18.0	30.0
alpha_rarefaction_4006_0.txt	4006	0	60.0	106.0	75.0	57.0	73.0	66.0	74.0	67.0	122.0	36.0	30.0	23.0	73.0	69.0	50.0	77.0	31.0	14.0	60.0	29.0	73.0	46.0	41.0	25.0	38.0	45.0	19.0	36.0
alpha_rarefaction_4006_1.txt	4006	1	59.0	105.0	69.0	57.0	72.0	75.0	79.0	72.0	125.0	34.0	29.0	26.0	79.0	69.0	51.0	79.0	26.0	13.0	54.0	29.0	76.0	45.0	40.0	26.0	31.0	50.0	20.0	37.0
alpha_rarefaction_4006_2.txt	4006	2	55.0	98.0	72.0	56.0	76.0	72.0	73.0	73.0	126.0	41.0	31.0	27.0	78.0	68.0	52.0	75.0	25.0	15.0	57.0	30.0	79.0	44.0	36.0	17.0	29.0	45.0	22.0	35.0
alpha_rarefaction_4006_3.txt	4006	3	60.0	109.0	75.0	55.0	76.0	74.0	74.0	74.0	126.0	41.0	34.0	22.0	77.0	68.0	50.0	74.0	28.0	10.0	56.0	32.0	80.0	50.0	39.0	21.0	28.0	43.0	23.0	37.0
alpha_rarefaction_4006_4.txt	4006	4	56.0	96.0	72.0	59.0	77.0	69.0	77.0	68.0	126.0	38.0	31.0	25.0	74.0	76.0	48.0	76.0	29.0	15.0	54.0	32.0	74.0	42.0	33.0	16.0	30.0	48.0	22.0	38.0
alpha_rarefaction_4006_5.txt	4006	5	53.0	104.0	77.0	59.0	72.0	72.0	74.0	64.0	125.0	37.0	33.0	23.0	78.0	70.0	48.0	75.0	28.0	14.0	55.0	31.0	70.0	48.0	42.0	22.0	31.0	46.0	17.0	36.0
alpha_rarefaction_4006_6.txt	4006	6	55.0	99.0	72.0	56.0	74.0	73.0	81.0	70.0	126.0	39.0	32.0	23.0	79.0	71.0	52.0	82.0	30.0	13.0	54.0	27.0	75.0	49.0	40.0	19.0	27.0	51.0	22.0	36.0
alpha_rarefaction_4006_7.txt	4006	7	55.0	99.0	73.0	53.0	78.0	80.0	81.0	73.0	123.0	41.0	34.0	27.0	77.0	75.0	55.0	81.0	28.0	12.0	49.0	30.0	71.0	51.0	37.0	22.0	32.0	45.0	21.0	42.0
alpha_rarefaction_4006_8.txt	4006	8	54.0	104.0	79.0	54.0	80.0	74.0	74.0	63.0	128.0	38.0	30.0	27.0	73.0	73.0	48.0	76.0	23.0	16.0	60.0	32.0	80.0	49.0	38.0	20.0	29.0	48.0	18.0	32.0
alpha_rarefaction_4006_9.txt	4006	9	59.0	110.0	76.0	59.0	76.0	67.0	69.0	66.0	128.0	35.0	31.0	22.0	71.0	68.0	52.0	77.0	26.0	11.0	55.0	25.0	69.0	49.0	40.0	27.0	32.0	46.0	20.0	35.0
alpha_rarefaction_5005_0.txt	5005	0	58.0	107.0	77.0	61.0	74.0	74.0	82.0	79.0	130.0	42.0	35.0	25.0	84.0	73.0	50.0	85.0	27.0	15.0	56.0	32.0	79.0	48.0	40.0	21.0	31.0	54.0	23.0	39.0
alpha_rarefaction_5005_1.txt	5005	1	64.0	115.0	75.0	54.0	84.0	76.0	76.0	68.0	134.0	39.0	32.0	30.0	90.0	69.0	51.0	82.0	25.0	12.0	57.0	33.0	82.0	46.0	37.0	25.0	32.0	50.0	19.0	39.0
