	555	572	571	556	577	576	575	552	541	526	542	525	540	527	520	547	522	545	546	557	521	570	582	580	581	560	561	562	565	566	550	567	537	536	535	532	531	530	551
555	0.0	0.062040721	0.055529477	0.010550785	0.056498394	0.050646173	0.070150516	0.027344605	0.037161857	0.195587203	0.050711495	0.191268306	0.031617945	0.197610801	1.008455076	0.119320881	0.990780991	0.140068895	0.122578776	0.015342659	0.980609228	0.063091444	0.07654524	0.066291808	0.068034792	0.030868858	0.017735497	0.032463476	0.185591119	0.172785464	0.016627093	0.171301367	0.047758807	0.051137541	0.036776542	0.052276711	0.067088164	0.068936858	0.020032025
572	0.062040721	0.0	0.02319546	0.062280098	0.012219979	0.033002922	0.045424843	0.07086688	0.042161048	0.154516662	0.038840444	0.148558749	0.051941412	0.1488174	1.042151829	0.075172764	1.002593474	0.102328428	0.080773017	0.058080118	0.985482167	0.014823833	0.057309073	0.053045757	0.034297755	0.059984943	0.059866706	0.053835047	0.166466162	0.118959553	0.06247836	0.113205278	0.065064308	0.068944092	0.056350461	0.050441796	0.030722285	0.032511859	0.051678932
571	0.055529477	0.02319546	0.0	0.055730192	0.022207183	0.048583078	0.063864343	0.063908694	0.034962276	0.152708168	0.033298684	0.147631677	0.043125908	0.152125104	1.042348383	0.078958598	1.002810386	0.101227898	0.081764095	0.053699108	0.983955477	0.023503465	0.075249549	0.067809191	0.054198811	0.056405427	0.05356945	0.050370513	0.158714284	0.125274853	0.054845414	0.123070792	0.049723742	0.055197586	0.039027377	0.035324186	0.035024957	0.034432473	0.043327896
556	0.010550785	0.062280098	0.055730192	0.0	0.056952901	0.05204822	0.069523115	0.034288044	0.041115634	0.197361904	0.05368368	0.193012307	0.035342468	0.19902664	1.006416001	0.122259042	0.990295214	0.143181034	0.124326617	0.023121476	0.978412467	0.062344303	0.076293835	0.066612311	0.068813945	0.035288927	0.020725556	0.036466309	0.185663884	0.172104435	0.021081852	0.170522954	0.053696594	0.057693234	0.040706211	0.055418012	0.069969801	0.071843067	0.025004618
577	0.056498394	0.012219979	0.022207183	0.056952901	0.0	0.031052999	0.045218586	0.067531857	0.037634377	0.154422165	0.033464415	0.1487404	0.048812341	0.149728983	1.04017686	0.076549463	1.001186927	0.102468881	0.081183956	0.054273273	0.98639631	0.018484402	0.05690842	0.051510266	0.036023922	0.053317386	0.053729299	0.047424164	0.165395231	0.121299432	0.057884489	0.117693927	0.060661075	0.067607403	0.052578588	0.047516257	0.031971682	0.034272102	0.047062479
576	0.050646173	0.033002922	0.048583078	0.05204822	0.031052999	0.0	0.023335275	0.07239209	0.06239892	0.167663884	0.052190412	0.162402609	0.073399332	0.15472937	1.036735673	0.088086022	1.018832126	0.115509032	0.093828933	0.06130641	1.008561039	0.036037201	0.032589791	0.025653585	0.028666443	0.066897277	0.053283048	0.048368769	0.19361771	0.135882525	0.06031275	0.13047323	0.086729934	0.093612226	0.077952537	0.07388095	0.047538273	0.047736055	0.049842952
575	0.070150516	0.045424843	0.063864343	0.069523115	0.045218586	0.023335275	0.0	0.088566025	0.078231555	0.155638037	0.068163981	0.150292702	0.089594659	0.142779833	1.046314696	0.079515899	1.025567553	0.103811251	0.0820854	0.077147857	1.01570126	0.045664572	0.021531094	0.023777384	0.022410026	0.083503662	0.069404997	0.065115614	0.199524207	0.11561334	0.076362957	0.109924429	0.103226421	0.107337135	0.094113542	0.089964581	0.063361836	0.063435298	0.066108413
552	0.027344605	0.07086688	0.063908694	0.034288044	0.067531857	0.07239209	0.088566025	0.0	0.04520355	0.206715556	0.059604498	0.201753333	0.039949476	0.20824591	1.002128627	0.132797866	0.975735606	0.152990516	0.135383629	0.02069306	0.965865671	0.070943955	0.100281933	0.090753871	0.082739265	0.044332107	0.035217106	0.050058781	0.196236964	0.184521203	0.024472734	0.182096988	0.052830366	0.035053408	0.045986721	0.061371158	0.076005831	0.076000043	0.028244504
541	0.037161857	0.042161048	0.034962276	0.041115634	0.037634377	0.06239892	0.078231555	0.04520355	0.0	0.16418614	0.023728392	0.159284905	0.01668042	0.165877834	1.035573191	0.096772348	0.996147058	0.116161512	0.099677447	0.035965686	0.981054869	0.043498941	0.088641731	0.077912615	0.068287351	0.039634235	0.03425599	0.035966671	0.164726936	0.152357539	0.034168322	0.150248456	0.035395548	0.038106234	0.021445927	0.023253094	0.034350695	0.035933745	0.024451298
