# Constructed from biom file
#OTU ID	C	C-EARLY	C-LATE	C-NO	LB500-EARLY	LB500-NO
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales	0.00580504316571	0.0	6.92829217598e-05	0.0238712065137	0.0	0.00775587535776
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales	0.00130103531539	0.0	6.59837350093e-06	2.41367103273e-05	0.0	0.00424880074173
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__unidentified	4.41028920471e-05	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales	0.00100334079407	0.0	0.000415697530559	8.0455701091e-06	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales	0.00694069263592	0.00167476559625	0.000521271506574	0.00215621278924	0.0	0.00693352682711
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales	0.0144271585609	0.00135123133334	0.00347074446149	0.0210069835549	0.0	0.0425605675817
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__unidentified	0.00113564947021	0.0	0.0	0.0	0.0	0.00328939412263
k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales	0.000567824735107	0.000164939035995	4.61886145065e-05	0.0011505165256	0.0224484935096	0.00153182569436
k__Fungi;p__Basidiomycota;c__Wallemiomycetes;o__Wallemiales	1.10257230118e-05	0.0	0.0	0.000643645608728	0.0	0.0
k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified	0.0322226755019	0.00671175000317	0.000527869880075	0.0206368873298	0.0505537692033	0.0219051074294
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Archaeosporales	0.0	0.00162401512364	0.0	0.0	0.0	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales	0.000986802209555	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Paraglomerales	3.85900305413e-05	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__unidentified;c__unidentified;o__unidentified	0.284298267859	0.0591116129769	0.155055178898	0.212435233161	0.2081100393	0.211480630467
