# Constructed from biom file
#OTU ID	520	521	522	525	526	527	530	531	532	535	536	537	540	541	542	545	546	547	550	551	552	555	556	557	560	561	562	565	566	567	570	571	572	575	576	577	580	581	582
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.00123857269242	0.00065425995929	0.0003717299382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000161190661688	5.34940532444e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126350369575	0.0	5.40467504391e-05	0.000158002844051	4.95012746578e-05	0.0	0.0	0.0	0.000221163911947	0.0	0.0	0.0	0.0	7.42537498144e-05	0.0	0.0	3.65270117252e-05	0.0	6.21581302834e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.84655647789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.00047183721616	0.000218086653097	0.000139398726825	0.0	0.0	0.0	3.73482726424e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10583949291e-05	0.0	0.0	0.000158002844051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.67665758401e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000155395325709	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.00035387791212	0.0	9.293248455e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.68651102813e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.90014220256e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	5.89796520201e-05	0.000290782204129	4.6466242275e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	0.00336184016514	0.00101773771445	0.00120812229915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000187067406622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	0.00023591860808	0.0	0.000232331211375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.05953308438e-05	1.78313510815e-05	2.03012708596e-05	0.0	0.0	1.87916940712e-05	0.000135186895884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	0.000707755824241	0.000508868857226	0.000952557966637	3.16912009381e-05	2.68391529563e-05	0.000118517113871	5.60224089636e-05	0.0	1.72366243795e-05	0.0	0.0	3.56627021629e-05	2.03012708596e-05	0.0	0.0	1.87916940712e-05	4.50622986279e-05	1.7958802507e-05	2.1974641264e-05	2.10583949291e-05	3.79982520804e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000206419651151	0.0	6.23558022074e-05	0.0	0.0	0.000519776248701	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	0.00312592155706	0.00218086653097	0.00376376562427	0.000142610404221	2.68391529563e-05	2.37034227742e-05	3.73482726424e-05	3.12866640594e-05	0.000172366243795	0.0	8.05953308438e-05	0.000196144861896	6.09038125787e-05	0.0	4.5381316512e-05	0.0	0.0	7.18352100282e-05	0.0	0.0	0.0	0.0	0.0	2.47506373289e-05	0.0	0.0	0.0	0.00025065243354	3.99920015997e-05	0.0	0.0	0.000850778014105	0.000148507499629	6.5703022339e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	0.00100265408434	0.00065425995929	0.000882858603225	0.0	0.0	0.0	0.0	3.12866640594e-05	0.0	1.6717655516e-05	0.0	0.0	0.0	2.99347422619e-05	4.5381316512e-05	0.0	0.000360498389023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00104684251655	0.000759848030394	0.000623558022074	0.000312216167121	0.000179111160864	0.000297014999257	0.000295663600526	0.000193078148381	0.000383533623114	0.000248490420694	0.000217553455992	0.000390777647519
