Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0
5101-1019-MS515F-926R.extendedFrags										4.72294299824	0.71984598644	0.0	3.35439859379	22.9220724868	32.4663095338	29.733405876																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1020-MS515F-926R.extendedFrags										2.97482837529	0.329716296351	0.903028960902	5.16227455033	31.9578750523	51.2585812357	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1021-MS515F-926R.extendedFrags										4.86257928118	1.34351769761	2.09541021619	1.2156448203	6.57948578054	0.0	80.1507194981																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1022-MS515F-926R.extendedFrags										4.70087723925	1.94609988925	2.02169365188	1.0495227045	8.2379621328	0.0	78.0356169682																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1023-MS515F-926R.extendedFrags										5.10531333969	1.39551009795	2.37713443703	1.30666551096	9.26150645748	0.0	76.0119615151																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1024-MS515F-926R.extendedFrags										5.0772181286	1.78661552438	1.68567679419	2.8020591501	2.66478247704	0.0	82.410416877																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1025-MS515F-926R.extendedFrags										4.83726072835	1.81742795937	2.34952663949	1.93720774883	3.9112708175	0.0	81.1531108193																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1026-MS515F-926R.extendedFrags										4.60544904137	1.34207870838	2.73461150353	0.0	6.12916246216	0.0	81.0595358224																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1027-MS515F-926R.extendedFrags										4.49858955113	1.41869710817	1.78326927201	0.955146076313	7.46465629588	0.0	80.2454675927																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1028-MS515F-926R.extendedFrags										5.4313616588	1.33990558178	2.14292326206	1.56669443673	2.70758122744	0.0	82.6807368324																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1029-MS515F-926R.extendedFrags										4.85868888931	1.07468089519	2.40766228624	1.22362789645	6.74786477875	0.0	79.737551613																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1030-MS515F-926R.extendedFrags										4.67825254011	1.07249153296	2.37077075707	1.3256474291	10.112551743	0.0	76.5745270432																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1031-MS515F-926R.extendedFrags										3.87838680806	0.260367226275	2.0449675897	5.76333703995	18.8467901603	23.9863307206	39.4320739877																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1032-MS515F-926R.extendedFrags										4.23324405037	0.495674394261	3.40506757797	2.34598688464	3.66368030541	0.0	80.9057602906																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1033-MS515F-926R.extendedFrags										3.52137505509	0.352578228294	6.31996474218	0.0	0.0	34.5262230057	50.1454385192																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1034-MS515F-926R.extendedFrags										5.85891483612	0.904303236089	3.47515764673	2.97969648673	0.0	30.4691289585	51.8675074492																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1035-MS515F-926R.extendedFrags										3.67096447272	0.0	6.70570350769	8.28219131806	26.2428917291	48.3080907607	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1036-MS515F-926R.extendedFrags										5.17598343685	0.726334724909	2.62362963717	2.03305841225	3.72331398703	28.350812884	52.6966025184																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1037-MS515F-926R.extendedFrags										5.41924968713	0.576268226666	4.28999679851	0.0	0.0	0.0	85.631130126																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1038-MS515F-926R.extendedFrags										4.99711437044	0.620907878764	1.43485442496	2.7383629525	5.64986367888	10.0240800812	70.3018965552																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1039-MS515F-926R.extendedFrags										5.36872482071	1.0543158376	2.27720792023	0.0	11.8403382954	26.2607503072	48.2528072231																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1040-MS515F-926R.extendedFrags										4.78523061724	0.708008314981	1.92849939284	1.38102784695	15.8334533929	0.0	71.1342540186																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1138-MS515F-926R.extendedFrags										1.55177941648	2.48797691568	11.0868868227	9.11189483809	31.6447579352	36.3257454312	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1139-MS515F-926R.extendedFrags										2.40480961924	6.77354709419	11.503006012	6.76018704075	63.5404141617	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1140-MS515F-926R.extendedFrags										2.35849056604	2.49326145553	19.1374663073	0.0	65.667115903	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1141-MS515F-926R.extendedFrags										2.00822646988	1.63722880877	8.6135978708	12.3719654811	66.8763609969	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1142-MS515F-926R.extendedFrags										1.97117422637	2.21845414724	12.4558428713	5.67330789883	32.6904055391	35.8485233856	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1143-MS515F-926R.extendedFrags										4.94832224267	0.750389352966	1.7467789891	2.35381565907	9.52144980886	0.0	76.5874982302																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1144-MS515F-926R.extendedFrags										5.02461142182	0.51163529225	2.40468587357	2.84222226143	10.3120975283	0.0	74.8998782661																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1145-MS515F-926R.extendedFrags										4.80354552139	1.63761750502	2.20998867182	3.07848242145	5.310332492	0.0	78.6275016396																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1146-MS515F-926R.extendedFrags										4.90765963836	1.45857017224	1.92831556595	2.67047038888	11.3682675189	0.0	72.6968533493																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1147-MS515F-926R.extendedFrags										4.07505910165	0.63829787234	3.54609929078	0.0	11.823286052	0.0	74.5715130024																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1148-MS515F-926R.extendedFrags										5.13086716573	0.412545762527	3.909622425	1.6173979564	13.9719141031	0.0	69.1956723676																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1149-MS515F-926R.extendedFrags										4.2512362536	0.793416488302	5.29928408001	5.40999335744	0.0	34.563436416	44.1139567496																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1150-MS515F-926R.extendedFrags										4.28921980571	0.574809237285	3.81525429426	6.30945578003	0.0	0.0	79.8379777472																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1151-MS515F-926R.extendedFrags										4.27286148018	0.395532157879	1.7046878917	5.01935879223	11.9745968079	0.0	71.4381215008																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1152-MS515F-926R.extendedFrags										4.16843767078	0.385572894529	4.18058169895	0.0	20.359463234	28.7600947234	36.6901451211																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1153-MS515F-926R.extendedFrags										2.61934283943	1.29417234966	4.82021078735	0.0	37.9727216367	46.3034717917	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1154-MS515F-926R.extendedFrags										4.19000207426	0.0	3.25658577059	0.0	0.0	85.8328147687	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1155-MS515F-926R.extendedFrags										6.47422680412	4.51546391753	2.49484536082	0.0	77.5670103093	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1156-MS515F-926R.extendedFrags										2.95966876246	1.44916423861	0.0	8.57997239687	36.2827787149	43.129888054	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1157-MS515F-926R.extendedFrags										2.0703125	3.80859375	19.2578125	0.0	64.23828125	0.0	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1158-MS515F-926R.extendedFrags										4.33395373571	0.584950810955	4.19805607256	0.0	7.24098200833	0.0	78.7645129841																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1159-MS515F-926R.extendedFrags										4.75804271425	0.337929170046	3.28467153285	4.49851311165	0.0	0.0	82.7764260611																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1160-MS515F-926R.extendedFrags										4.92268406866	0.591100392491	2.48498605003	1.52503901263	17.0567929257	0.0	68.3761290017																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1161-MS515F-926R.extendedFrags										5.24008766687	0.13448894202	3.68101215382	0.0	8.88623231719	12.7540346683	63.9868499701																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-1162-MS515F-926R.extendedFrags										4.41328264646	1.03219959216	3.00344905717	0.0	19.8408902092	0.0	66.3427406158																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-447-MS515F-926R.extendedFrags										3.87275995425	0.682680610781	0.0	5.2617244948	29.4714672186	29.0829202753	25.257366959																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-448-MS515F-926R.extendedFrags										4.46679485283	0.892989202781	2.7270374205	2.57358378938	7.00340186363	29.1173642952	47.7573583789																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-449-MS515F-926R.extendedFrags										3.9732799477	0.404477855859	4.18164732799	3.63825788528	6.28574930544	47.8713842131	27.9314430462																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-450-MS515F-926R.extendedFrags										3.26317506934	0.610679905834	2.08377036571	5.12085401953	13.0340535627	68.9532200545	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-451-MS515F-926R.extendedFrags										4.24868022423	0.391850951508	0.673040291711	3.11122398999	17.018304519	27.8722130508	40.7144023366																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-452-MS515F-926R.extendedFrags										4.5812771599	1.99454960595	1.70435294984	2.17573838109	3.99646460927	0.0	82.0829343743																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-453-MS515F-926R.extendedFrags										4.6792506136	0.685112920029	2.33785955185	1.27840658273	5.14364416506	0.0	82.3406847598																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-454-MS515F-926R.extendedFrags										4.96513944223	1.08067729084	2.25099601594	1.22675962815	5.16102257636	0.0	81.6002656042																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-455-MS515F-926R.extendedFrags										4.69148800408	0.930002552323	1.4388718734	4.11242981113	1.71803215926	0.0	83.8406074528																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-456-MS515F-926R.extendedFrags										4.42415034515	1.17581002081	1.54572778016	2.10886151204	4.66525745615	0.0	82.78726426																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-457-MS515F-926R.extendedFrags										4.85435079131	0.259720846802	2.74295110148	1.23881238439	8.28864515406	0.0	78.6786001233																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-458-MS515F-926R.extendedFrags										4.5611804088	0.791053428833	1.52600377761	5.18579470013	2.4330035719	0.0	81.7496680568																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-459-MS515F-926R.extendedFrags										4.78046293092	0.835898089636	2.64063666661	2.27094753328	1.99231483674	0.0	84.1051883958																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-460-MS515F-926R.extendedFrags										4.78096575209	1.23071408301	1.93568622765	2.11192926381	6.90036294117	0.0	79.3496930683																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-461-MS515F-926R.extendedFrags										4.55991875423	0.985104942451	2.48476641842	1.04773188896	8.20412999323	0.0	79.1655382532																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-757-MS515F-926R.extendedFrags										4.77837875808	0.762152289969	3.0047063782	2.87299803316	11.402430458	11.2215509975	60.5155942681																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-758-MS515F-926R.extendedFrags										4.26929392447	0.359684103526	0.83274689186	1.07905231058	18.6625224803	11.1814840879	58.0303385722																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-759-MS515F-926R.extendedFrags										3.61783173604	0.107839215209	0.786182665716	5.32412641539	21.416520272	37.7315499278	24.4725444837																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-760-MS515F-926R.extendedFrags										4.77789301598	0.425404749767	2.93564434757	1.3131295375	10.0233796825	23.6644576089	51.0907588729																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-761-MS515F-926R.extendedFrags										4.52064273084	0.367110017683	2.12385638502	5.86222803106	7.55554701315	46.77289152	26.9201199354																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-762-MS515F-926R.extendedFrags										4.61106354857	1.61612520464	0.429564877814	2.85976058517	5.1367548326	0.0	82.0048363598																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-763-MS515F-926R.extendedFrags										4.75028368023	1.37876362054	2.3922403743	1.97410349276	0.0	0.0	86.4144373805																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-764-MS515F-926R.extendedFrags										4.98873454326	0.973974133802	2.30986215339	1.3997551759	12.2074972945	0.0	73.9581670126																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-765-MS515F-926R.extendedFrags										4.72442845762	0.765275330131	2.09545421626	1.24327064674	10.4434734326	0.0	76.3778577119																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
5101-766-MS515F-926R.extendedFrags										5.46351965134	0.483079104203	2.63330620389	0.0	7.54286014335	0.0	79.5662789782																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
