# Constructed from biom file
#OTU ID	424	425	426	427	429	430	431	435	437	440	441	447	449	451	457	757	759	761	831	832	834	836	837	838	839	841	842	843	844	1016	1017	1018	1019	1020	1024	1031	1032	1033	1035	1040	1138	1139	1140	1142	1145	1153	1154	1155	1156	1157	1158	1162
k__Fungi;p__Ascomycota;c__Incertae_sedis;o__Incertae_sedis;f__Incertae_sedis;g__Phaeocytostroma	0.00147245286106	0.000857989704124	0.00195307671389	0.000538977901906	0.0	0.0	0.0	0.0	0.0	0.00204347018391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.15606753985e-05	0.0	0.00109489051095	0.00477869689879	0.000536680014862	0.00252343186734	0.00149441927801	0.000256492465534	0.00023282887078	0.0	0.000782213664671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Rhizoscyphus	0.0	2.59996880037e-05	0.000519172291033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.243039546019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.29565303365e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae_sedis;g__Gloeotinia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00962293794187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Sclerotinia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000156412930136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Meyerozyma	0.0	0.0	4.94449800984e-05	0.0	0.0	4.76009139375e-05	0.000362811791383	0.0	0.0	0.000743080066877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4389649033e-05	0.0	0.0	2.27982582131e-05	3.95616568422e-05	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Eremotheciaceae;g__Eremothecium	0.0	0.0	4.94449800984e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000625651720542	0.0	0.0	0.0	0.0	0.0	0.0	0.000814774579033	0.0012334907789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis;g__Candida	0.0135383860281	0.229967240393	0.0219782936537	0.0180802587094	0.323435032853	0.096011043412	0.15410430839	0.215247077316	0.00261032460154	0.208991268809	0.0	0.0	0.0305962584094	0.140497108958	4.17414534374e-05	0.00482169061983	0.183699921445	0.0197350296777	0.0	0.0	0.0	0.0	0.0	5.14986095375e-05	0.00270863494139	0.00538634177621	0.00011641443539	0.00699348180337	0.0	0.0	0.00149715540473	6.58653054504e-05	0.0	4.119888763e-05	0.0129753647453	0.0	0.00624518431404	0.0398756202874	0.00984784914742	0.911337330916	0.00103733143364	3.04562343912e-05	1.47540499867e-05	0.000112930547713	0.0	0.126837256909	0.514792322138	0.651847303244	0.29561051134	0.421950163008	0.0800727934486	0.129113825566
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis;g__Kodamaea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.64663263626e-05	0.0	0.0	0.0	0.0	0.0	0.00269059740929	0.00148826016054	0.0	0.00504917950833	0.0	0.0	0.0	0.0346215582171	0.00145342886387	0.157654691349	0.055879643844	0.0	0.11482342749	0.103691102583	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis;g__Wickerhamomyces	0.0	0.0	0.0	0.0	0.000203738603372	0.000142802741813	0.0	0.0	0.0	0.0	0.0	0.000142093895646	0.0	0.000901103852219	0.0	0.000326104679602	0.00121759622938	0.000300533446868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.58653054504e-05	1.74294976819e-05	0.0	0.0	1.87768744015e-05	0.000243318869378	0.000338338596378	0.000538306866579	0.0	0.000674890330321	0.0	0.000103278349907	0.00112930547713	0.0	0.00137154554759	0.000341455086461	0.000368437212158	0.000543978575613	0.000683947746392	0.000395616568422	0.000233408542753
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Clavispora	0.0	0.0	0.0	0.0	0.0	0.00180883472963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74294976819e-05	0.0	0.0	0.0	0.0	4.83340851969e-05	0.000126660439195	0.0	1.249796908e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0430826443011	0.0
