Group1	Group2	Group1 mean	Group1 std	Group2 mean	Group2 std	t stat	p-value
LB-AS/90+140	LB-AS/90+140h	3.434711	0.0	4.014765	0.275014294562	-1.63376197261	1.0
C/90	C-AS/90	6.2501876	0.448027332947	5.2903782	0.920132073743	1.8757053343	1.0
LB-AS/90+50h	LB-AS/90+140	3.2783532	0.296549791154	3.434711	0.0	0.430503115867	1.0
LB/90+50h	C/90+50h	3.4513942	0.323932024203	5.7147498	0.326153225691	-9.84747616575	1.0
LB+LP/90+140h	LB-AS/90+140	3.9360894	0.33246161039	3.434711	0.0	-1.23134141374	1.0
C/30	LB-AS/90	7.10536225	0.178388817028	3.4482866	0.5201535827	11.8558525044	1.0
LB/30+120h	LB-AS/90+140h	2.162722	0.0921052103168	4.014765	0.275014294562	-11.0604243096	1.0
LB+LP/90	C/30+120h	3.8214946	0.0479073898333	3.71789375	0.888831664657	0.229440164036	1.0
C/90	LB-AS/90+140h	6.2501876	0.448027332947	4.014765	0.275014294562	7.71439547514	1.0
C/30	LB+LP/30+120h	7.10536225	0.178388817028	2.29536325	0.153734349092	35.3775808042	1.0
LB+LP/30+120h	LB/90	2.29536325	0.153734349092	3.3068146	0.273279826185	-5.83162708807	0.693
LB/30	C/30+120h	2.32557375	0.134658663276	3.71789375	0.888831664657	-2.68257851429	1.0
LB+LP/90+50h	LB/90	3.2823032	0.336742116521	3.3068146	0.273279826185	-0.113039475592	1.0
LB+LP/90+140h	LB/30+120h	3.9360894	0.33246161039	2.162722	0.0921052103168	9.13219619024	1.0
LB/90+50h	LB-AS/90	3.4513942	0.323932024203	3.4482866	0.5201535827	0.0101427316233	1.0
LB-AS/90+50h	LB/90	3.2783532	0.296549791154	3.3068146	0.273279826185	-0.141154397653	1.0
LB/30	LB+LP/90+140h	2.32557375	0.134658663276	3.9360894	0.33246161039	-8.03347204785	1.0
C/90	C-AS/90+140h	6.2501876	0.448027332947	3.0821008	0.542361485318	9.00689612538	1.0
LB/90+140h	C-AS/90+140h	3.7940288	0.457067477471	3.0821008	0.542361485318	2.00748958939	1.0
LB/30+120h	LB+LP/30	2.162722	0.0921052103168	2.30439325	0.136709047194	-1.48859203074	1.0
LB+LP/90+140h	C/30+120h	3.9360894	0.33246161039	3.71789375	0.888831664657	0.446623480939	1.0
LB-AS/90+50h	C/30+120h	3.2783532	0.296549791154	3.71789375	0.888831664657	-0.913698216322	1.0
C/30	C/30+120h	7.10536225	0.178388817028	3.71789375	0.888831664657	6.47203890941	1.0
C/90+50h	LB/90	5.7147498	0.326153225691	3.3068146	0.273279826185	11.3179086302	1.0
LB/30+120h	C/90+140h	2.162722	0.0921052103168	4.0130374	0.585948134127	-5.51561417225	0.231
LB-AS/90+140	LB/90+50h	3.434711	0.0	3.4513942	0.323932024203	-0.0420513402232	1.0
LB-AS/90+50h	C-AS/90	3.2783532	0.296549791154	5.2903782	0.920132073743	-4.16249772233	1.0
C-AS/90+50h	LB+LP/90+50h	3.3374124	0.692482377562	3.2823032	0.336742116521	0.143137508476	1.0
LB/30+120h	LB/90+50h	2.162722	0.0921052103168	3.4513942	0.323932024203	-6.80044569742	1.0
LB-AS/90+50h	LB+LP/90+50h	3.2783532	0.296549791154	3.2823032	0.336742116521	-0.017606184983	1.0
C/90+50h	C-AS/90	5.7147498	0.326153225691	5.2903782	0.920132073743	0.869411814234	1.0
C/30+120h	LB+LP/90+50h	3.71789375	0.888831664657	3.2823032	0.336742116521	0.889893091327	1.0
LB-AS/90+140	C/30+120h	3.434711	0.0	3.71789375	0.888831664657	-0.246787354297	1.0
LB-AS/90+50h	C/90	3.2783532	0.296549791154	6.2501876	0.448027332947	-11.0625073481	1.0
LB/30	LB/30+120h	2.32557375	0.134658663276	2.162722	0.0921052103168	1.7289363643	1.0
LB-AS/90+50h	LB/90+50h	3.2783532	0.296549791154	3.4513942	0.323932024203	-0.788029483563	1.0
LB-AS/90+50h	C-AS/90+50h	3.2783532	0.296549791154	3.3374124	0.692482377562	-0.156799515382	1.0
LB+LP/90	LB/30+120h	3.8214946	0.0479073898333	2.162722	0.0921052103168	30.7014096724	1.0
C/90	LB+LP/90	6.2501876	0.448027332947	3.8214946	0.0479073898333	10.7802627181	1.0
LB/30	LB-AS/90	2.32557375	0.134658663276	3.4482866	0.5201535827	-3.70897286936	1.0
LB/30	LB-AS/90+140h	2.32557375	0.134658663276	4.014765	0.275014294562	-9.55470268432	1.0
LB/30	LB-AS/90+140	2.32557375	0.134658663276	3.434711	0.0	6.38008724194	1.0
LB-AS/90+140	LB+LP/90+50h	3.434711	0.0	3.2823032	0.336742116521	0.369542274345	1.0
LB/30	C-AS/90+140h	2.32557375	0.134658663276	3.0821008	0.542361485318	-2.40181966427	1.0
LB/30	LB/90+140h	2.32557375	0.134658663276	3.7940288	0.457067477471	-5.47974397626	1.0
LB/30+120h	C-AS/90+140h	2.162722	0.0921052103168	3.0821008	0.542361485318	-2.95604034013	1.0
C/90	LB+LP/90+140h	6.2501876	0.448027332947	3.9360894	0.33246161039	8.29565481011	1.0
LB-AS/90+140	C-AS/90	3.434711	0.0	5.2903782	0.920132073743	-1.64666135153	1.0
LB/30	C/90+50h	2.32557375	0.134658663276	5.7147498	0.326153225691	-17.1937476497	1.0
LB-AS/90+140	C-AS/90+50h	3.434711	0.0	3.3374124	0.692482377562	0.114723459836	1.0
LB/90+140h	LB+LP/30	3.7940288	0.457067477471	2.30439325	0.136709047194	5.55325267708	1.0
C/30	LB-AS/90+140h	7.10536225	0.178388817028	4.014765	0.275014294562	16.3301003466	1.0
C/90	C/30	6.2501876	0.448027332947	7.10536225	0.178388817028	-3.17160573227	1.0
C-AS/90	LB/90	5.2903782	0.920132073743	3.3068146	0.273279826185	4.13304108225	1.0
LB/90+140h	LB/90+50h	3.7940288	0.457067477471	3.4513942	0.323932024203	1.22322188237	1.0
LB/90+140h	LB+LP/90+50h	3.7940288	0.457067477471	3.2823032	0.336742116521	1.80273956426	1.0
C/90	C-AS/90+50h	6.2501876	0.448027332947	3.3374124	0.692482377562	7.06316561933	1.0
LB+LP/90+140h	LB+LP/30+120h	3.9360894	0.33246161039	2.29536325	0.153734349092	8.04382768484	1.0
LB+LP/90+140h	LB/90	3.9360894	0.33246161039	3.3068146	0.273279826185	2.92438864172	1.0
C-AS/90+140h	C-AS/90	3.0821008	0.542361485318	5.2903782	0.920132073743	-4.13503371498	1.0
LB-AS/90+50h	LB+LP/90+140h	3.2783532	0.296549791154	3.9360894	0.33246161039	-2.95278325506	1.0
LB/90+140h	C/30+120h	3.7940288	0.457067477471	3.71789375	0.888831664657	0.146441097744	1.0
C/90	LB/90+50h	6.2501876	0.448027332947	3.4513942	0.323932024203	10.1246778725	1.0
LB+LP/90+140h	C/30	3.9360894	0.33246161039	7.10536225	0.178388817028	-15.1588360155	1.0
LB-AS/90+140h	LB-AS/90	4.014765	0.275014294562	3.4482866	0.5201535827	1.73653603191	1.0
LB-AS/90+50h	LB/30	3.2783532	0.296549791154	2.32557375	0.134658663276	5.2504689787	1.0
LB+LP/90+140h	C-AS/90	3.9360894	0.33246161039	5.2903782	0.920132073743	-2.76850869205	1.0
C-AS/90+140h	LB/90	3.0821008	0.542361485318	3.3068146	0.273279826185	-0.740017520459	1.0
C-AS/90+50h	LB+LP/30+120h	3.3374124	0.692482377562	2.29536325	0.153734349092	2.60339370631	1.0
LB+LP/30	C-AS/90+140h	2.30439325	0.136709047194	3.0821008	0.542361485318	-2.46728503546	1.0
LB/30+120h	C/30+120h	2.162722	0.0921052103168	3.71789375	0.888831664657	-3.01439485186	1.0
C/30+120h	LB-AS/90	3.71789375	0.888831664657	3.4482866	0.5201535827	0.500549467302	1.0
C/90	C/30+120h	6.2501876	0.448027332947	3.71789375	0.888831664657	4.8945820879	0.693
C/90	LB/30+120h	6.2501876	0.448027332947	2.162722	0.0921052103168	15.8265745831	1.0
LB-AS/90+140h	C/90+50h	4.014765	0.275014294562	5.7147498	0.326153225691	-7.34002889653	1.0
C-AS/90	LB-AS/90	5.2903782	0.920132073743	3.4482866	0.5201535827	3.48558127174	1.0
C/30	C-AS/90+50h	7.10536225	0.178388817028	3.3374124	0.692482377562	9.35236674687	1.0
LB+LP/90+140h	LB/90+50h	3.9360894	0.33246161039	3.4513942	0.323932024203	2.08839520375	1.0
LB-AS/90+140	LB+LP/90	3.434711	0.0	3.8214946	0.0479073898333	-6.59204118734	1.0
LB/30+120h	LB-AS/90	2.162722	0.0921052103168	3.4482866	0.5201535827	-4.30566625992	1.0
LB/30+120h	LB+LP/90+50h	2.162722	0.0921052103168	3.2823032	0.336742116521	-5.69631158634	1.0
LB/30	LB+LP/30	2.32557375	0.134658663276	2.30439325	0.136709047194	0.19117947576	1.0
C/30+120h	C/90+50h	3.71789375	0.888831664657	5.7147498	0.326153225691	-4.09883695402	1.0
LB+LP/90	C-AS/90+140h	3.8214946	0.0479073898333	3.0821008	0.542361485318	2.71599688855	1.0
LB-AS/90+50h	LB+LP/30	3.2783532	0.296549791154	2.30439325	0.136709047194	5.3555660023	0.924
C/90	LB/90+140h	6.2501876	0.448027332947	3.7940288	0.457067477471	7.67512927264	0.924
C/90	LB+LP/90+50h	6.2501876	0.448027332947	3.2823032	0.336742116521	10.5907470164	1.0
C/30	LB+LP/90+50h	7.10536225	0.178388817028	3.2823032	0.336742116521	18.0963359443	1.0
LB/30	C-AS/90+50h	2.32557375	0.134658663276	3.3374124	0.692482377562	-2.53915233368	1.0
LB/90+50h	C-AS/90+140h	3.4513942	0.323932024203	3.0821008	0.542361485318	1.16914194335	1.0
LB+LP/30	C/90+50h	2.30439325	0.136709047194	5.7147498	0.326153225691	-17.269432677	1.0
LB+LP/90+140h	C/90+140h	3.9360894	0.33246161039	4.0130374	0.585948134127	-0.228435468517	1.0
LB+LP/90	LB-AS/90	3.8214946	0.0479073898333	3.4482866	0.5201535827	1.42894359912	1.0
LB/30+120h	C/90+50h	2.162722	0.0921052103168	5.7147498	0.326153225691	-18.6244139348	1.0
LB+LP/90	LB+LP/90+50h	3.8214946	0.0479073898333	3.2823032	0.336742116521	3.17047509016	0.924
LB-AS/90+140	LB/90+140h	3.434711	0.0	3.7940288	0.457067477471	-0.641878430708	1.0
LB+LP/90	LB/90+50h	3.8214946	0.0479073898333	3.4513942	0.323932024203	2.26046257935	1.0
LB/90+140h	LB+LP/90	3.7940288	0.457067477471	3.8214946	0.0479073898333	-0.1195279117	1.0
LB/30	LB+LP/90+50h	2.32557375	0.134658663276	3.2823032	0.336742116521	-4.71855351729	1.0
LB/90+50h	LB+LP/90+50h	3.4513942	0.323932024203	3.2823032	0.336742116521	0.723763298178	1.0
LB+LP/30	C/90+140h	2.30439325	0.136709047194	4.0130374	0.585948134127	-5.03493696038	0.924
LB-AS/90+140	LB+LP/30	3.434711	0.0	2.30439325	0.136709047194	6.4044068941	1.0
LB+LP/30	LB-AS/90+140h	2.30439325	0.136709047194	4.014765	0.275014294562	-9.64593035195	1.0
C/30+120h	LB+LP/30+120h	3.71789375	0.888831664657	2.29536325	0.153734349092	2.73150376991	1.0
LB+LP/90	C/90+50h	3.8214946	0.0479073898333	5.7147498	0.326153225691	-11.4863549605	1.0
LB/90+140h	C/90+50h	3.7940288	0.457067477471	5.7147498	0.326153225691	-6.84134544207	0.924
C/30+120h	LB/90	3.71789375	0.888831664657	3.3068146	0.273279826185	0.862513491106	1.0
LB-AS/90+140h	C-AS/90+140h	4.014765	0.275014294562	3.0821008	0.542361485318	2.76233008075	1.0
LB/90+50h	C/30+120h	3.4513942	0.323932024203	3.71789375	0.888831664657	-0.547564676844	1.0
LB-AS/90+140	C/90+140h	3.434711	0.0	4.0130374	0.585948134127	-0.80587598246	1.0
LB-AS/90+50h	LB/90+140h	3.2783532	0.296549791154	3.7940288	0.457067477471	-1.89293740833	1.0
LB/30	LB+LP/90	2.32557375	0.134658663276	3.8214946	0.0479073898333	-20.3560062084	1.0
LB-AS/90+140h	C-AS/90	4.014765	0.275014294562	5.2903782	0.920132073743	-2.36231264816	1.0
C-AS/90+50h	C-AS/90	3.3374124	0.692482377562	5.2903782	0.920132073743	-3.39175313923	1.0
C-AS/90+140h	LB+LP/30+120h	3.0821008	0.542361485318	2.29536325	0.153734349092	2.48011320373	1.0
C/90+140h	C-AS/90	4.0130374	0.585948134127	5.2903782	0.920132073743	-2.34189418593	1.0
LB+LP/90	C-AS/90+50h	3.8214946	0.0479073898333	3.3374124	0.692482377562	1.39477309213	1.0
LB/90+140h	LB-AS/90	3.7940288	0.457067477471	3.4482866	0.5201535827	0.998622790427	1.0
C/30+120h	C-AS/90	3.71789375	0.888831664657	5.2903782	0.920132073743	-2.28091917942	1.0
C-AS/90+50h	C/90+140h	3.3374124	0.692482377562	4.0130374	0.585948134127	-1.48960413235	1.0
LB+LP/90+140h	C-AS/90+140h	3.9360894	0.33246161039	3.0821008	0.542361485318	2.68486591508	1.0
LB/90+50h	LB+LP/30	3.4513942	0.323932024203	2.30439325	0.136709047194	5.8430812774	1.0
C-AS/90+50h	LB/90	3.3374124	0.692482377562	3.3068146	0.273279826185	0.0822018451421	1.0
LB+LP/30	C-AS/90	2.30439325	0.136709047194	5.2903782	0.920132073743	-5.67405982322	1.0
LB-AS/90+140	LB+LP/30+120h	3.434711	0.0	2.29536325	0.153734349092	5.74064922687	1.0
C/90+140h	LB/90	4.0130374	0.585948134127	3.3068146	0.273279826185	2.18461402184	1.0
LB+LP/90+140h	LB-AS/90+140h	3.9360894	0.33246161039	4.014765	0.275014294562	-0.335546546982	1.0
LB/90+140h	C/30	3.7940288	0.457067477471	7.10536225	0.178388817028	-12.0645419881	1.0
C-AS/90+140h	C/90+140h	3.0821008	0.542361485318	4.0130374	0.585948134127	-2.33191655051	1.0
LB-AS/90+140	LB/30+120h	3.434711	0.0	2.162722	0.0921052103168	10.6973149437	1.0
LB+LP/90	LB+LP/30+120h	3.8214946	0.0479073898333	2.29536325	0.153734349092	18.4865535734	1.0
C/30	LB+LP/30	7.10536225	0.178388817028	2.30439325	0.136709047194	36.9992168971	1.0
LB+LP/30	LB+LP/90+50h	2.30439325	0.136709047194	3.2823032	0.336742116521	-4.81464419785	1.0
C/30+120h	C-AS/90+50h	3.71789375	0.888831664657	3.3374124	0.692482377562	0.636541589968	1.0
LB-AS/90+140	LB-AS/90	3.434711	0.0	3.4482866	0.5201535827	-0.0213099195174	1.0
LB+LP/30	LB/90	2.30439325	0.136709047194	3.3068146	0.273279826185	-5.90572532874	0.924
LB+LP/30+120h	C/90+50h	2.29536325	0.153734349092	5.7147498	0.326153225691	-17.0395970964	1.0
LB+LP/90+140h	LB-AS/90	3.9360894	0.33246161039	3.4482866	0.5201535827	1.58037532104	1.0
LB+LP/90+50h	C/90+50h	3.2823032	0.336742116521	5.7147498	0.326153225691	-10.3773852762	1.0
LB+LP/30	LB+LP/30+120h	2.30439325	0.136709047194	2.29536325	0.153734349092	0.0760251011959	1.0
C/90	LB/30	6.2501876	0.448027332947	2.32557375	0.134658663276	14.9210158435	1.0
LB+LP/90+50h	LB+LP/30+120h	3.2823032	0.336742116521	2.29536325	0.153734349092	4.78590653874	1.0
