OTU	Test-Statistic	P	FDR_P	Bonferroni_P	C_mean	C-LATE_mean	C-NO_mean	LB500-EARLY_mean	C-EARLY_mean	LB500-NO_mean	taxonomy
HQ630971	9.41203703704	0.093715661392	0.371871224557	1.0	1.0	0.0	0.5	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU1	9.37114800347	0.0951450460081	0.371871224557	1.0	0.0	95.0	0.25	0.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
HQ630982	9.35194805195	0.0958231195185	0.371871224557	1.0	7.75	0.0	80.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Trichosphaeriales; f__Incertae_sedis; g__Nigrospora; s__Nigrospora_sp_TMS_2011
AB236001	9.14137134052	0.103556462736	0.371871224557	1.0	1.25	0.0	0.75	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AJ972820	9.14137134052	0.103556462736	0.371871224557	1.0	1.0	0.0	0.0	0.0	16.25	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ213520	9.12730769231	0.104092760821	0.371871224557	1.0	10.0	0.0	67.75	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Eurotium; s__Eurotium_sp_BF106
GQ525731	9.12730769231	0.104092760821	0.371871224557	1.0	7.75	0.0	31.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU33	9.12730769231	0.104092760821	0.371871224557	1.0	4.5	8.5	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
New.CleanUp.ReferenceOTU709	9.12730769231	0.104092760821	0.371871224557	1.0	10.5	0.0	0.0	0.0	25.5	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU1512	9.12730769231	0.104092760821	0.371871224557	1.0	4.5	0.0	3.25	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricostilbomycetes; o__Agaricostilbales; f__Chionosphaeraceae; g__Kurtzmanomyces; s__Kurtzmanomyces_insolitus
HQ631071	9.12218733647	0.104288648236	0.371871224557	1.0	12.0	2.25	266.75	0.0	152.75	0.333333333333	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_sp_1_TMS_2011
New.ReferenceOTU8	9.08900063857	0.105566447234	0.371871224557	1.0	63.25	0.0	15.75	0.0	23.25	73.6666666667	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales_sp_5_TMS_2011
HM487012	9.05584415584	0.106857347028	0.371871224557	1.0	37.0	0.25	2.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cercospora; s__Cercospora_sp_CPC_15875
New.CleanUp.ReferenceOTU1981	9.01027712109	0.108654939629	0.371871224557	1.0	11.25	0.0	19.75	18.0	20.75	4.66666666667	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
FN562062	8.46774891775	0.132271758147	0.371871224557	1.0	33.0	0.0	0.0	0.0	0.75	20.6666666667	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
JF715197	8.44635322483	0.133291567472	0.371871224557	1.0	0.25	81.5	7.5	5.0	0.0	3.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_kudriavzevii
FJ760341	8.44444444444	0.13338289043	0.371871224557	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU10	8.44444444444	0.13338289043	0.371871224557	1.0	0.0	0.0	8.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Wallemiomycetes; o__Wallemiales; f__Wallemiaceae; g__Wallemia; s__Wallemia_ichthyophaga
New.CleanUp.ReferenceOTU113	8.44444444444	0.13338289043	0.371871224557	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU463	8.44444444444	0.13338289043	0.371871224557	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.CleanUp.ReferenceOTU551	8.44444444444	0.13338289043	0.371871224557	1.0	1.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Corticiales; f__Corticiaceae; g__Waitea; s__Waitea_circinata
New.CleanUp.ReferenceOTU899	8.44444444444	0.13338289043	0.371871224557	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.CleanUp.ReferenceOTU1002	8.44444444444	0.13338289043	0.371871224557	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.CleanUp.ReferenceOTU1184	8.44444444444	0.13338289043	0.371871224557	1.0	1.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU1270	8.44444444444	0.13338289043	0.371871224557	1.0	0.0	0.0	0.0	0.0	0.5	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_humilis
New.CleanUp.ReferenceOTU1380	8.44444444444	0.13338289043	0.371871224557	1.0	0.0	0.5	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_kudriavzevii
New.CleanUp.ReferenceOTU1491	8.44444444444	0.13338289043	0.371871224557	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.CleanUp.ReferenceOTU1495	8.44444444444	0.13338289043	0.371871224557	1.0	0.0	0.5	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_kudriavzevii
New.CleanUp.ReferenceOTU1504	8.44444444444	0.13338289043	0.371871224557	1.0	0.0	0.0	0.25	1.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_quercitrusa
New.CleanUp.ReferenceOTU1582	8.44444444444	0.13338289043	0.371871224557	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Incertae_sedis; g__Hannaella; s__Hannaella_kunmingensis
New.CleanUp.ReferenceOTU1587	8.44444444444	0.13338289043	0.371871224557	1.0	0.0	0.5	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_kudriavzevii
New.CleanUp.ReferenceOTU1936	8.44444444444	0.13338289043	0.371871224557	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.CleanUp.ReferenceOTU1942	8.44444444444	0.13338289043	0.371871224557	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
JN904414	8.42105263158	0.134506613138	0.371871224557	1.0	2.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN905736	8.42105263158	0.134506613138	0.371871224557	1.0	2.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HM537063	8.42105263158	0.134506613138	0.371871224557	1.0	2.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__fungal_endophyte_sp_g88
JN905073	8.42105263158	0.134506613138	0.371871224557	1.0	3.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JQ038255	8.42105263158	0.134506613138	0.371871224557	1.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Epicoccum; s__Epicoccum_sp_TMS_2011
GQ510266	8.42105263158	0.134506613138	0.371871224557	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cercospora; s__Cercospora_sp_CPC_15875
JQ666749	8.42105263158	0.134506613138	0.371871224557	1.0	3.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Incertae_sedis; f__Plectosphaerellaceae; g__Plectosphaerella; s__Plectosphaerella_cucumerina
FJ762572	8.42105263158	0.134506613138	0.371871224557	1.0	6.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FN397265	8.42105263158	0.134506613138	0.371871224557	1.0	15.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ829666	8.42105263158	0.134506613138	0.371871224557	1.0	0.0	2.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cladosporium; s__Cladosporium_sp_MU_c19_50FSSIno2
GU721949	8.42105263158	0.134506613138	0.371871224557	1.0	2.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Epicoccum; s__Epicoccum_sp_TMS_2011
AY301025	8.42105263158	0.134506613138	0.371871224557	1.0	6.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Cryptococcus; s__Cryptococcus_victoriae
HM161972	8.42105263158	0.134506613138	0.371871224557	1.0	0.0	0.0	54.5	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
FJ762215	8.42105263158	0.134506613138	0.371871224557	1.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ760641	8.42105263158	0.134506613138	0.371871224557	1.0	1.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ630993	8.42105263158	0.134506613138	0.371871224557	1.0	1.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Montagnulaceae; g__Paraphaeosphaeria; s__Paraphaeosphaeria_sp_TMS_2011
HM487058	8.42105263158	0.134506613138	0.371871224557	1.0	2.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedDikarya
GU721685	8.42105263158	0.134506613138	0.371871224557	1.0	1.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN395219	8.42105263158	0.134506613138	0.371871224557	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cercospora; s__Cercospora_sp_CPC_15875
AM901697	8.42105263158	0.134506613138	0.371871224557	1.0	3.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_sp_BF98
FJ762517	8.42105263158	0.134506613138	0.371871224557	1.0	2.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN905609	8.42105263158	0.134506613138	0.371871224557	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Lewia; s__Lewia_infectoria
New.CleanUp.ReferenceOTU251	8.42105263158	0.134506613138	0.371871224557	1.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU258	8.42105263158	0.134506613138	0.371871224557	1.0	1.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Ascomycota_sp_AR_2010
New.CleanUp.ReferenceOTU304	8.42105263158	0.134506613138	0.371871224557	1.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU382	8.42105263158	0.134506613138	0.371871224557	1.0	7.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU469	8.42105263158	0.134506613138	0.371871224557	1.0	10.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU561	8.42105263158	0.134506613138	0.371871224557	1.0	2.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_aff_marina_IMUFRJ_52025
New.CleanUp.ReferenceOTU586	8.42105263158	0.134506613138	0.371871224557	1.0	1.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.CleanUp.ReferenceOTU720	8.42105263158	0.134506613138	0.371871224557	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.CleanUp.ReferenceOTU747	8.42105263158	0.134506613138	0.371871224557	1.0	1.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
New.CleanUp.ReferenceOTU815	8.42105263158	0.134506613138	0.371871224557	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU879	8.42105263158	0.134506613138	0.371871224557	1.0	1.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Ascomycota_sp_AR_2010
New.CleanUp.ReferenceOTU1017	8.42105263158	0.134506613138	0.371871224557	1.0	0.0	0.0	36.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_concentricum
New.CleanUp.ReferenceOTU1199	8.42105263158	0.134506613138	0.371871224557	1.0	4.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Montagnulaceae; g__Paraphaeosphaeria; s__Paraphaeosphaeria_sp_ZH6_B2
New.CleanUp.ReferenceOTU1278	8.42105263158	0.134506613138	0.371871224557	1.0	1.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsordariomyceta
New.CleanUp.ReferenceOTU1448	8.42105263158	0.134506613138	0.371871224557	1.0	0.0	0.0	0.0	0.0	0.75	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_humilis
New.CleanUp.ReferenceOTU1608	8.42105263158	0.134506613138	0.371871224557	1.0	0.0	0.0	0.0	0.0	1.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_humilis
New.CleanUp.ReferenceOTU1629	8.42105263158	0.134506613138	0.371871224557	1.0	2.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_glutinis
New.CleanUp.ReferenceOTU1671	8.42105263158	0.134506613138	0.371871224557	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU1802	8.42105263158	0.134506613138	0.371871224557	1.0	0.0	0.75	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
FJ755832	8.39827447833	0.135609017155	0.372924797178	1.0	160.5	24.25	540.75	0.0	142.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
New.ReferenceOTU21	8.36171171171	0.13739551686	0.375838530248	1.0	45.25	0.0	25.0	0.0	16.25	192.666666667	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Trichosporonaceae; g__Asterotremella; s__Asterotremella_humicola
New.ReferenceOTU35	8.08383404864	0.151675488514	0.412716987168	1.0	38.25	10.25	44.75	0.0	0.0	53.3333333333	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Incertae_sedis; g__Hannaella; s__Hannaella_oryzae
JQ247406	8.01076190476	0.155643514395	0.42129684263	1.0	25.5	0.0	0.0	3.0	10.25	44.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ524297	7.8020361991	0.167488569258	0.450997866178	1.0	1.75	0.25	10.75	0.0	2.25	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
New.ReferenceOTU5	7.28894927536	0.20002235323	0.535811174198	1.0	2.0	7.0	0.0	1.0	0.0	26.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__unculturedcompost_fungus
GQ458030	7.08823529412	0.21416041713	0.570726472456	1.0	0.75	0.0	0.5	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ759754	6.68701298701	0.244977336891	0.590536479936	1.0	11.25	0.0	14.5	0.0	0.0	47.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU1158	6.6774691358	0.245753343713	0.590536479936	1.0	0.75	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_tropicalis
GU721782	6.58169934641	0.253653899229	0.590536479936	1.0	0.5	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU721774	6.58169934641	0.253653899229	0.590536479936	1.0	0.5	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AM901773	6.43733900052	0.265958003816	0.590536479936	1.0	33.5	17.25	222.75	73.0	61.75	93.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
FJ758802	6.32717250324	0.275672443615	0.590536479936	1.0	2.25	0.0	0.0	0.0	0.0	11.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU24	6.32717250324	0.275672443615	0.590536479936	1.0	6.75	0.0	0.0	0.0	0.0	124.666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU550	6.32717250324	0.275672443615	0.590536479936	1.0	3.25	0.0	0.0	0.0	0.0	7.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Coprinellus; s__Coprinellus_heptemerus
AY447032	6.2876465284	0.279227219685	0.590536479936	1.0	2.5	0.0	18.75	0.0	14.0	31.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Trichomonascaceae; g__Zygoascus; s__Zygoascus_steatolyticus_var_steatolyticus
FJ759644	6.09480519481	0.297102985215	0.590536479936	1.0	10.0	6.75	26.5	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cercospora; s__Cercospora_sp_CPC_15875
New.CleanUp.ReferenceOTU758	5.96078431373	0.310053500416	0.590536479936	1.0	0.0	0.5	0.0	0.0	0.25	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Incertae_sedis; f__Monascaceae; g__Monascus; s__Monascus_purpureus
JF770474	5.91439688716	0.314637808269	0.590536479936	1.0	12.0	5.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Pucciniomycetes; o__Pucciniales; f__Pucciniaceae; g__Puccinia; s__Puccinia_striiformis_f_sp_tritici
HQ631014	5.84719717463	0.321372427095	0.590536479936	1.0	42.75	7.5	36.0	0.0	15.25	70.6666666667	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Cryptococcus; s__Cryptococcus_sp_3_TMS_2011
AM901947	5.66666666667	0.340016091922	0.590536479936	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
FJ762347	5.66666666667	0.340016091922	0.590536479936	1.0	0.0	0.0	0.0	0.0	0.0	15.3333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ762225	5.66666666667	0.340016091922	0.590536479936	1.0	0.0	0.0	0.0	0.0	0.0	15.3333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU721872	5.66666666667	0.340016091922	0.590536479936	1.0	0.0	0.0	0.0	0.0	0.0	7.33333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AJ875349	5.66666666667	0.340016091922	0.590536479936	1.0	0.0	0.0	0.0	0.0	0.0	15.3333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU721332	5.66666666667	0.340016091922	0.590536479936	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FN539061	5.66666666667	0.340016091922	0.590536479936	1.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN906557	5.66666666667	0.340016091922	0.590536479936	1.0	0.0	0.0	0.0	0.0	0.0	31.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU30	5.66666666667	0.340016091922	0.590536479936	1.0	0.0	0.0	0.0	0.0	0.0	59.6666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU32	5.66666666667	0.340016091922	0.590536479936	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_quercitrusa
New.CleanUp.ReferenceOTU61	5.66666666667	0.340016091922	0.590536479936	1.0	0.0	0.0	0.0	0.0	0.0	5.33333333333	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Kodamaea; s__Kodamaea_ohmeri
New.CleanUp.ReferenceOTU79	5.66666666667	0.340016091922	0.590536479936	1.0	0.0	0.0	0.0	0.0	0.0	9.33333333333	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Metschnikowiaceae; g__Clavispora; s__Clavispora_lusitaniae
New.CleanUp.ReferenceOTU802	5.66666666667	0.340016091922	0.590536479936	1.0	0.0	0.0	0.0	0.0	0.0	5.33333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedectomycorrhizal_fungus
New.CleanUp.ReferenceOTU1008	5.66666666667	0.340016091922	0.590536479936	1.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Cryptococcus; s__Cryptococcus_sp_3_TMS_2011
New.CleanUp.ReferenceOTU1039	5.66666666667	0.340016091922	0.590536479936	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU1106	5.66666666667	0.340016091922	0.590536479936	1.0	0.0	0.0	0.0	0.0	0.0	6.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU1617	5.66666666667	0.340016091922	0.590536479936	1.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_tropicalis
