	151	150	153	152	155	157	156	158	178	177	176	175	173	172	171	170	146	147	145	148	168	165	166	167	160	161	162	163
151	0.0	0.00787635	0.018536483	0.019059062	0.033522145	0.144907816	0.362005391	0.455270779	0.165345499	0.164866495	0.140628322	0.141987738	0.216516374	0.151150356	0.181939132	0.148680948	0.677382634	0.790503835	0.769250188	0.759062247	0.138207682	0.098606819	0.183938691	0.13131841	0.019459855	0.042307919	0.018494705	0.016017492
150	0.00787635	0.0	0.021500881	0.014020226	0.035126167	0.14621958	0.365345921	0.457711109	0.164317411	0.163831797	0.14028778	0.14261904	0.217593728	0.154653252	0.183332284	0.150993618	0.680224002	0.793170233	0.77196675	0.761691291	0.140203462	0.101050061	0.187505993	0.134582038	0.020492063	0.043948973	0.015289839	0.013219212
153	0.018536483	0.021500881	0.0	0.033768741	0.02638094	0.136782359	0.354750856	0.447444274	0.160555916	0.158830672	0.135775469	0.137028019	0.209060761	0.144658963	0.173908623	0.141491971	0.673053083	0.7860258	0.764671895	0.754536498	0.131730223	0.090177562	0.174932984	0.124321817	0.027051308	0.03601122	0.031923066	0.028701809
152	0.019059062	0.014020226	0.033768741	0.0	0.040962201	0.15564795	0.376499281	0.466478573	0.168706115	0.172514255	0.149813454	0.151789124	0.225718088	0.165689208	0.193999702	0.161343372	0.687376054	0.800450041	0.779204758	0.769029651	0.152451998	0.113476433	0.199781953	0.146136958	0.023661247	0.053148299	0.009326303	0.008124222
155	0.033522145	0.035126167	0.02638094	0.040962201	0.0	0.121897637	0.343882856	0.431482714	0.13775381	0.139801618	0.116661369	0.117803809	0.192763441	0.131472737	0.160349723	0.128012441	0.671193485	0.784379606	0.763034609	0.752915382	0.117751573	0.079318522	0.16603155	0.111845879	0.03964685	0.051150378	0.041981838	0.036754741
157	0.144907816	0.14621958	0.136782359	0.15564795	0.121897637	0.0	0.263962623	0.340545725	0.111961479	0.111128387	0.088389952	0.087898236	0.074178716	0.019231182	0.05437263	0.063587796	0.616465834	0.732489213	0.70953926	0.698341445	0.086823102	0.062413105	0.103518587	0.0760025	0.154626269	0.106795857	0.154750471	0.154903898
156	0.362005391	0.365345921	0.354750856	0.376499281	0.343882856	0.263962623	0.0	0.488893944	0.25333728	0.257642898	0.261079943	0.259299297	0.245123867	0.253085337	0.237888981	0.247637017	0.482086571	0.71193027	0.669395417	0.671699526	0.258201471	0.280604808	0.226939658	0.259211443	0.375577286	0.342394726	0.375642858	0.374987547
158	0.455270779	0.457711109	0.447444274	0.466478573	0.431482714	0.340545725	0.488893944	0.0	0.411957954	0.412274782	0.388917641	0.389106567	0.350045381	0.340542289	0.354505827	0.364068187	0.698239887	0.74310319	0.771057477	0.772107852	0.387719101	0.399012402	0.397812084	0.376847115	0.462823826	0.41818629	0.4643523	0.463188261
178	0.165345499	0.164317411	0.160555916	0.168706115	0.13775381	0.111961479	0.25333728	0.411957954	0.0	0.014602728	0.027187379	0.027288343	0.065177643	0.101335689	0.061467897	0.053203497	0.598618063	0.711735556	0.690398343	0.68026424	0.032963877	0.089563038	0.073692466	0.048741407	0.174487722	0.181771266	0.172159048	0.169054327
177	0.164866495	0.163831797	0.158830672	0.172514255	0.139801618	0.111128387	0.257642898	0.412274782	0.014602728	0.0	0.026156877	0.026441963	0.072841785	0.099892075	0.060513735	0.051866327	0.605512151	0.718527652	0.697138221	0.687156598	0.031310993	0.086201542	0.070771006	0.047225659	0.176413132	0.180379194	0.173883844	0.171926889
176	0.140628322	0.14028778	0.135775469	0.149813454	0.116661369	0.088389952	0.261079943	0.388917641	0.027187379	0.026156877	0.0	0.004846566	0.08094091	0.076081094	0.048506598	0.027992584	0.607873374	0.720919185	0.699668674	0.689456147	0.007575696	0.063619935	0.057788603	0.02305496	0.153273663	0.158335563	0.151025159	0.148917678
