candidate sequence ID	candidate nucleotide count	errors	template ID	BLAST percent identity to template	candidate nucleotide count post-NAST
1081815 156_5281	414		4447353	98.60	414
1082539 156_8478	412		316765	93.70	412
1083508 156_27308	413		93199	93.50	413
1084045 156_22884	413		1140492	96.40	413
1084157 156_38419	414		322340	93.00	414
1084865 156_2452	413		928249	96.60	413
1084950 148_36109	407		294399	95.60	407
1085646 156_25975	413		518033	96.10	413
1085832 162_7203	412		316765	94.40	412
1086621 147_7649	411		749805	94.90	411
1088120 148_9749	408		4388133	95.60	408
108905 148_19806	411		73760	93.90	411
1090029 156_2716	414		322340	95.70	414
1090059 156_8417	413		928249	96.60	413
1090273 147_28434	409		1953696	90.50	409
1091060 148_32769	412		926588	93.20	412
1093466 147_36397	411		686593	98.10	411
1093610 146_16356	411		996510	94.40	411
109364 156_36747	409		805194	90.70	409
1093698 148_11109	409		367523	91.20	409
1097359 146_17155	412		126133	95.10	412
110059 176_40941	410		303937	92.90	410
110321 162_36919	411		996510	94.60	411
1103391 150_3237	411		2435847	97.80	411
1104627 147_15336	411		686593	95.90	411
1105085 146_2513	411		583617	88.10	411
1105459 147_31095	412		268585	94.90	412
1105574 148_8242	411		4304452	93.90	411
1105814 178_54505	410		573135	97.30	410
1106204 147_11914	411		686593	95.40	411
1106324 156_2310	411		27485	95.90	411
1106471 156_26057	414		4463767	98.60	414
1106617 147_14950	411		4462642	96.80	411
1107027 156_5276	413		518033	94.20	413
1107159 148_8383	411		73760	95.10	411
1107335 146_29629	410		126133	95.90	410
1107385 170_16101	413		518033	94.20	413
1108350 156_1324	414		368639	96.40	414
1108638 162_18513	416		4403574	94.50	416
1108726 148_25703	411		1146188	95.90	411
1108886 147_12220	412		4319691	96.60	412
1108960 147_7810	412		926588	93.00	412
1109587 148_9157	412		1124893	95.40	412
1110317 170_788	413		518033	94.90	413
1110763 147_8727	412		1047956	95.40	412
1111294 156_6249	412		834065	94.90	412
1111449 147_28481	413		261768	91.80	413
1111582 156_2097	413		773586	94.90	413
1111847 147_27456	413		93199	96.40	413
1111874 147_23092	412		1047956	95.10	412
1111882 146_21963	409		367523	91.20	409
1116372 148_24873	411		201562	93.90	411
1118300 146_21841	412		926588	93.20	412
1118561 148_33179	412		4319691	95.90	412
1118978 147_32679	411		749805	93.90	411
1119860 170_57706	409		367523	88.80	409
1121124 152_23636	413		1668820	96.60	413
1122504 147_30299	409		367523	89.20	409
1122622 148_11744	412		834065	94.20	412
1125570 146_31227	411		352389	91.70	411
1125832 147_14912	412		354006	93.00	412
1126111 147_35472	412		834065	95.10	412
1126475 148_17030	405		4294643	90.40	405
1127804 148_14656	411		264416	94.90	411
1128880 165_19901	413		2818167	90.10	413
1129906 147_33842	409		142736	89.70	409
1134031 170_976	413		1668820	96.60	413
1135458 147_20329	412		354006	92.20	412
1136141 148_7647	412		215053	93.40	412
1138007 156_1489	409		144239	92.20	409
1138534 170_17712	413		1668820	97.10	413
1141188 147_18386	411		268585	94.40	411
114166 156_27741	413		773586	94.70	413
1141758 148_14508	413		3359884	97.30	413
1143645 147_33168	410		926588	92.90	410
114462 147_1094	412		834065	94.70	412
1145795 147_19770	412		926588	93.70	412
1146530 156_11718	409		805194	90.70	409
1147718 147_23127	411		264416	92.90	411
1148212 170_20981	412		545782	94.20	412
123510 170_40078	412		834065	95.40	412
124309 147_118	412		834065	94.90	412
126056 148_2423	412		749805	93.90	412
126195 147_20693	411		4304452	92.20	411
127534 147_1327	409		127534	99.80	409
131001 156_29721	414		4447353	95.40	414
134018 155_24041	409		541485	95.80	409
13568 156_19320	413		241543	97.30	413
136015 167_90	411		264416	94.20	411
136946 147_19898	412		834065	94.40	412
137445 167_14810	411		157064	92.50	411
137609 175_51990	411		4336516	98.50	411
138130 156_28414	412		2435847	93.40	412
138668 165_1829	413		2818167	91.00	413
139763 156_4695	412		2435847	93.00	412
140235 156_34024	411		264416	94.90	411
141176 170_38673	412		1143228	93.00	412
142471 148_4185	413		542103	87.20	413
144380 165_21808	411		4304452	93.40	411
144518 147_8019	411		686593	90.30	411
144713 167_20519	412		202319	91.50	412
146193 148_17830	414		93199	95.20	414
147488 156_27606	409		805194	89.70	409
149938 147_30452	412		926588	89.10	412
152350 166_7387	411		686593	96.80	411
1523627 156_17454	412		834065	91.00	412
152485 156_35034	413		773586	93.90	413
15286 156_26016	413		773586	94.20	413
153084 148_28857	410		264416	95.40	410
153544 170_5856	413		4406763	95.60	413
153978 147_3994	412		3359884	97.10	412
154064 148_36188	409		993578	89.20	409
156232 170_54496	411		516285	93.20	411
156357 156_6254	409		92430	90.50	409
157428 170_10428	413		4406763	96.40	413
1574711 147_20058	407		367523	95.30	407
157489 168_56396	412		518033	96.40	412
157514 147_23650	410		824826	90.20	410
159038 156_36117	413		940486	89.10	413
159446 161_12412	412		518033	96.40	412
160548 167_28822	413		518033	94.40	413
16144 147_6017	413		4430839	94.40	413
161490 146_30074	408		4388133	91.90	408
162230 148_11644	412		126133	95.40	412
1625448 156_26130	412		2157225	96.40	412
163090 148_31797	409		40435	93.60	409
1637549 147_29843	409		591063	93.20	409
169006 148_3946	411		686593	90.30	411
16939 147_22346	414		207386	88.40	414
170020 156_12372	412		808882	91.70	412
172202 156_25442	412		126133	97.80	412
173883 156_26404	410		266935	97.10	410
175904 156_2150	409		144239	96.30	409
1759078 156_39924	412		773586	94.90	412
175931 147_23519	411		760005	92.00	411
176680 146_27107	412		926588	92.70	412
1787644 163_9601	413		3359884	97.10	413
1793401 147_14567	413		3359884	97.10	413
180502 147_26200	411		549805	92.00	411
1811594 173_30870	411		73760	95.60	411
182912 148_26038	412		4319691	96.40	412
1832447 163_34313	406		300026	90.90	406
1835911 156_36498	411		4196058	94.20	411
18499 147_1374	412		354006	93.70	412
1855583 148_28966	413		93199	94.40	413
1858797 147_1257	410		4377099	91.00	410
189438 147_2110	412		4319691	94.70	412
1901956 148_19483	412		215053	91.70	412
191237 147_34352	409		993578	92.20	409
1918929 147_361	421		3792581	92.40	421
1921593 156_1201	409		367523	92.70	409
192776 170_2013	413		518033	95.20	413
19385 148_5350	411		3576145	88.80	411
19427 147_22514	412		354006	93.20	412
194964 146_12186	413		93199	93.20	413
196265 156_22774	414		4447353	98.30	414
1977254 156_4440	409		4388133	89.70	409
1991307 170_4294	413		518033	96.10	413
203115 147_10509	413		4336516	92.00	413
203357 148_29943	411		264416	95.60	411
2062160 171_46204	413		834174	88.90	413
206331 171_29422	411		206331	97.10	411
207885 148_7475	411		749805	92.70	411
208141 147_1218	411		157064	92.20	411
208352 167_16199	412		1125228	92.00	412
2105446 147_13923	407		158415	90.40	407
215776 146_14639	416		4323733	97.60	416
217060 148_10251	413		535512	93.20	413
217410 147_33226	412		3728119	92.50	412
218823 148_969	413		2818167	93.70	413
219439 148_19550	413		93199	93.00	413
219900 148_7848	413		4438565	90.30	413
220524 147_27703	414		667312	93.00	414
22289 147_4626	411		201562	91.20	411
223206 148_3022	413		2818167	94.20	413
223368 147_2930	412		834065	95.40	412
223418 156_6285	414		667312	92.30	414
223684 148_18440	411		824826	92.90	411
224042 156_11189	411		4462642	96.40	411
224155 156_9187	412		2157225	97.30	412
2254348 147_28504	410		294399	95.40	410
225453 156_3357	412		179300	90.50	412
225582 156_26354	411		686593	97.10	411
226516 147_11235	411		4377099	92.90	411
228065 148_4097	411		73760	93.90	411
2295958 148_34284	412		4319691	93.70	412
22962 148_2152	411		264416	95.90	411
2297613 147_19631	414		368639	94.70	414
2300392 156_23935	411		277676	93.90	411
234866 148_12152	411		73760	94.90	411
235024 147_9373	412		268585	94.70	412
236821 147_19251	412		834065	94.90	412
238693 146_33118	407		4377099	91.20	407
239619 148_12878	412		1047956	95.40	412
239924 147_31348	412		4319691	95.10	412
240032 147_36557	407		367523	95.10	407
240501 161_44082	412		1143228	91.00	412
241009 147_7712	411		201562	93.70	411
24111 147_21715	411		201562	92.00	411
241186 148_28059	411		73760	94.60	411
241449 147_10488	411		4377099	91.00	411
241454 162_31260	410		4304095	96.80	410
241789 147_34019	412		834065	93.40	412
241895 170_8825	409		760505	88.00	409
24271 170_23180	413		518033	93.50	413
242829 156_36923	411		201562	90.50	411
243161 147_25556	414		4463767	90.80	414
243185 147_13521	411		268585	95.10	411
243500 148_8691	411		264416	92.20	411
243829 148_28446	410		201562	98.00	410
243943 148_5940	414		4463767	95.40	414
244248 148_6534	412		4319691	96.10	412
245596 156_4898	413		535512	93.00	413
2458172 147_35870	410		686593	95.10	410
245980 147_33209	408		3359884	97.30	408
246060 147_37253	413		93199	95.20	413
246083 147_19126	415		4334217	91.80	415
248505 147_13548	411		573135	94.20	411
248695 178_5465	413		4430839	93.50	413
250096 156_853	410		264416	96.80	410
250112 147_9266	411		4377099	92.20	411
250206 156_29518	411		686593	97.60	411
250626 147_17390	413		2818167	90.60	413
250794 148_5109	413		104326	93.20	413
251218 147_7603	412		354006	90.50	412
251488 147_4197	409		993578	90.50	409
251539 147_4154	413		82334	93.50	413
252345 147_7030	413		93199	93.90	413
252679 171_25378	413		4482886	94.70	413
2529285 148_14666	411		268585	93.90	411
253112 156_30132	410		4397694	90.70	410
253214 156_6572	411		686593	93.20	411
253429 148_28719	410		1118571	90.20	410
254021 148_19515	413		292203	94.70	413
254401 147_5211	411		201562	89.80	411
254662 148_20543	412		834065	93.70	412
254890 147_7205	413		93199	92.50	413
254938 147_8011	411		157064	93.20	411
2549460 148_4125	409		993578	90.50	409
255307 147_20557	411		749805	95.40	411
256089 147_9759	412		354006	92.50	412
256116 148_36570	412		4319691	96.40	412
256276 146_23352	410		686593	95.40	410
257737 148_29910	415		4024554	90.40	415
2578886 147_27519	409		4044058	93.20	409
258175 147_1525	409		106431	89.70	409
2582263 147_14011	412		834065	94.40	412
259993 157_35411	413		1668820	94.70	413
263590 148_32765	414		368639	95.20	414
264546 156_2584	411		73760	96.10	411
266330 177_31732	413		518033	98.30	413
266445 156_38296	414		1668820	96.40	414
266661 147_11821	411		73760	96.80	411
267416 147_33002	412		834065	95.40	412
268061 147_24304	409		144239	92.20	409
268968 147_2885	411		73760	94.90	411
269058 156_2141	413		518033	94.90	413
269781 147_29634	410		549805	91.50	410
273018 156_40175	409		327512	91.20	409
273647 170_39958	412		516285	92.50	412
274200 147_22507	414		890463	89.60	414
275097 148_30202	411		834065	94.40	411
275171 148_13823	413		93199	91.00	413
275257 146_25330	411		201562	93.70	411
275296 156_32605	411		1146188	96.40	411
275810 147_2044	411		4456735	94.20	411
276010 156_5561	413		93199	90.80	413
276631 148_30613	411		73760	92.90	411
276959 170_1368	412		1143228	93.00	412
278140 165_9008	411		545782	89.80	411
278426 170_45634	413		4406763	96.90	413
278680 148_33489	411		4377099	91.70	411
2791042 147_9592	414		368639	95.20	414
280369 147_18581	412		4319691	96.40	412
280968 156_6060	409		144239	92.20	409
2819697 147_26996	413		2818167	91.80	413
285497 147_14029	410		352389	93.70	410
285553 148_22679	409		993578	90.70	409
28736 148_19186	412		1143228	92.20	412
2880504 147_18430	409		4044058	94.10	409
288521 157_11160	413		518033	96.10	413
288784 167_53325	413		1668820	94.90	413
288912 147_503	412		126133	99.30	412
290241 161_35160	412		2157225	99.00	412
2902522 147_31436	409		544631	95.10	409
291421 156_4438	411		264416	95.90	411
2949144 168_36661	412		126133	95.60	412
295031 147_24102	412		4319691	96.40	412
295146 156_36575	412		773586	93.40	412
295974 147_36720	412		2157225	97.60	412
296086 156_36649	413		200629	93.20	413
297457 167_35524	413		518033	95.90	413
299879 166_34240	413		1117319	94.90	413
300495 152_22410	413		518033	96.40	413
300662 152_17198	412		2157225	95.10	412
301160 156_37958	413		93199	91.30	413
3015662 147_35498	412		289174	94.20	412
301926 156_1896	413		93199	92.70	413
302479 148_34370	414		368639	95.90	414
305420 148_15827	412		354006	90.00	412
305561 156_37650	413		773586	93.50	413
305982 147_31276	412		268585	94.70	412
306515 147_10906	411		201562	96.60	411
307057 147_3363	411		73760	94.60	411
309065 147_8528	413		2818167	91.50	413
31386 148_5605	409		127534	93.90	409
316000 148_21977	412		93199	91.50	412
316515 157_36302	413		1668820	96.40	413
316924 147_8101	411		294399	95.90	411
317024 148_298	409		4388133	92.90	409
318726 147_8895	414		322340	93.70	414
318906 147_27065	413		93199	93.00	413
3195989 147_32440	412		926588	93.70	412
3230029 146_978	409		1953696	93.60	409
323588 146_23992	413		93199	92.50	413
323791 147_934	411		686593	95.60	411
323954 148_17150	411		686593	94.60	411
3250064 158_6923	412		202319	92.00	412
326054 148_26201	412		926588	94.20	412
326270 177_36992	413		518033	96.90	413
326308 148_11234	413		93199	92.30	413
326569 161_23213	412		2157225	98.30	412
3267277 147_8596	412		834065	95.40	412
32882 147_907	409		993578	91.00	409
328917 156_22906	413		261768	93.00	413
329402 170_13854	412		518033	96.40	412
329731 148_28971	412		354006	93.70	412
330570 170_22142	412		4450538	91.70	412
330923 148_871	411		4462642	96.80	411
332364 156_9812	413		518033	93.90	413
3329353 147_1870	410		993578	90.20	410
332958 147_23159	410		834065	95.60	410
333178 156_3626	413		518033	93.90	413
334110 148_15604	410		73760	96.10	410
334656 156_19570	413		4406763	94.70	413
334666 177_19198	413		773586	95.40	413
3352044 146_494	413		2818167	92.50	413
3355047 156_22031	413		773586	94.40	413
335887 167_21	413		518033	95.20	413
336745 147_3174	413		82334	92.70	413
337048 148_144	411		320888	96.80	411
337083 156_32819	410		4434334	96.10	410
337345 156_29207	411		550826	95.40	411
338852 177_37704	413		518033	95.60	413
339358 170_35874	413		1117319	97.10	413
339660 148_26892	412		208090	93.00	412
3423513 148_35810	411		749805	94.90	411
342427 162_24524	411		4456252	92.20	411
342666 161_46260	412		2157225	97.80	412
342724 147_26771	412		4319691	88.80	412
342749 147_36962	411		926588	93.70	411
342801 156_3072	413		518033	94.20	413
342928 147_4116	413		261768	93.50	413
3441309 147_25055	412		834065	94.20	412
345448 150_12943	411		320888	94.60	411
345540 147_27386	411		1047956	94.90	411
345813 146_31280	411		686593	94.60	411
345899 175_12437	409		333042	98.50	409
346019 148_29508	411		73760	95.60	411
346056 147_33764	410		1124893	93.70	410
347153 156_18899	411		4196058	94.40	411
347529 156_14330	409		347529	99.30	409
347846 148_20235	410		926588	93.40	410
347922 157_39923	413		518033	97.10	413
348680 156_40594	412		722817	88.60	412
349024 156_27999	412		316765	93.00	412
349131 156_17586	414		368639	94.00	414
352468 147_21101	413		1117319	98.10	413
354004 147_12814	412		4319691	94.40	412
354042 147_23479	412		926588	90.30	412
354494 170_45167	413		518033	96.40	413
355089 177_29409	413		518033	96.10	413
355367 168_6109	411		1146188	93.90	411
356089 156_511	413		518033	94.40	413
3587343 147_21886	409		144239	91.70	409
360691 148_35956	411		749805	93.90	411
363383 147_28663	413		560685	89.10	413
3642506 148_31028	409		327512	89.00	409
366451 147_27973	412		560685	93.20	412
367189 147_34366	411		157064	93.20	411
368293 147_14373	412		834065	88.80	412
368849 147_11845	411		834065	95.10	411
369953 148_33691	412		215053	92.20	412
370301 147_9968	412		4403	91.70	412
372473 170_43574	412		1047956	95.10	412
3727987 147_21329	413		3359884	98.10	413
3732408 170_16258	413		518033	94.70	413
377546 156_24654	411		686593	92.00	411
37958 147_605	411		73760	94.90	411
382125 148_32020	409		4388133	93.60	409
383122 167_16547	412		4450538	92.50	412
3851582 170_11143	413		518033	95.90	413
3879458 170_46102	413		518033	93.90	413
389067 173_34005	413		518033	96.60	413
38908 170_9116	413		518033	96.10	413
3908638 147_29927	412		268585	93.90	412
391286 148_15081	413		93199	93.20	413
394796 147_11396	412		4319691	96.40	412
397513 148_3777	406		144239	90.60	406
401960 147_18579	409		1953696	89.70	409
406145 148_14409	411		4319691	93.90	411
407459 156_31234	410		686593	93.70	410
408706 148_6608	409		993578	90.00	409
4104836 156_4689	409		4388133	93.90	409
413173 146_12333	411		686593	91.50	411
4168094 170_21122	413		518033	94.70	413
417967 148_3015	411		218639	91.20	411
4197698 148_14469	409		805194	91.20	409
4244621 148_26211	408		127534	90.40	408
425938 160_5144	411		202319	91.20	411
4260090 148_8414	409		2373126	92.70	409
42642 167_15843	412		1143228	91.50	412
427025 156_4854	411		4196058	95.10	411
4282872 147_26529	412		215053	92.20	412
4295043 147_27472	411		352389	88.30	411
4298525 162_36566	410		996510	93.70	410
4301099 147_35587	411		686593	87.10	411
4303249 170_15376	411		4377099	92.70	411
4304781 177_4330	314		209870	92.70	314
4307347 147_21931	411		294399	96.40	411
4308376 147_8161	411		686593	97.60	411
4309182 146_25269	407		367523	93.90	407
430929 161_42962	413		2818167	92.00	413
4311799 148_9789	411		749805	93.40	411
4316539 156_22034	409		144239	91.40	409
4318935 147_29931	412		268585	93.00	412
432284 147_32785	413		3359884	97.30	413
4325011 148_15874	411		28592	96.40	411
4327501 147_8298	412		4319691	93.40	412
4328189 147_23431	412		1047956	94.70	412
4328432 167_23284	411		760005	90.80	411
4329518 167_29645	409		993578	90.70	409
4331815 148_7010	412		354006	93.20	412
4333020 147_22687	410		268585	94.90	410
4333237 170_20218	412		516285	91.50	412
4337676 156_321	409		144239	96.10	409
4338115 146_11457	412		207386	90.80	412
4340137 162_37575	413		4432284	96.10	413
4343005 147_1520	412		834065	96.10	412
4344018 147_29724	409		993578	90.20	409
4344055 147_29530	412		4403	91.00	412
4345397 147_24690	412		834065	93.70	412
4345543 148_36868	413		93199	93.90	413
4349891 177_12699	409		518033	95.60	409
4357118 156_36280	411		179300	92.00	411
4357992 153_2122	409		993578	92.20	409
4358818 156_17621	413		518033	92.50	413
4358821 156_36121	409		518033	94.60	409
4362546 156_15208	409		367523	89.20	409
436314 156_1223	409		144239	98.80	409
4364838 167_11186	412		4323142	91.70	412
4369794 148_36709	413		1839271	91.00	413
4369927 147_37203	411		73760	94.20	411
4375328 148_21594	411		201562	89.50	411
4376230 147_37436	412		834065	93.70	412
4376233 148_28847	412		126133	95.90	412
4376234 166_2190	411		834065	95.40	411
4376236 147_23528	412		289174	94.40	412
4378411 148_12204	413		2818167	93.20	413
4383172 176_1481	412		202319	93.00	412
4388445 147_33688	409		4044058	93.90	409
4389066 151_17450	409		4434334	96.30	409
4389594 161_36408	413		518033	96.40	413
4390330 175_2135	412		174924	92.00	412
4395986 147_6270	409		993578	89.70	409
4397100 167_38058	412		1125228	91.70	412
4397998 147_14056	412		354006	91.70	412
4401692 170_16446	413		4450538	92.00	413
4406193 147_36808	412		834065	94.90	412
4407939 156_10696	412		289174	95.60	412
4409084 156_3769	414		4447353	97.80	414
4409449 147_19348	409		327512	90.70	409
441019 148_3792	412		1047956	94.70	412
4415319 146_3233	411		73760	94.20	411
4416562 147_11154	410		268585	94.40	410
4418684 146_20007	411		573135	91.00	411
442126 156_1969	409		144239	91.20	409
4422872 161_10138	409		591063	93.60	409
4423201 147_14529	409		144239	91.00	409
4423360 148_16470	413		93199	93.50	413
4428164 156_13324	412		140674	89.80	412
4429559 156_37193	413		518033	95.90	413
4430952 147_14967	412		93199	91.30	412
4431051 148_21193	408		103802	89.50	408
4440251 147_31906	411		157064	91.00	411
4441483 156_5987	412		354006	93.90	412
4441804 167_4531	413		518033	95.60	413
4444335 146_1136	413		807070	90.60	413
4446686 156_34267	414		4312480	90.60	414
4448948 148_22874	412		926588	93.00	412
4449608 147_23172	410		926588	93.20	410
4449851 147_5278	412		268585	92.70	412
4451932 147_15535	413		4463767	96.90	413
4453743 147_32351	409		993578	89.00	409
4454839 148_30644	412		834065	94.90	412
4457195 148_1589	409		4388133	90.70	409
4458848 150_9162	413		109057	97.10	413
4464858 156_24916	411		756593	94.20	411
4466549 162_13380	411		996510	94.40	411
4467214 147_38073	411		218639	90.80	411
4467220 148_20546	408		103802	89.70	408
4478764 146_18223	411		926588	93.90	411
4480240 148_21067	413		207386	90.60	413
448094 147_6232	409		922912	89.70	409
4484484 147_14079	412		834065	95.60	412
44928 156_5514	412		368639	96.60	412
452823 156_40148	412		518033	94.20	412
463794 156_18389	413		518033	93.70	413
463861 156_13187	414		4447353	97.30	414
466445 147_6729	412		289174	94.90	412
49369 162_28332	407		4382457	92.90	407
49435 170_53739	410		926588	93.20	410
498063 147_2150	414		2818167	90.80	414
499899 148_14979	409		544631	95.80	409
509047 156_786	411		686593	90.80	411
509149 177_13514	413		518033	95.40	413
509447 156_7731	411		264416	95.40	411
510182 146_20135	411		157064	92.70	411
510302 156_10482	411		4196058	93.40	411
510360 148_24236	409		142736	88.00	409
511321 148_25996	411		549805	90.50	411
511551 147_1128	411		73760	95.40	411
511723 147_2814	410		4462642	96.30	410
512378 156_30622	414		4463767	96.90	414
512485 148_24229	412		126133	94.70	412
513803 147_7973	411		354006	92.70	411
514112 177_51554	413		540502	89.80	413
515265 147_19930	412		126133	97.80	412
516554 153_16103	412		1148027	87.60	412
518002 147_6568	411		268585	94.20	411
518033 161_18435	413		518033	98.30	413
518524 148_27105	409		40435	92.90	409
519510 156_6321	412		354006	93.20	412
520638 156_27265	413		4406763	94.40	413
520926 146_16494	409		3494920	89.00	409
521073 167_42727	410		686593	96.30	410
522749 156_10203	413		261768	93.00	413
524239 156_9584	409		367523	91.00	409
524884 176_17961	408		530323	91.40	408
525391 156_39709	413		773586	93.50	413
525841 147_2115	411		834065	94.60	411
527033 147_5815	413		542103	88.40	413
527532 147_36100	413		527532	98.50	413
527777 148_36660	411		201562	92.70	411
527854 156_30584	411		4196058	95.40	411
528213 148_24538	414		4463767	96.60	414
529116 163_9786	412		4336516	98.10	412
529216 156_2978	411		4196058	94.20	411
529994 148_24289	414		368639	91.80	414
530275 156_1034	411		264416	96.60	411
530966 148_29875	413		773586	92.00	413
531052 150_25211	413		1839271	93.50	413
533625 147_34389	412		354006	92.20	412
534316 148_10925	412		354006	92.70	412
534965 147_5103	411		289174	95.10	411
535196 156_31926	411		4196058	94.40	411
535824 156_23361	409		805194	91.20	409
536008 147_17072	413		93199	92.30	413
536754 170_35179	413		518033	96.10	413
537062 170_54302	413		93199	93.00	413
537290 148_31344	412		834065	94.70	412
537775 156_389	409		805194	91.40	409
539735 156_33922	411		241543	94.20	411
539878 147_7504	411		201562	93.20	411
539915 167_17767	411		157064	91.00	411
540133 156_3007	411		264416	96.40	411
540472 146_27550	409		591063	92.90	409
540793 147_29814	412		268585	94.70	412
540940 170_13459	413		4482886	95.20	413
541275 148_16051	410		749805	92.20	410
541299 148_19642	411		686593	89.10	411
541328 157_12711	412		4336516	98.50	412
542078 167_31267	409		367523	89.70	409
542475 147_20861	410		760005	92.00	410
542754 156_32901	413		518033	94.70	413
543151 156_3221	412		140806	95.10	412
544313 146_28098	411		4319691	96.10	411
544536 147_2356	409		142736	88.80	409
544847 147_236	413		93199	93.90	413
544996 171_12948	412		182420	94.20	412
546390 148_15539	411		37026	90.30	411
548253 146_17614	410		686593	96.60	410
548468 147_31567	412		354006	92.50	412
548887 156_26336	407		367523	99.30	407
549374 171_21235	412		516285	93.20	412
551567 146_24699	411		354006	95.60	411
551756 147_21611	411		201562	90.00	411
552376 147_8190	412		268585	95.40	412
552687 148_32721	412		926588	91.50	412
552922 147_27717	412		3728119	91.50	412
553623 156_36100	413		241543	94.40	413
554163 147_4816	412		560685	92.00	412
555655 147_23397	409		127534	90.20	409
555725 147_21021	413		834065	94.90	413
555741 148_33643	410		544631	95.10	410
555870 148_2332	412		1047956	95.40	412
555945 156_30893	410		266935	98.00	410
557138 147_31144	412		4319691	95.40	412
558132 167_19141	413		1125228	92.30	413
558170 156_980	411		264416	96.40	411
558264 148_1964	411		73760	94.40	411
5583 148_20620	411		686593	90.00	411
559204 147_22483	412		560685	92.70	412
561245 148_21061	412		926588	93.20	412
561534 148_11232	408		245429	88.00	408
561885 170_27491	411		686593	97.80	411
562206 147_29704	415		562206	98.10	415
563918 156_12792	412		2157225	97.60	412
564704 150_29941	413		1117319	96.90	413
564961 148_31162	412		190084	91.70	412
565246 147_2413	411		73760	94.90	411
565413 147_37699	411		201562	88.60	411
565537 157_28549	413		518033	92.70	413
566233 162_38841	416		4403574	92.10	416
566578 156_25042	411		93530	93.40	411
567437 177_1127	402		511724	94.50	402
567840 147_7845	411		573135	95.60	411
568118 175_35343	409		333042	97.80	409
569061 148_2865	413		2818167	93.20	413
569551 148_25414	411		73760	95.90	411
569939 147_16397	413		261768	93.50	413
570128 156_10884	413		4352887	94.40	413
572351 170_592	411		202319	91.70	411
572586 170_14335	411		760005	92.70	411
572750 156_2866	410		834065	92.00	410
572843 156_14622	413		773586	94.40	413
