# Constructed from biom file
#OTU ID	C	C-EARLY	C-LATE	C-NO	LB500-EARLY	LB500-NO
Unassigned;Other	0.00772475164923	0.0029127018018	0.000285304766627	0.000457356115766	0.00110182301626	0.00102190450005
k__Bacteria;p__Acidobacteria	0.000432586092357	0.0	0.0	0.0	0.0	4.58253139034e-05
k__Bacteria;p__Actinobacteria	0.0213898373167	0.00986621966998	0.00020378911902	0.000115863549327	0.000109271704092	0.000572816423793
k__Bacteria;p__Armatimonadetes	0.00010042177144	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes	0.0699399014322	0.0583751330474	0.000543437650719	0.00102447769932	0.000491722668415	0.0041288607827
k__Bacteria;p__Chloroflexi	5.40732615446e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria	0.370394116829	0.00013384406529	0.000292097737261	0.000237825180198	0.000619206323189	0.00128769132069
k__Bacteria;p__Firmicutes	0.00489749254561	0.783293711241	0.982711889737	0.987773346505	0.950153890983	0.958019429933
k__Bacteria;p__Fusobacteria	0.0	0.0	5.43437650719e-05	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes	7.72475164923e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes	0.000393962334111	0.0	0.0	0.0	7.28478027282e-05	1.83301255614e-05
k__Bacteria;p__Proteobacteria	0.523854033093	0.145418390175	0.0159091372248	0.0103911309502	0.047451237502	0.0349051416002
k__Bacteria;p__Verrucomicrobia	0.000741576158327	0.0	0.0	0.0	0.0	0.0
