	sequences per sample	iteration	155	168	166	145	148	170	146	147	156	157	161	171	153	165	160	167	151	150	163	158	162	152
alpha_rarefaction_10_0.txt	10	0	2.0	1.0	3.0	29.0	16.0	3.0	13.0	55.0	29.0	5.0	1.0	7.0	7.0	3.0	2.0	2.0	1.0	1.0	1.0	8.0	7.0	4.0
alpha_rarefaction_10_1.txt	10	1	3.0	4.0	7.0	22.0	7.0	2.0	12.0	11.0	16.0	3.0	2.0	4.0	4.0	11.0	1.0	3.0	3.0	2.0	1.0	2.0	2.0	2.0
alpha_rarefaction_10_2.txt	10	2	3.0	1.0	3.0	23.0	11.0	13.0	23.0	22.0	23.0	8.0	2.0	2.0	11.0	5.0	7.0	4.5	3.0	1.0	2.0	4.0	2.0	1.0
alpha_rarefaction_10_3.txt	10	3	7.0	3.0	11.0	29.0	22.0	4.0	13.0	9.0	12.0	2.0	2.0	4.0	1.0	5.0	3.0	3.0	1.0	2.0	1.0	4.5	2.0	1.0
alpha_rarefaction_10_4.txt	10	4	4.0	3.0	3.0	11.0	8.5	2.0	29.0	6.5	9.0	2.0	1.0	4.0	4.0	3.0	1.0	2.0	1.0	3.0	2.0	4.0	7.0	1.0
alpha_rarefaction_10_5.txt	10	5	2.0	2.0	4.0	29.0	13.0	2.0	12.0	16.0	12.0	5.0	4.0	2.0	22.0	4.5	5.33333333333	2.0	3.0	2.0	2.0	3.0	1.0	1.0
alpha_rarefaction_10_6.txt	10	6	2.0	2.0	6.5	11.0	16.0	2.0	55.0	13.0	11.0	2.0	4.0	4.0	4.0	8.0	2.0	3.0	1.0	4.0	4.0	3.0	1.0	1.0
alpha_rarefaction_10_7.txt	10	7	2.0	3.0	9.0	29.0	16.0	9.0	22.0	7.0	16.0	3.0	2.0	3.0	2.0	3.0	1.0	2.0	4.0	2.0	3.0	5.0	1.0	1.0
alpha_rarefaction_10_8.txt	10	8	2.0	2.0	4.0	4.5	11.0	11.0	29.0	11.0	16.0	2.0	11.0	4.5	2.0	2.0	4.0	5.0	2.0	2.0	2.0	2.0	2.0	2.0
alpha_rarefaction_10_9.txt	10	9	1.0	3.0	7.0	29.0	23.0	3.0	55.0	11.0	23.0	2.0	4.5	2.0	4.0	3.0	2.0	8.0	3.0	1.0	1.0	5.0	2.0	2.0
alpha_rarefaction_1009_0.txt	1009	0	79.5	110.666666667	195.8	867.6	678.692307692	99.0	763.526315789	558.6	455.058823529	55.8571428571	77.1428571429	59.1111111111	101.666666667	171.0	71.625	177.25	114.6	138.5	44.0	131.2	66.0	27.25
alpha_rarefaction_1009_1.txt	1009	1	97.25	126.666666667	249.909090909	720.578947368	887.033333333	71.0	763.682926829	631.5	351.0	51.4285714286	112.0	122.428571429	86.8571428571	153.25	113.333333333	296.2	256.5	40.1666666667	81.6	85.1666666667	89.3333333333	51.0
alpha_rarefaction_1009_2.txt	1009	2	103.0	273.5	178.588235294	878.451612903	529.7	121.5	785.06	604.517241379	441.25	153.6	101.5	77.5	283.75	259.625	111.666666667	148.75	194.0	127.0	81.5	94.6	90.3333333333	27.0
alpha_rarefaction_1009_3.txt	1009	3	64.0	174.5	221.066666667	672.5	942.291666667	104.0	868.341463415	541.571428571	377.714285714	202.5	119.5	118.5	178.0	206.0	84.8571428571	80.8571428571	85.6	67.0	114.6	106.5	47.0	65.5
alpha_rarefaction_1009_4.txt	1009	4	54.8571428571	234.6	222.0	826.323529412	630.285714286	91.25	862.028571429	621.675675676	339.6	103.25	95.2	141.5	152.166666667	499.75	112.666666667	94.0	232.0	93.3333333333	66.625	72.0	81.0	67.75
alpha_rarefaction_1009_5.txt	1009	5	65.0	108.666666667	232.5	781.0	725.823529412	94.1666666667	772.0	647.0	328.045454545	57.8571428571	77.5	65.6666666667	144.5	242.25	102.111111111	173.142857143	81.2	110.0	58.1428571429	126.333333333	65.625	41.0
alpha_rarefaction_1009_6.txt	1009	6	48.0	272.5	207.071428571	862.0	854.689655172	115.5	804.447368421	582.717948718	460.473684211	144.0	73.0	156.0	191.666666667	258.666666667	77.5	208.5	103.0	76.5	60.0	86.1666666667	74.0	158.0
alpha_rarefaction_1009_7.txt	1009	7	146.5	74.1428571429	224.071428571	740.441176471	680.533333333	115.5	847.058823529	789.344827586	513.066666667	134.0	117.0	176.333333333	201.2	161.461538462	86.8571428571	232.0	115.6	86.0	54.2	73.0	105.0	36.5
alpha_rarefaction_1009_8.txt	1009	8	63.0	114.5	220.714285714	969.034482759	935.724137931	105.0	887.029411765	664.620689655	394.0	72.0	99.375	107.0	134.75	125.076923077	98.1666666667	101.769230769	81.8571428571	49.25	81.875	135.75	99.0	89.0
alpha_rarefaction_1009_9.txt	1009	9	362.0	674.0	200.9375	924.142857143	884.24	110.666666667	741.893617021	771.1	375.625	65.1428571429	102.5	135.0	128.375	233.0	69.875	92.1428571429	63.6666666667	88.75	54.1111111111	134.0	203.333333333	140.0
alpha_rarefaction_2008_0.txt	2008	0	122.25	146.153846154	444.0625	1170.67241379	1144.11538462	153.5	1113.04545455	940.115384615	601.029411765	157.0	90.8333333333	262.0	335.0	264.3	100.5	228.0625	123.125	124.363636364	95.5	125.5	111.272727273	113.6
alpha_rarefaction_2008_1.txt	2008	1	94.2	258.0	403.5	1045.32786885	904.0	129.363636364	1328.0625	851.241935484	680.161290323	186.25	101.333333333	137.6875	210.769230769	379.9375	96.25	275.5	198.142857143	202.2	199.75	167.6	82.0	124.75
alpha_rarefaction_2008_2.txt	2008	2	99.0909090909	284.142857143	270.5	1021.26666667	1260.52941176	210.857142857	1208.10169492	1098.25	513.405405405	97.25	142.0	130.363636364	169.272727273	225.2	104.333333333	278.5	124.857142857	146.625	72.2142857143	133.125	51.9090909091	55.6
alpha_rarefaction_2008_3.txt	2008	3	109.111111111	204.125	338.0	1150.64179104	1010.06060606	132.333333333	1081.13513514	849.161290323	521.826086957	160.428571429	176.0	192.0	144.571428571	356.071428571	132.428571429	164.058823529	141.0	249.0	89.6	286.5	171.0	68.0
alpha_rarefaction_2008_4.txt	2008	4	404.5	171.166666667	310.526315789	1060.32786885	1032.8	222.666666667	1040.24193548	747.593220339	597.607142857	195.0	98.2727272727	173.5	287.333333333	470.0	137.142857143	127.0	187.6	169.166666667	104.111111111	203.142857143	110.272727273	87.0
alpha_rarefaction_2008_5.txt	2008	5	138.5	244.0	413.526315789	1007.24193548	1283.45454545	219.333333333	949.583333333	851.49122807	534.081081081	149.875	103.153846154	162.6	184.25	305.214285714	126.333333333	279.666666667	130.3	141.0	127.5	165.428571429	115.0	197.5
alpha_rarefaction_2008_6.txt	2008	6	82.1666666667	319.5	329.384615385	1542.92682927	1295.26923077	191.0	1113.47368421	995.944444444	561.416666667	170.5	147.875	160.666666667	160.111111111	495.428571429	96.5454545455	204.0	133.0	147.625	79.3333333333	232.666666667	132.111111111	108.0
alpha_rarefaction_2008_7.txt	2008	7	83.1666666667	188.6	352.041666667	1156.33333333	958.288135593	167.272727273	1013.3	943.185185185	636.444444444	124.714285714	165.857142857	232.75	165.058823529	214.55	91.3636363636	169.071428571	173.428571429	132.75	85.6	121.090909091	94.3333333333	54.5
alpha_rarefaction_2008_8.txt	2008	8	139.0	189.75	266.7	1117.75862069	1158.78846154	132.909090909	1198.68181818	1117.7	535.027777778	160.428571429	91.9090909091	220.0	181.428571429	311.2	112.375	175.866666667	151.166666667	160.857142857	116.0	144.1	90.5	55.5
alpha_rarefaction_2008_9.txt	2008	9	134.0	146.833333333	275.533333333	1020.76190476	1050.90625	212.5	1173.890625	879.522727273	540.090909091	135.5	111.111111111	215.857142857	182.083333333	282.166666667	90.2307692308	187.647058824	152.142857143	128.428571429	188.0	155.5	236.25	59.6
alpha_rarefaction_3007_0.txt	3007	0	196.375	233.666666667	370.162162162	1418.88764045	1227.8961039	175.555555556	1450.08045977	1101.2	643.518518519	168.666666667	202.333333333	206.0	217.153846154	341.04	106.058823529	235.25	271.0	178.909090909	201.142857143	164.090909091	247.0	134.0
alpha_rarefaction_3007_1.txt	3007	1	160.5	234.666666667	370.8	1249.27659574	1107.35869565	577.0	1272.97849462	1152.8125	604.02	149.714285714	158.066666667	231.0	219.0	256.142857143	167.25	271.333333333	221.0	184.25	90.5	291.090909091	172.083333333	196.75
alpha_rarefaction_3007_2.txt	3007	2	163.5	322.909090909	478.444444444	1594.5375	1394.88888889	248.583333333	1369.06382979	1074.08219178	697.333333333	329.428571429	115.5	257.75	189.0	398.5	179.272727273	270.882352941	202.75	219.0	103.0	332.428571429	120.583333333	135.0
alpha_rarefaction_3007_3.txt	3007	3	141.111111111	207.75	429.034482759	1580.49253731	1169.41304348	254.866666667	1243.00943396	1230.359375	690.857142857	175.333333333	221.5	284.5	297.0	424.2	129.214285714	339.25	149.153846154	156.25	188.75	251.6	206.125	281.333333333
alpha_rarefaction_3007_4.txt	3007	4	166.333333333	297.111111111	418.807692308	1505.28767123	1464.7804878	219.0	1331.375	1038.16455696	764.75	170.461538462	223.0	224.1	230.2	482.5	113.071428571	463.25	207.75	146.176470588	116.1	193.0	157.5	189.6
alpha_rarefaction_3007_5.txt	3007	5	207.428571429	290.6	429.0	1420.78571429	1456.0	181.588235294	1197.33333333	1064.57692308	735.058823529	173.0	136.571428571	224.615384615	323.545454545	326.714285714	209.545454545	234.454545455	212.090909091	207.111111111	106.0	259.363636364	136.75	257.0
alpha_rarefaction_3007_6.txt	3007	6	189.75	374.111111111	313.53125	1404.13924051	1255.625	207.071428571	1260.76699029	973.947368421	646.018181818	302.6	145.333333333	266.625	208.25	392.214285714	148.588235294	216.473684211	152.214285714	158.769230769	123.545454545	205.230769231	102.071428571	94.1666666667
alpha_rarefaction_3007_7.txt	3007	7	142.0	243.4	379.551724138	1429.93902439	1208.96153846	291.625	1362.16129032	1471.56896552	687.125	346.0	159.1	165.25	253.909090909	396.5	162.111111111	238.333333333	198.0	195.545454545	156.111111111	194.25	148.615384615	137.0
alpha_rarefaction_3007_8.txt	3007	8	284.2	173.454545455	448.517241379	1366.9047619	1345.2625	213.1875	1373.59782609	1126.0	656.0	236.111111111	177.230769231	169.0	221.066666667	423.105263158	132.714285714	240.4	175.0	391.428571429	124.0	182.5	116.230769231	67.6
alpha_rarefaction_3007_9.txt	3007	9	217.0	249.3	379.387096774	1227.61111111	1291.50632911	127.047619048	1255.90909091	1155.57746479	670.319148936	344.25	129.235294118	176.772727273	190.0	338.714285714	114.375	174.136363636	209.769230769	146.066666667	121.333333333	177.083333333	227.111111111	710.0
alpha_rarefaction_4006_0.txt	4006	0	169.5	311.571428571	386.272727273	1720.34375	1514.33333333	317.272727273	1494.2	1361.22972973	663.25	201.071428571	169.0	251.4	270.714285714	438.375	162.105263158	310.105263158	202.833333333	215.8	206.666666667	192.833333333	144.588235294	185.2
alpha_rarefaction_4006_1.txt	4006	1	161.153846154	272.076923077	489.692307692	1478.59130435	1441.43636364	323.0	1311.68	1426.0	790.568965517	214.272727273	254.5	158.25	221.5	371.045454545	134.047619048	254.0	327.909090909	190.071428571	180.1	327.0	128.045454545	149.166666667
alpha_rarefaction_4006_2.txt	4006	2	156.666666667	214.5	493.677419355	1606.11111111	1532.35051546	379.333333333	1493.06034483	1348.57142857	841.285714286	251.5	218.769230769	254.4	301.0	442.375	178.083333333	290.0	191.75	283.3	127.0	318.083333333	124.647058824	238.25
alpha_rarefaction_4006_3.txt	4006	3	192.5	392.0	417.947368421	1362.98360656	1626.23762376	232.071428571	1313.00769231	1185.91764706	616.753623188	280.5	195.5	157.25	361.352941176	443.894736842	125.0	354.4	175.052631579	274.461538462	140.5	229.714285714	234.0	149.166666667
alpha_rarefaction_4006_4.txt	4006	4	240.6	258.045454545	515.176470588	1394.82644628	1283.03603604	258.176470588	1504.29661017	1258.06976744	694.915254237	285.090909091	165.058823529	276.0	287.0	395.103448276	152.6875	255.037037037	260.055555556	235.272727273	157.1	152.588235294	149.928571429	142.0
alpha_rarefaction_4006_5.txt	4006	5	227.428571429	564.428571429	366.0	1492.09803922	1336.36111111	275.333333333	1416.95934959	1211.12121212	713.716666667	742.0	242.5	240.5	253.789473684	520.05	144.4	356.315789474	372.375	231.111111111	160.214285714	244.789473684	188.25	161.2
alpha_rarefaction_4006_6.txt	4006	6	216.8	232.25	555.028571429	1561.875	1401.60377358	222.588235294	1674.0877193	1163.92857143	745.40625	302.6	170.714285714	212.833333333	228.043478261	431.115384615	198.0	309.047619048	210.5	179.588235294	210.090909091	228.588235294	178.083333333	131.1
alpha_rarefaction_4006_7.txt	4006	7	168.0	261.0	505.2	1439.27184466	1727.12345679	338.125	1557.2	1404.14814815	742.3	219.8	183.866666667	292.117647059	308.105263158	389.4	175.0	333.0	335.333333333	217.0	97.05	193.8125	139.882352941	165.625
alpha_rarefaction_4006_8.txt	4006	8	218.8	187.476190476	563.0	1460.84210526	1279.33333333	241.583333333	1419.35714286	1371.97590361	706.304347826	221.153846154	206.9375	182.5	210.315789474	362.75	124.588235294	334.24	197.315789474	200.25	268.666666667	206.071428571	182.428571429	127.3
alpha_rarefaction_4006_9.txt	4006	9	160.153846154	385.071428571	405.486486486	1456.44347826	1452.62765957	388.0	1651.89108911	1237.61	688.203125	227.0	222.214285714	238.176470588	274.555555556	448.043478261	131.866666667	227.24	226.0	208.769230769	143.75	182.176470588	134.125	226.0
alpha_rarefaction_5005_0.txt	5005	0	228.5	266.5	516.161290323	1655.0	1464.28571429	289.142857143	1546.53797468	1624.17204301	708.733333333	246.5	219.235294118	298.117647059	245.555555556	644.807692308	177.315789474	285.777777778	353.0	249.6	263.875	265.909090909	156.066666667	336.2
alpha_rarefaction_5005_1.txt	5005	1	245.5	293.142857143	529.028571429	1465.93333333	1692.31858407	348.866666667	1568.57142857	1526.14563107	796.391891892	186.4375	200.157894737	236.3	277.535714286	560.047619048	180.0	237.1	246.166666667	248.230769231	158.214285714	356.5	392.142857143	135.111111111
alpha_rarefaction_5005_2.txt	5005	2	174.4	341.875	714.275862069	1679.40769231	1468.02380952	374.882352941	1673.38194444	1284.23931624	718.012987013	365.071428571	190.181818182	214.260869565	353.875	476.689655172	144.0	338.4	265.3125	286.5	182.714285714	258.375	190.235294118	624.0
alpha_rarefaction_5005_3.txt	5005	3	309.090909091	294.647058824	601.0	1502.21985816	1824.34615385	309.0	1523.13138686	1356.98039216	751.923076923	279.666666667	239.153846154	296.272727273	289.272727273	390.228571429	179.666666667	249.129032258	262.052631579	297.928571429	301.0	332.0	195.4	104.75
alpha_rarefaction_5005_4.txt	5005	4	264.909090909	486.5	599.071428571	1574.40441176	1738.68269231	385.0	1666.62773723	1426.35955056	757.130434783	341.6	194.181818182	222.576923077	314.44	394.7	169.2	293.037037037	262.333333333	182.8125	157.066666667	283.333333333	261.0	197.142857143
alpha_rarefaction_5005_5.txt	5005	5	187.214285714	307.714285714	499.0	1646.45588235	1680.94594595	345.666666667	1588.10322581	1467.51086957	803.630769231	603.142857143	266.0	229.769230769	325.05	419.75	177.0	322.043478261	238.058823529	278.2	123.157894737	224.55	166.5625	178.909090909
alpha_rarefaction_5005_6.txt	5005	6	241.0	289.315789474	672.59375	1514.36486486	1571.875	317.5625	1633.20422535	1522.66	680.896551724	250.526315789	259.4	232.166666667	257.916666667	537.6	158.368421053	276.6	309.153846154	240.1875	179.714285714	246.176470588	195.071428571	169.428571429
alpha_rarefaction_5005_7.txt	5005	7	299.25	248.913043478	576.025	1636.97709924	1490.91056911	483.0	1765.89583333	1243.0862069	731.329113924	247.461538462	181.25	337.473684211	224.5	371.757575758	157.0	294.037037037	261.9375	213.894736842	236.5	264.4	180.555555556	238.0
alpha_rarefaction_5005_8.txt	5005	8	352.0	292.315789474	566.0	1646.96153846	1490.38842975	236.222222222	1545.8	1353.76	753.25	426.5	170.666666667	293.047619048	259.565217391	497.884615385	182.157894737	356.0	235.583333333	335.25	196.666666667	238.166666667	207.0	148.615384615
