OTU	Test-Statistic	P	FDR_P	Bonferroni_P	C-AS_mean	LB+LP_mean	C_mean	LB_mean	LB-AS_mean	taxonomy
EU552113	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	62.9090909091	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ762215	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.181818181818	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ010684	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	2.36363636364	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ866187	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FN548157	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales_sp_MU_2009_4
FJ762984	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.409090909091	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FN562064	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gibberella; s__Gibberella_fujikuroi
GU721975	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cladosporium; s__Cladosporium_sp_MU_c19_50FSSIno2
FJ760608	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.227272727273	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AM901881	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_commune
JF770474	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.227272727273	0.0	0.0	k__Fungi; p__Basidiomycota; c__Pucciniomycetes; o__Pucciniales; f__Pucciniaceae; g__Puccinia; s__Puccinia_striiformis_f_sp_tritici
JQ666415	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0909090909091	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
FM178228	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU056006	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0909090909091	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__unidentified; g__unidentified; s__unculturedHypocreales
New.ReferenceOTU9	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	157.454545455	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__unidentified; s__unculturedCladosporium
New.ReferenceOTU22	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0909090909091	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU28	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU51	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU81	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_sp_1_TMS_2011
New.CleanUp.ReferenceOTU147	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU170	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU196	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0909090909091	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU204	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU213	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU361	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU422	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycodaceae; g__Hanseniaspora; s__Hanseniaspora_uvarum
New.CleanUp.ReferenceOTU492	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU521	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.136363636364	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU528	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0909090909091	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_farinosa
New.CleanUp.ReferenceOTU568	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU577	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0909090909091	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_corylophilum
New.CleanUp.ReferenceOTU613	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Eurotium; s__Eurotium_sp_BF106
New.CleanUp.ReferenceOTU628	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU683	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0909090909091	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU753	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU910	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU948	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU984	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.CleanUp.ReferenceOTU1030	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU1049	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_kudriavzevii
New.CleanUp.ReferenceOTU1057	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU1060	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_kudriavzevii
New.CleanUp.ReferenceOTU1076	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU1085	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_sp_1_TMS_2011
New.CleanUp.ReferenceOTU1098	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU1110	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU1154	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU1217	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0909090909091	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU1255	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_kudriavzevii
New.CleanUp.ReferenceOTU1260	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.318181818182	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU1268	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU1325	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_kudriavzevii
New.CleanUp.ReferenceOTU1340	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU1366	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.181818181818	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_manshurica
New.CleanUp.ReferenceOTU1417	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Glomus_sp_0514
New.CleanUp.ReferenceOTU1423	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU1460	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU1504	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	No blast hit
New.CleanUp.ReferenceOTU1520	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU1528	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Wickerhamomyces; s__Wickerhamomyces_anomalus
New.CleanUp.ReferenceOTU1532	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_commune
New.CleanUp.ReferenceOTU1636	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU1674	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_versicolor
New.CleanUp.ReferenceOTU1686	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Eurotium; s__Eurotium_sp_BF106
New.CleanUp.ReferenceOTU1705	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_citri
New.CleanUp.ReferenceOTU1716	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU1735	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.545454545455	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricostilbomycetes; o__Agaricostilbales; f__Chionosphaeraceae; g__Kurtzmanomyces; s__Kurtzmanomyces_insolitus
New.CleanUp.ReferenceOTU1743	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Pezizomycotina_sp_11290
New.CleanUp.ReferenceOTU1774	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0909090909091	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU1821	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU1884	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU1893	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.318181818182	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Devriesia; s__Devriesia_xanthorrhoeae
New.CleanUp.ReferenceOTU1923	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.CleanUp.ReferenceOTU1939	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Eurotium; s__Eurotium_niveoglaucum
New.CleanUp.ReferenceOTU1949	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU1959	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	No blast hit
New.CleanUp.ReferenceOTU1990	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU2044	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.818181818182	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales_sp_5_TMS_2011
New.CleanUp.ReferenceOTU2065	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU2115	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU2133	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0909090909091	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
New.CleanUp.ReferenceOTU2161	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0454545454545	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU2202	1.36363636364	0.850489917054	0.853940180409	1.0	0.0	0.0	0.0909090909091	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_flavus
New.CleanUp.ReferenceOTU73	1.33756684492	0.854970296954	0.856701006057	1.0	0.166666666667	0.0	1.72727272727	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_intermedia
New.CleanUp.ReferenceOTU251	1.13896780303	0.888041270442	0.888041270442	1.0	0.0833333333333	0.0	0.0909090909091	0.125	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
