	1142	1140	1162	1145	451	761	449	457	440	832	831	836	837	834	838	839	759	429	1018	1019	435	1032	1033	1016	1017	425	424	427	1035	1139	1138	757	1158	1155	1154	1157	1156	447	1153	844	842	1040	1024	1031	843	1020	841	441	437	426	430	431
1032	0.8665	0.0865	0.8594	0.1534	0.483	0.8594	0.9851	0.9999	0.999	0.9997	0.9991	0.9991	0.9991	0.9995	0.9991	0.9997	0.8592	0.6557	0.1265	0.1273	0.9998	0.0	0.0769	0.1387	0.1421	0.9991	0.9991	0.999	0.0946	0.136	0.3233	0.3606	0.7726	0.775	0.748	0.7325	0.6753	0.1147	0.4976	0.9991	0.9999	0.9134	0.9998	0.0695	1.0	0.1295	0.9999	1.0	1.0	0.9991	0.1451	0.8263
1033	0.8285	0.1583	0.7874	0.2182	0.421	0.8081	0.9766	0.9999	0.9892	0.9997	0.9985	0.9983	0.9984	0.9995	0.9983	0.9997	0.7871	0.6343	0.1961	0.1963	0.9896	0.0769	0.0	0.21	0.2156	0.9874	0.9903	0.9929	0.054	0.2088	0.2848	0.3212	0.7021	0.71	0.6788	0.6605	0.6088	0.1794	0.4354	0.9989	0.9999	0.904	0.9913	0.1418	1.0	0.199	0.9945	1.0	0.9983	0.99	0.1626	0.8025
1016	0.9924	0.0565	0.9926	0.1511	0.6161	0.9926	0.9929	0.9999	1.0	0.9997	1.0	1.0	1.0	0.9996	1.0	0.9997	0.9924	0.7625	0.0262	0.0404	0.9998	0.1387	0.21	0.0	0.0162	1.0	1.0	0.9999	0.228	0.006	0.4517	0.4876	0.9058	0.908	0.8808	0.8655	0.8085	0.0554	0.6306	1.0	1.0	0.9926	1.0	0.0706	1.0	0.0172	1.0	0.9999	1.0	1.0	0.1642	0.8339
1017	0.9971	0.0586	0.9976	0.1509	0.6132	0.9976	0.998	1.0	0.9987	0.9997	1.0	1.0	1.0	0.9996	1.0	0.9997	0.9973	0.7662	0.0255	0.0368	0.9985	0.1421	0.2156	0.0162	0.0	1.0	0.9999	0.9999	0.2314	0.0128	0.4554	0.4933	0.9108	0.9131	0.8858	0.8706	0.8135	0.0542	0.6358	1.0	1.0	0.9976	1.0	0.0744	1.0	0.0193	1.0	1.0	0.9987	0.9999	0.1693	0.8326
425	1.0	1.0	0.9076	0.9664	0.9657	0.9942	0.9299	0.8685	0.6154	0.9932	0.9233	0.9683	0.7527	0.884	0.9782	0.9219	0.9588	0.7929	0.9985	0.9998	0.6383	0.9991	0.9874	1.0	1.0	0.0	0.3743	0.3565	0.9989	0.9999	0.9984	0.9936	0.9456	0.971	0.9809	0.9696	0.9899	0.9931	0.9981	0.9063	0.9847	0.9874	0.9862	1.0	0.9393	1.0	0.845	0.5077	0.9749	0.3394	0.9638	0.8905
424	1.0	1.0	0.9614	0.9624	0.9613	0.9942	0.9342	0.8684	0.6201	0.9926	0.9241	0.9641	0.7506	0.8823	0.9783	0.9226	0.9821	0.7971	0.9985	0.9999	0.6133	0.9991	0.9903	1.0	0.9999	0.3743	0.0	0.2315	0.9991	0.9999	0.9984	0.9942	0.9554	0.9832	0.9869	0.9849	0.9913	0.9931	0.9981	0.9051	0.9858	0.9925	0.9904	1.0	0.9405	1.0	0.8453	0.4001	0.9749	0.2201	0.9723	0.9032
427	1.0	0.9999	0.9415	0.9609	0.9331	0.9944	0.9379	0.8685	0.5959	0.9938	0.9208	0.9662	0.7525	0.8848	0.9706	0.921	0.9844	0.7591	0.9984	0.9997	0.6622	0.999	0.9929	0.9999	0.9999	0.3565	0.2315	0.0	0.9988	0.9998	0.9983	0.994	0.9272	0.9796	0.9858	0.9738	0.9902	0.993	0.998	0.9068	0.9837	0.9953	0.9941	0.9999	0.9399	0.9999	0.8466	0.3761	0.9731	0.0901	0.9653	0.876
1035	0.7782	0.1747	0.7701	0.2376	0.3939	0.7701	0.9846	0.9999	0.999	0.9997	0.9996	0.9996	0.9996	0.9995	0.9996	0.9997	0.7694	0.6581	0.2115	0.2123	0.9991	0.0946	0.054	0.228	0.2314	0.9989	0.9991	0.9988	0.0	0.2247	0.2384	0.2768	0.6865	0.7415	0.6788	0.6412	0.5857	0.1952	0.4074	0.9996	0.9999	0.9127	0.9993	0.1587	1.0	0.2144	0.9992	1.0	0.9998	0.9989	0.2087	0.8256
1139	0.9908	0.0523	0.9911	0.1512	0.6142	0.9911	0.9915	1.0	0.9999	0.9997	0.9999	0.9999	0.9999	0.9995	0.9999	0.9997	0.9909	0.761	0.0218	0.0372	0.9999	0.136	0.2088	0.006	0.0128	0.9999	0.9999	0.9998	0.2247	0.0	0.4499	0.4869	0.9043	0.9066	0.8793	0.8641	0.807	0.0523	0.6295	0.9999	1.0	0.9912	1.0	0.0679	1.0	0.0134	1.0	1.0	1.0	0.9999	0.1629	0.8338
1138	0.5501	0.3999	0.5486	0.4605	0.3127	0.5543	0.9846	0.9997	0.9983	0.9995	0.9987	0.9987	0.9987	0.9992	0.9987	0.9995	0.5492	0.6613	0.4402	0.4403	0.9993	0.3233	0.2848	0.4517	0.4554	0.9984	0.9984	0.9983	0.2384	0.4499	0.0	0.0512	0.5547	0.745	0.6823	0.5799	0.3667	0.4236	0.1885	0.9987	0.9996	0.9129	0.9993	0.3834	0.9998	0.4427	0.9992	1.0	1.0	0.9984	0.4408	0.8317
757	0.5179	0.4362	0.5132	0.4965	0.3188	0.5197	0.9786	0.9999	0.9955	0.9991	1.0	0.9993	1.0	0.9986	1.0	0.9991	0.5132	0.6661	0.4727	0.4729	0.9924	0.3606	0.3212	0.4876	0.4933	0.9936	0.9942	0.994	0.2768	0.4869	0.0512	0.0	0.5568	0.7479	0.6888	0.587	0.333	0.4555	0.1776	0.9993	0.9999	0.9084	0.9956	0.4195	0.9988	0.4764	0.9951	1.0	0.9985	0.9936	0.4708	0.8314
1158	0.6479	0.8534	0.538	0.8528	0.4934	0.6168	0.9646	0.9999	0.8651	0.9997	0.9961	0.9963	0.9984	0.9995	0.9983	0.9964	0.5572	0.6389	0.8903	0.8903	0.9332	0.7726	0.7021	0.9058	0.9108	0.9456	0.9554	0.9272	0.6865	0.9043	0.5547	0.5568	0.0	0.6058	0.5451	0.4321	0.4936	0.8755	0.4989	0.9989	0.9999	0.8935	0.9866	0.8372	0.9956	0.8936	0.9939	1.0	1.0	0.9292	0.8091	0.7838
1155	0.836	0.8556	0.7276	0.8793	0.6008	0.8007	0.9786	0.9986	0.979	0.9985	0.9973	0.9971	0.9972	0.998	0.9971	0.9985	0.724	0.4848	0.8916	0.8926	0.9851	0.775	0.71	0.908	0.9131	0.971	0.9832	0.9796	0.7415	0.9066	0.745	0.7479	0.6058	0.0	0.1663	0.2372	0.4438	0.8758	0.6194	0.9977	0.998	0.9071	0.9933	0.8395	0.9988	0.8962	0.9933	0.9988	0.9968	0.9771	0.7895	0.8092
1154	0.8009	0.8284	0.702	0.8532	0.5384	0.7815	0.9823	0.9999	0.9868	0.9997	0.9985	0.9983	0.9984	0.9992	0.9983	0.9997	0.6939	0.4628	0.8654	0.8654	0.991	0.748	0.6788	0.8808	0.8858	0.9809	0.9869	0.9858	0.6788	0.8793	0.6823	0.6888	0.5451	0.1663	0.0	0.1398	0.3821	0.8478	0.5568	0.9989	0.9992	0.9097	0.997	0.8122	1.0	0.8689	0.9966	1.0	0.9979	0.9849	0.7684	0.787
1157	0.7084	0.8132	0.5991	0.8381	0.4333	0.6726	0.9803	0.999	0.9738	0.9989	0.9977	0.9975	0.9976	0.9984	0.9975	0.9989	0.601	0.4367	0.8502	0.8502	0.9906	0.7325	0.6605	0.8655	0.8706	0.9696	0.9849	0.9738	0.6412	0.8641	0.5799	0.587	0.4321	0.2372	0.1398	0.0	0.2741	0.8328	0.4495	0.9981	0.9988	0.9076	0.995	0.797	0.9992	0.8537	0.9938	0.9999	0.9979	0.9719	0.7452	0.761
1156	0.4927	0.7561	0.4034	0.8165	0.3583	0.4788	0.9819	0.9996	0.9911	0.9994	0.9982	0.9979	0.998	0.9992	0.998	0.9994	0.395	0.4057	0.7933	0.7931	0.9952	0.6753	0.6088	0.8085	0.8135	0.9899	0.9913	0.9902	0.5857	0.807	0.3667	0.333	0.4936	0.4438	0.3821	0.2741	0.0	0.7759	0.2133	0.9985	0.9996	0.9093	0.9966	0.7399	0.9995	0.7966	0.9958	1.0	0.9986	0.9899	0.7031	0.7372
447	0.9591	0.0301	0.9537	0.1452	0.5771	0.9594	0.977	0.9941	0.9941	0.9965	0.9941	0.9935	0.9941	0.9924	0.9942	0.9932	0.959	0.7305	0.0349	0.0351	0.9916	0.1147	0.1794	0.0554	0.0542	0.9931	0.9931	0.993	0.1952	0.0523	0.4236	0.4555	0.8755	0.8758	0.8478	0.8328	0.7759	0.0	0.5988	0.9934	0.9939	0.9642	0.9979	0.0488	0.9932	0.0415	0.9941	0.9941	0.9939	0.9931	0.1478	0.8256
1153	0.5041	0.5788	0.4353	0.6396	0.1983	0.5171	0.9842	0.9998	0.9979	0.9997	0.999	0.9989	0.9989	0.9994	0.999	0.9997	0.4221	0.5359	0.6159	0.6159	0.9988	0.4976	0.4354	0.6306	0.6358	0.9981	0.9981	0.998	0.4074	0.6295	0.1885	0.1776	0.4989	0.6194	0.5568	0.4495	0.2133	0.5988	0.0	0.9989	0.9998	0.9125	0.9989	0.5624	0.9998	0.6191	0.9989	0.9999	1.0	0.9981	0.5339	0.7415
844	0.9996	1.0	0.9837	0.9866	0.9963	0.9989	0.9468	0.8943	0.9095	0.2069	0.0737	0.0957	0.1785	0.0425	0.1166	0.115	0.9989	0.9073	0.9986	0.9999	0.915	0.9991	0.9989	1.0	1.0	0.9063	0.9051	0.9068	0.9996	0.9999	0.9987	0.9993	0.9989	0.9977	0.9989	0.9981	0.9985	0.9934	0.9989	0.0	0.1952	1.0	0.9979	1.0	0.0959	1.0	0.1029	0.9116	0.9803	0.9042	0.9936	0.9375
842	0.9995	1.0	0.9941	0.994	0.9928	0.9999	0.9941	0.9742	0.9935	0.0798	0.1737	0.2026	0.2669	0.2127	0.1901	0.1746	0.9999	0.9869	0.9986	0.9999	0.9939	0.9999	0.9999	1.0	1.0	0.9847	0.9858	0.9837	0.9999	1.0	0.9996	0.9999	0.9999	0.998	0.9992	0.9988	0.9996	0.9939	0.9998	0.1952	0.0	1.0	0.9978	1.0	0.1736	1.0	0.2321	0.994	0.9941	0.9866	0.9939	0.994
1040	0.9134	0.9411	0.8926	1.0	0.9134	0.9094	0.9542	1.0	0.8494	0.9997	1.0	1.0	1.0	0.9994	0.9999	0.9995	0.819	0.9138	0.9773	0.9772	0.9473	0.9134	0.904	0.9926	0.9976	0.9874	0.9925	0.9953	0.9127	0.9912	0.9129	0.9084	0.8935	0.9071	0.9097	0.9076	0.9093	0.9642	0.9125	1.0	1.0	0.0	0.9868	0.9244	0.9996	0.9807	0.9945	1.0	0.9991	0.993	0.9758	0.9998
1024	0.9998	1.0	0.9845	0.9979	0.9998	0.9958	0.9845	0.9978	0.9846	0.9979	0.9979	0.9979	0.9979	0.9979	0.9979	0.9979	0.9866	0.9977	0.9985	0.9999	0.9846	0.9998	0.9913	1.0	1.0	0.9862	0.9904	0.9941	0.9993	1.0	0.9993	0.9956	0.9866	0.9933	0.997	0.995	0.9966	0.9979	0.9989	0.9979	0.9978	0.9868	0.0	1.0	0.9979	1.0	0.9929	0.9979	0.9979	0.9918	0.9935	0.9977
1031	0.9238	0.0203	0.924	0.1509	0.5476	0.924	0.9853	1.0	1.0	0.9997	1.0	1.0	1.0	0.9996	1.0	0.9997	0.9238	0.6943	0.0583	0.0586	0.9999	0.0695	0.1418	0.0706	0.0744	1.0	1.0	0.9999	0.1587	0.0679	0.3834	0.4195	0.8372	0.8395	0.8122	0.797	0.7399	0.0488	0.5624	1.0	1.0	0.9244	1.0	0.0	1.0	0.0608	1.0	1.0	1.0	1.0	0.1538	0.8339
843	0.9996	1.0	0.9777	0.9855	0.9949	1.0	0.9608	0.9449	0.9604	0.1707	0.099	0.1194	0.2264	0.1093	0.147	0.1113	1.0	0.9532	0.9986	0.9999	0.948	1.0	1.0	1.0	1.0	0.9393	0.9405	0.9399	1.0	1.0	0.9998	0.9988	0.9956	0.9988	1.0	0.9992	0.9995	0.9932	0.9998	0.0959	0.1736	0.9996	0.9979	1.0	0.0	1.0	0.1526	0.9594	0.9806	0.9382	0.9897	0.9591
1020	0.9805	0.0455	0.9807	0.1511	0.6039	0.9807	0.985	1.0	1.0	0.9997	1.0	1.0	1.0	0.9996	1.0	0.9997	0.9802	0.7528	0.0117	0.0274	0.9996	0.1295	0.199	0.0172	0.0193	1.0	1.0	0.9999	0.2144	0.0134	0.4427	0.4764	0.8936	0.8962	0.8689	0.8537	0.7966	0.0415	0.6191	1.0	1.0	0.9807	1.0	0.0608	1.0	0.0	1.0	1.0	1.0	1.0	0.154	0.8336
841	0.9995	1.0	0.9793	0.9856	0.9957	0.9956	0.9433	0.8509	0.8618	0.2443	0.1363	0.167	0.1503	0.0918	0.1642	0.1473	0.9945	0.8794	0.9985	0.9999	0.9003	0.9999	0.9945	1.0	1.0	0.845	0.8453	0.8466	0.9992	1.0	0.9992	0.9951	0.9939	0.9933	0.9966	0.9938	0.9958	0.9941	0.9989	0.1029	0.2321	0.9945	0.9929	1.0	0.1526	1.0	0.0	0.8642	0.9797	0.8442	0.9861	0.9393
441	0.9999	0.9999	0.9847	0.9866	1.0	0.9993	0.9483	0.8683	0.6688	0.9961	0.9385	0.9744	0.7579	0.8957	0.9866	0.9401	1.0	0.8421	0.9986	0.9999	0.7765	1.0	1.0	0.9999	1.0	0.5077	0.4001	0.3761	1.0	1.0	1.0	1.0	1.0	0.9988	1.0	0.9999	1.0	0.9941	0.9999	0.9116	0.994	1.0	0.9979	1.0	0.9594	1.0	0.8642	0.0	0.9774	0.3747	0.9914	0.9392
437	1.0	1.0	0.9827	0.9866	1.0	0.9994	0.9795	0.9806	0.9782	0.9971	0.9774	0.9805	0.9797	0.9803	0.9866	0.9771	0.9978	0.9759	0.9981	0.9999	0.9718	1.0	0.9983	1.0	0.9987	0.9749	0.9749	0.9731	0.9998	1.0	1.0	0.9985	1.0	0.9968	0.9979	0.9979	0.9986	0.9939	1.0	0.9803	0.9941	0.9991	0.9979	1.0	0.9806	1.0	0.9797	0.9774	0.0	0.9736	0.9922	0.977
426	1.0	1.0	0.9314	0.962	0.952	0.9942	0.9281	0.8684	0.5951	0.9926	0.9253	0.9669	0.7508	0.884	0.9793	0.9242	0.9811	0.7724	0.9985	0.9999	0.6507	0.9991	0.99	1.0	0.9999	0.3394	0.2201	0.0901	0.9989	0.9999	0.9984	0.9936	0.9292	0.9771	0.9849	0.9719	0.9899	0.9931	0.9981	0.9042	0.9866	0.993	0.9918	1.0	0.9382	1.0	0.8442	0.3747	0.9736	0.0	0.9636	0.8615
430	0.9807	0.1529	0.8705	0.1698	0.506	0.9601	0.9731	0.9946	0.9649	0.9959	0.9927	0.992	0.9931	0.9939	0.993	0.993	0.8795	0.6391	0.1519	0.1545	0.9805	0.1451	0.1626	0.1642	0.1693	0.9638	0.9723	0.9653	0.2087	0.1629	0.4408	0.4708	0.8091	0.7895	0.7684	0.7452	0.7031	0.1478	0.5339	0.9936	0.9939	0.9758	0.9935	0.1538	0.9897	0.154	0.9861	0.9914	0.9922	0.9636	0.0	0.722
431	0.9996	0.8339	0.8736	0.8209	0.7126	0.983	0.9295	0.9393	0.6592	0.9965	0.9371	0.9732	0.9377	0.938	0.9849	0.9418	0.9005	0.5571	0.8303	0.8336	0.8566	0.8263	0.8025	0.8339	0.8326	0.8905	0.9032	0.876	0.8256	0.8338	0.8317	0.8314	0.7838	0.8092	0.787	0.761	0.7372	0.8256	0.7415	0.9375	0.994	0.9998	0.9977	0.8339	0.9591	0.8336	0.9393	0.9392	0.977	0.8615	0.722	0.0
