	sequences per sample	iteration	663	680	672	693	669	670	667	665	698	695	659	679	694	697	662	677	660	657	692	700	699
alpha_rarefaction_4008_3.txt	4008	3	85.1	66.75	65.0	26.5	106.666666667	63.6	66.1666666667	72.6	34.6	59.3333333333	185.125	47.3333333333	44.0	19.5	68.0	84.6666666667	92.1111111111	134.375	55.0	45.75	51.2
alpha_rarefaction_4008_4.txt	4008	4	92.1428571429	82.25	61.625	18.0	88.0	77.1666666667	74.3333333333	94.0	45.0	46.2	172.157894737	27.0	36.6666666667	19.2	91.0909090909	80.8	95.0	125.037037037	18.5	38.0	37.5
alpha_rarefaction_4008_5.txt	4008	5	89.1111111111	78.0	83.0	19.75	107.0	93.0	68.6666666667	92.8571428571	46.0	23.2	138.166666667	31.2	37.2	14.0	71.75	71.625	92.0	133.166666667	19.5	53.0	35.2
alpha_rarefaction_4008_6.txt	4008	6	90.0	90.0	74.5	24.25	77.0	88.1	61.2727272727	92.6666666667	40.0	27.6	157.052631579	49.5	47.4285714286	10.75	87.0	98.5	105.142857143	134.0	45.0	49.0	38.2
alpha_rarefaction_4008_7.txt	4008	7	95.0	66.6666666667	99.5	29.0	105.5	71.6666666667	57.6	91.5	49.5	52.0	137.125	35.3333333333	43.6	18.5	70.0	84.0	135.75	146.058823529	129.0	44.0	45.1666666667
alpha_rarefaction_4008_8.txt	4008	8	90.1428571429	65.0769230769	67.0	31.0	96.0	79.0	68.0	92.2727272727	33.0	40.2	155.785714286	68.0	48.0	11.0	80.1666666667	84.6666666667	91.3	129.0	23.25	47.0	42.3333333333
alpha_rarefaction_4008_9.txt	4008	9	96.1	60.2	67.1428571429	36.0	84.5714285714	84.0	87.2	97.3333333333	51.2	66.0	142.555555556	44.0	34.5	9.6	64.5	110.0	95.0	137.0	12.0	40.3333333333	50.0
alpha_rarefaction_6007_0.txt	6007	0	88.2727272727	75.6666666667	69.25	26.0	129.0	85.0	87.0	94.0	52.1428571429	33.3333333333	156.391304348	38.2	62.3333333333	25.3333333333	83.375	83.0	120.0	134.285714286	34.1666666667	45.25	48.25
alpha_rarefaction_6007_1.txt	6007	1	97.3636363636	75.375	82.0	29.2	97.3333333333	69.0	84.75	86.0	41.5	26.0	167.428571429	64.2	44.0	22.25	83.1666666667	74.6666666667	175.0	134.75	46.0	50.1428571429	50.3333333333
alpha_rarefaction_6007_2.txt	6007	2	98.1428571429	92.5	74.1666666667	21.0	93.6666666667	79.375	95.0	92.0	60.0	34.875	176.434782609	46.0	49.0	20.5	95.8571428571	103.375	190.2	132.0	145.0	41.4285714286	47.5
alpha_rarefaction_6007_3.txt	6007	3	108.0	66.5	120.0	37.0	89.5833333333	92.4285714286	121.5	99.5	40.5	42.0	161.333333333	44.0	63.5	20.0	74.1111111111	81.5714285714	130.857142857	132.647058824	31.5	40.6	64.75
alpha_rarefaction_6007_4.txt	6007	4	100.428571429	68.6	74.6666666667	29.5	123.75	101.25	80.0	123.625	45.1666666667	38.25	174.588235294	52.0	37.25	30.0	81.1	86.8	111.1	128.5	33.1666666667	59.0	46.5
alpha_rarefaction_6007_5.txt	6007	5	102.375	70.25	83.0	28.0	84.0769230769	110.0	80.0	84.0	53.125	34.0	190.75	40.875	54.0	16.5	74.625	85.6666666667	111.6	126.882352941	39.2	56.2	64.0
alpha_rarefaction_6007_6.txt	6007	6	80.7692307692	89.25	85.125	36.0	89.0909090909	83.0	77.1111111111	82.5454545455	46.4285714286	64.0	159.4	43.0	52.0	29.0	86.3333333333	81.1538461538	112.0	115.272727273	38.0	45.8571428571	67.6666666667
alpha_rarefaction_6007_7.txt	6007	7	119.0	72.75	70.1666666667	56.0	97.75	89.1111111111	70.6	93.1111111111	45.1666666667	55.5	144.772727273	30.5	45.0	16.2	89.2	96.6	102.0	136.105263158	32.0	41.1428571429	50.5
alpha_rarefaction_6007_8.txt	6007	8	90.0	77.375	78.1666666667	24.0	101.125	84.0	75.1	92.5454545455	42.0	42.2727272727	171.0	31.0	54.0	21.0	74.1111111111	98.3333333333	94.5	133.0	30.2	37.6666666667	71.3333333333
alpha_rarefaction_6007_9.txt	6007	9	103.428571429	75.5454545455	91.0	34.0	105.0	101.5	87.0	92.6	43.1666666667	28.5	188.0	36.3333333333	53.0	28.0	76.25	87.1111111111	90.5454545455	132.714285714	55.3333333333	50.1428571429	47.4285714286
alpha_rarefaction_8006_0.txt	8006	0	91.4285714286	72.0	78.125	30.2	86.5833333333	108.666666667	90.75	103.857142857	53.2	36.4285714286	183.217391304	40.0	40.2	17.0	91.1666666667	98.0	100.75	130.555555556	72.5	45.875	71.75
alpha_rarefaction_8006_1.txt	8006	1	110.857142857	79.1111111111	87.6666666667	45.5	95.375	91.0	113.5	116.3	61.75	57.0	154.0	43.0	68.0	32.0	95.75	96.6	126.909090909	155.071428571	35.0	61.5	59.0
alpha_rarefaction_8006_2.txt	8006	2	99.3333333333	128.0	87.25	47.0	100.333333333	87.5	98.75	99.125	45.5	38.875	168.789473684	56.0	55.0	24.0	89.375	93.0909090909	128.142857143	131.176470588	46.2	36.5	59.0
alpha_rarefaction_8006_3.txt	8006	3	120.0	105.25	71.25	33.0	92.0	106.2	96.75	91.0	47.875	36.5	194.5	37.5	54.0	18.3333333333	84.4285714286	103.0	146.2	150.25	25.2	49.6	66.0
alpha_rarefaction_8006_4.txt	8006	4	96.5	88.5	68.0	24.2	118.111111111	97.8571428571	114.5	106.769230769	56.1666666667	39.5	174.157894737	65.0	42.8571428571	23.5	90.0	113.142857143	110.5	145.272727273	131.0	51.0	46.4285714286
alpha_rarefaction_8006_5.txt	8006	5	92.4285714286	95.2	72.6666666667	39.0	116.25	83.2	80.375	91.0	46.5	65.0	183.0	36.0	47.6666666667	27.0	85.5454545455	90.6666666667	143.2	137.0	41.6	41.6666666667	63.5
alpha_rarefaction_8006_6.txt	8006	6	108.090909091	73.875	75.6666666667	37.75	113.5	123.5	97.375	87.1111111111	44.5	32.3333333333	175.785714286	37.6666666667	51.5	21.25	78.5	102.0	95.0	128.0	32.0	49.5833333333	52.25
alpha_rarefaction_8006_7.txt	8006	7	143.0	95.0	75.1111111111	50.5	117.0	126.0	113.5	105.153846154	65.6666666667	33.1428571429	186.071428571	42.1428571429	47.2	23.6	86.125	80.1111111111	143.0	126.652173913	40.5	49.4285714286	49.0
alpha_rarefaction_8006_8.txt	8006	8	93.2727272727	82.5	67.4285714286	34.0	95.5833333333	157.5	106.6	115.0	44.6	47.6	174.5	46.25	46.0	18.6666666667	84.8	97.0	118.875	145.9375	45.5	47.8571428571	46.0
alpha_rarefaction_8006_9.txt	8006	9	114.142857143	85.3	74.1	37.75	91.75	87.125	85.3636363636	97.25	49.8571428571	35.4285714286	160.24	42.0	42.5	18.0	173.0	92.75	129.1	129.066666667	36.0	64.75	63.0
alpha_rarefaction_10005_0.txt	10005	0	103.125	93.4285714286	69.0	46.2	120.5	82.0909090909	105.0	113.666666667	49.3333333333	46.1428571429	169.0	41.0	52.0	25.6666666667	81.5	108.0	125.666666667	143.285714286	66.0	49.625	63.0
alpha_rarefaction_10005_1.txt	10005	1	114.75	73.25	75.1666666667	30.0	102.0	93.0	92.4285714286	96.0	44.4285714286	53.2	182.714285714	43.875	46.0	30.0	87.5	109.125	110.0	148.0	41.2	48.0	58.25
alpha_rarefaction_10005_2.txt	10005	2	118.25	79.75	99.0	52.6666666667	101.0	135.75	102.428571429	108.75	44.25	90.5	184.869565217	39.5	47.25	34.75	81.2	104.2	168.0	148.666666667	38.4285714286	49.0	54.875
alpha_rarefaction_10005_3.txt	10005	3	107.0	80.25	81.6	24.75	119.6	115.0	145.0	114.230769231	60.5	64.5	174.37037037	38.2	50.0	26.0	89.6	93.5833333333	118.333333333	167.8	40.1428571429	58.6	58.0
alpha_rarefaction_10005_4.txt	10005	4	125.625	72.625	79.0	32.4285714286	95.7142857143	97.1	129.428571429	108.0	48.5	43.75	160.541666667	47.0	55.25	21.75	94.5	93.8571428571	139.0	156.5	47.3333333333	58.375	58.0
alpha_rarefaction_10005_5.txt	10005	5	117.5	78.4285714286	71.5	58.0	107.3	98.0	93.1428571429	106.0	59.1666666667	54.0	199.882352941	37.5	45.0	26.0	85.75	87.1111111111	116.25	136.111111111	40.75	45.625	79.3333333333
alpha_rarefaction_10005_6.txt	10005	6	97.0	80.2	93.0	63.0	104.769230769	110.2	97.375	100.75	45.5	39.8571428571	170.333333333	61.0	56.1666666667	32.0	77.1	97.6666666667	115.071428571	142.0	47.5	57.6	48.5
alpha_rarefaction_10005_7.txt	10005	7	103.0	76.0	73.4285714286	34.25	105.714285714	148.0	84.0	147.0	57.5	44.0	172.136363636	38.0	59.0	25.0	80.5	96.0	104.142857143	154.0	42.0	46.1428571429	56.4285714286
alpha_rarefaction_10005_8.txt	10005	8	116.2	72.5	68.5	42.2	113.428571429	94.1428571429	112.0	97.5	49.4285714286	64.2	170.333333333	41.6	60.0	27.5	74.6666666667	123.0	107.875	134.142857143	37.75	43.3333333333	52.625
alpha_rarefaction_10005_9.txt	10005	9	97.0909090909	71.0	83.3333333333	45.0	104.333333333	118.142857143	100.428571429	105.0	58.3333333333	50.0	174.555555556	43.4285714286	46.5	23.2	111.5	99.375	148.2	166.909090909	42.0	59.0	56.0
alpha_rarefaction_12004_0.txt	12004	0	101.076923077	80.6666666667	80.1111111111	42.2	117.857142857	101.666666667	128.0	118.3	56.4285714286	46.0	207.3125	54.6	48.25	39.0	84.0909090909	112.857142857	107.0	158.666666667	41.2	56.0	64.0
alpha_rarefaction_12004_1.txt	12004	1	120.333333333	87.125	81.0	42.0	116.75	103.375	145.25	107.0	46.2	106.0	174.5	44.0	48.2	36.0	88.25	96.3333333333	127.0	137.5	42.1428571429	47.1111111111	59.25
alpha_rarefaction_12004_2.txt	12004	2	119.75	102.0	89.0	49.5	121.142857143	112.875	85.5833333333	105.0	47.0	50.0	174.0	40.1111111111	52.0	27.6	89.1111111111	96.25	111.571428571	150.4	31.0	50.1428571429	56.5
alpha_rarefaction_12004_3.txt	12004	3	104.545454545	101.2	83.1666666667	44.3333333333	107.75	110.142857143	94.4285714286	116.875	53.1666666667	52.0	176.5	54.5	48.5	23.0	87.25	96.8	104.461538462	142.666666667	35.625	63.2	58.8571428571
alpha_rarefaction_12004_4.txt	12004	4	96.6	103.5	78.5833333333	39.1666666667	114.0	86.5833333333	122.166666667	93.5833333333	54.0	55.0	173.913043478	41.3333333333	48.5	33.25	93.5	97.1428571429	115.25	136.2	29.0	48.0	70.2
alpha_rarefaction_12004_5.txt	12004	5	100.25	104.333333333	76.1111111111	34.0	118.111111111	94.0	133.2	95.2727272727	62.0	47.25	175.454545455	44.0	49.3333333333	28.5	109.2	96.0	119.461538462	167.363636364	40.25	48.0	56.0909090909
alpha_rarefaction_12004_6.txt	12004	6	102.545454545	81.0909090909	83.6666666667	43.5	110.0	125.428571429	104.75	104.0	56.5	58.0	192.1875	49.4285714286	51.6666666667	25.25	86.0	100.142857143	134.142857143	159.0	47.2	43.9090909091	62.0
