Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	250
4924-439-MSITS2a_R1	33.8272552783	33.8752399232	33.7562380038	33.7600767754	33.7236084453	37.4990403071	37.5508637236	37.4568138196	37.4491362764	37.4886756238	37.4188099808	37.479462572	37.4406909789	37.3731285988	37.4184261036	37.2986564299	37.1646833013	37.0697896058	37.1938461538	37.1030769231	37.2415384615	36.1438461538	36.4065384615	35.9153846154	35.7807692308	35.7630769231	35.6138461538	35.6830769231	35.5715384615	35.6703846154	35.0969230769	35.1996153846	35.5415384615	35.0034615385	34.7096153846	34.6330769231	34.9376923077	34.4142307692	33.9761538462	33.6742307692	33.5092307692	32.9346153846	33.2565384615	33.1380769231	32.394998515	32.2464912281	31.4307017544	31.3214912281	31.1311403509	31.4171052632	30.7026763167	30.03605637	30.0145070857	28.4956937799	28.2311004785	27.9511961722	25.3116897869	19.4895898316
4924-439-MSITS2a_R2	32.86756238	33.3627639155	33.2552783109	33.0364683301	33.3934740883	36.56621881	36.7447216891	36.7523992322	36.7351247601	36.703646833	36.5312859885	36.2088291747	36.305950096	36.4049904031	36.443378119	36.4134357006	36.0955854127	36.2363775284	35.9173076923	35.0969230769	35.405	35.2911538462	34.9461538462	35.2153846154	35.1746153846	34.8215384615	34.9134615385	34.5111538462	34.1488461538	34.1238461538	34.4276923077	33.9084615385	33.7665384615	33.1423076923	32.61	32.4373076923	32.5192307692	31.5926923077	31.1219230769	31.3361538462	30.9992307692	30.0119230769	29.2588461538	30.1861538462	29.6716201366	27.8144420131	27.9733041575	26.3273522976	26.8179431072	26.7912472648	25.1639266725	23.745585341	22.4748607796	23.4906921241	22.4596658711	20.1365155131	20.5910622974	18.4284937437
4924-440-MSITS2a_R1	33.8592255125	33.8585421412	33.8355353075	33.8413059985	33.8041761579	37.6886104784	37.6985573273	37.6166287016	37.6272589218	37.5742900532	37.4676082005	37.6011389522	37.6376613516	37.4424601367	37.4996962794	37.4097494305	37.3700835232	37.2384813971	37.2126955201	37.197889142	37.3806074412	36.6729992407	36.7634927866	36.2412908125	36.1110250569	36.1286104784	35.8769476082	35.7794229309	35.5779802582	36.085269552	35.4200607441	35.5235990888	35.5179650721	35.2279726651	35.1607137434	35.0018526955	34.841078208	34.4161731207	34.1886864085	33.736340167	33.7986484434	33.3839331815	33.3545634017	33.2969627942	32.9506778113	32.8462795478	31.9657067453	32.1180004657	31.8754172165	31.2628735543	31.4850267795	31.1173534317	30.1282409564	27.6101381773	27.6901705352	28.4282965558	26.0500777803	20.3928943601
4924-440-MSITS2a_R2	33.5986332574	33.8093394077	33.6044798785	33.5612756264	33.7760820046	37.2087319666	37.4794229309	37.5333333333	37.3296127563	37.4235687168	37.2195444191	36.9386484434	37.0009415338	37.1234927866	36.9540015186	37.0344419134	37.0260592255	36.747881549	36.4432953683	35.9063477601	35.6645102506	35.8311465452	35.6725284738	35.7321791951	35.7588762339	35.720546697	35.4353075171	34.8720577069	34.9543507973	34.4551860289	34.4483523159	34.5502353834	34.2765375854	33.7922095672	33.3851025057	33.0949126803	32.5292331055	32.1162642369	31.8419286257	31.67158694	31.9736218679	31.8455732726	31.0555656796	30.7417919514	30.6352916543	29.1965739055	29.4027467412	27.2239137182	27.5922098076	27.2326970826	26.5070918684	25.6760486764	23.3525878793	24.5675021339	23.5239233336	21.7128665064	22.2632555177	17.2140630906
4924-441-MSITS2a_R1	33.8397651007	33.8479446309	33.8541666667	33.8731124161	33.8255732662	37.6900167785	37.7144155481	37.589135906	37.6524049217	37.6135626398	37.4622063758	37.5304250559	37.5902684564	37.3866470917	37.3689737136	37.2243568233	37.2406702344	36.9664119705	37.0519249615	37.0883662327	37.3287274255	36.4669326613	36.4841803164	36.2954780904	36.202351953	36.0566848663	35.8994680106	36.1931401372	35.9086378272	35.9533249335	35.1062858743	35.1377712446	34.9395632087	34.5563768725	34.6081058379	34.4837463251	34.1934761305	33.9635447291	33.0700965981	32.9443651127	33.1351112978	32.787050259	32.6150916982	32.4811423772	31.9819731618	31.9547914028	30.1989385558	30.6476154881	30.4484825833	30.2840633877	30.0731200478	28.9606966662	29.7237732417	26.1523026316	25.2700357443	26.8544200953	25.1825850365	18.443835702
4924-441-MSITS2a_R2	33.5246085011	33.8387863535	33.6768036913	33.7058864653	33.8210989933	37.3845777405	37.3035514541	37.6484200224	37.4154082774	37.523098434	37.3523350112	37.1373182327	37.170511745	37.2311381432	37.0909256152	37.0285514541	37.034555358	37.0172573788	36.6284054319	36.3209575808	36.2964580708	36.1573568529	36.0998040039	36.1370572589	36.1240235195	35.7952540949	35.5557888842	34.9374912502	35.1628867423	34.4487190256	34.9482430351	34.7018759625	34.5965140697	34.4180876382	33.7790424192	33.3190536189	33.0142237155	31.8972280554	30.9520789584	31.6715945681	30.8830183396	29.9742545149	30.2757104858	30.2920061599	29.5604192847	27.7746879249	28.8715419162	27.0605239521	26.3688473054	26.9458083832	25.6568113772	23.9309131737	22.2585329341	24.0954041916	22.4811077844	19.7581990869	21.7384488295	21.2973310797
4924-831-MSITS2a_R1	33.794262069	33.8125517241	33.841462069	33.8562758621	33.8689931034	37.6322206897	37.7351724138	37.6092965517	37.6330482759	37.6207944828	37.4866262069	37.6098537931	37.6549848276	37.5095227586	37.6627846928	37.552533863	37.3821990877	37.4294325458	37.4320931773	37.3270203135	37.4419021859	36.7073470965	35.8963512917	36.2799403842	36.3916537867	36.3167365864	36.3908313093	36.4651744314	35.7368293221	36.1059726209	36.2282788695	36.2907705895	35.7145065136	35.1075182159	35.0131761978	35.4976871274	34.689053875	33.8172830647	34.2155221903	34.0383417973	33.8239401634	33.6523018326	33.449370722	32.8122543608	32.8172656278	33.5832887452	31.6176735397	30.8473406325	32.1933474129	32.7420608014	32.4283165676	30.938064803	28.0943306373	29.5510777297	29.0437111385	26.4587957656	25.1648338751	20.813567571
4924-831-MSITS2a_R2	33.6821241379	33.8074758621	33.6488551724	33.7284137931	33.8445241379	37.3822068966	37.4399724138	37.5867310345	37.5060137931	37.5727062069	37.3888055172	36.8813627586	37.2152275862	37.3083862069	37.2847951305	37.2638969351	37.2159228402	37.0748254257	37.0754381607	36.5988573321	36.3549281002	36.267500207	36.1337859844	36.3016311998	35.9604261544	35.84713091	35.6904584472	35.9420606663	35.7978526676	35.5816455522	34.9528249289	34.8184041291	34.474919268	34.5199690872	34.3909800999	33.7862162237	33.524876487	32.9428114046	32.6005575336	31.2293119152	31.8987772902	31.4171565786	30.4607270017	31.0207722668	27.4187230505	29.6200450151	28.1332073374	28.0258921623	27.7757809894	26.9923624236	27.0528015564	23.5372484714	22.3923295516	22.552198995	22.2146620239	21.9295523807	21.7431125926	19.5839150921
4924-832-MSITS2a_R1	33.8268970699	33.8626095667	33.8499874781	33.8658652642	33.8584022039	37.6517906336	37.7215126471	37.5777109942	37.6059103431	37.5792436764	37.4657450538	37.5701978462	37.6289807163	37.433318307	37.6313047834	37.5144002004	37.2719358878	37.3802754821	37.3720510894	37.2206260957	37.3575857751	36.5795642374	35.7223340846	36.0776859504	36.2942950163	36.0530929126	36.1383621337	36.2678888054	35.4744302529	35.8896068119	36.0454896068	36.1936989732	35.5320410719	34.7796644127	34.6079338843	35.2004608064	34.4583621337	33.25225144	33.5611920862	33.4006210869	33.1444728274	33.1020085149	32.798056599	31.8344680435	31.9177142162	32.3969923872	30.7179305815	29.5373515889	30.950901834	31.4054665791	31.0960541606	29.7233769514	26.7777973867	28.3423073317	27.9949064284	25.1118301408	23.8682864357	19.9767627323
4924-832-MSITS2a_R2	33.6903080391	33.8110192837	33.7249186076	33.7210117706	33.8323566241	37.3340345605	37.505484598	37.5637866266	37.5011269722	37.4948860506	37.3667217631	36.9146105685	37.1580666166	37.2767743551	37.1655597295	37.2609466566	37.1894715753	37.1116654145	37.0270974205	36.36243426	36.271825695	36.2306336088	36.1270623591	36.2494465314	36.005890308	35.7382419234	35.684738292	35.9121963436	35.6036263461	35.3783521162	34.5726220887	34.5261808164	34.2490458302	34.0464012021	34.0317455547	33.2399098422	33.2035562234	32.4771149512	32.3976859504	30.9740746306	31.3267117456	30.484567994	29.7346055597	30.0047343922	26.510030963	28.9919746318	27.3020278129	27.071079646	26.8538154235	25.8531276865	25.7461845765	22.4237067004	21.2500260893	21.829649487	20.5033939907	20.6727280393	21.1465696616	19.0262717059
4924-833-MSITS2a_R1	33.6346343063	33.6345249809	33.6339783536	33.7998250793	33.8062752815	37.3400021865	37.5390838526	37.4043948836	37.2701432164	37.3631791844	37.2397288729	37.3305346015	37.355264021	37.1139389964	37.3025472833	37.0517765388	36.8512299114	36.8839400896	36.7497321526	36.5593965235	36.844495463	35.4946539849	34.3511096534	34.6761779819	34.9050180387	34.6916584673	34.6867606866	34.7328523013	33.7989723407	34.3456652454	34.3406800044	34.5216136438	33.5285011479	32.6062315513	32.4356838308	32.9566415218	31.9146386793	30.6903246966	30.8869356073	30.5899857877	30.728282497	29.8737728217	29.6431616924	28.7825688398	28.4863373055	29.1031862745	26.9198752228	26.1202762923	27.5835115865	28.1633244207	27.4343360071	25.9709224599	23.2991842981	24.1787201395	23.550033476	21.0995637307	19.9957062609	16.5792448957
4924-833-MSITS2a_R2	33.768995299	33.8184104078	33.7161911009	33.7436317918	33.8215808462	37.5504537007	37.5742866514	37.593855909	37.6076309172	37.6440800262	37.5056958566	37.0912430305	37.3670274407	37.3977478955	37.3984257133	37.4005466273	37.3331584126	37.1603804526	37.0853831857	36.6696403192	36.4545534055	36.3754236362	36.2860391385	36.3953208702	36.1005575599	35.9575161255	35.8691811523	35.9520279873	35.8204875916	35.5665901388	35.1306001968	34.5754892314	34.5048212529	34.6423964141	34.3108778835	33.9072920083	33.5833387996	32.8382201815	32.6219306877	31.4974745818	31.8234831092	31.293495135	30.1879741992	30.5703769747	27.4036587383	29.517763892	28.37694711	28.0681990627	27.5324257978	26.8046641375	26.6856058915	23.5277170274	22.6555269103	23.0348882549	22.4241937563	21.7200292675	21.4735256584	19.6120140021
