Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	250
4924-424-MSITS2a_R1	0.0754593175853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4924-424-MSITS2a_R2	0.0	0.00328083989501	0.0	0.00984251968504	0.0	0.00328083989501	0.00984251968504	0.00328083989501	0.0	0.00787401574803	0.011154855643	0.010498687664	0.000656167979003	0.000656167979003	0.0	0.0	0.00196850393701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00341861641756	0.000687668048879	0.000688041832943	0.000688041832943	0.0	0.0
4924-425-MSITS2a_R1	0.076702241897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4924-425-MSITS2a_R2	0.0	0.00219149262563	0.0	0.0284894041332	0.0	0.00219149262563	0.0197234336306	0.00219149262563	0.00219149262563	0.0153404483794	0.0223532247814	0.0219149262563	0.00131489557538	0.00219149262563	0.000876597050251	0.0	0.00043831965776	0.000438394598979	0.0	0.0	0.00394555139081	0.0	0.00131518379694	0.000438394598979	0.0	0.0	0.000438394598979	0.0	0.000438394598979	0.000438394598979	0.0	0.00131518379694	0.000438394598979	0.0	0.000438394598979	0.00131518379694	0.000438394598979	0.0	0.000438394598979	0.0	0.000438394598979	0.0	0.000876789197957	0.0	0.000878692154597	0.000442438722237	0.00044278155372	0.000885563107441	0.00044278155372	0.0	0.00178284104635	0.00360013320493	0.00991656562287	0.00272126121386	0.00181709981784	0.00455027369896	0.0	0.0
4924-426-MSITS2a_R1	0.0659250103008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4924-426-MSITS2a_R2	0.0	0.0020601565719	0.0	0.0309023485785	0.0	0.0041203131438	0.0144210960033	0.0020601565719	0.0	0.0148331273177	0.0201895344046	0.0181293778327	0.00082406262876	0.00082406262876	0.00041203131438	0.0	0.0020601565719	0.00041203131438	0.00041203131438	0.0	0.00453234445818	0.00082406262876	0.00082406262876	0.00041203131438	0.0	0.0	0.00041203131438	0.0	0.00041203131438	0.00082406262876	0.0	0.00123609394314	0.00041203131438	0.00041203131438	0.00082406262876	0.00164812525752	0.00041203131438	0.0	0.00041203131438	0.0	0.00041203131438	0.0	0.00164812525752	0.0	0.00123797615658	0.00124885001728	0.000833246536819	0.000833260423046	0.000416657986292	0.0	0.000834898768524	0.00167445287252	0.00964275682225	0.00126383371319	0.000843821329272	0.00211509501007	0.0	0.0
4924-427-MSITS2a_R1	0.0640768922707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4924-427-MSITS2a_R2	0.0	0.00800961153384	0.0	0.048057669203	0.0	0.00800961153384	0.0240288346015	0.00800961153384	0.0	0.0264317180617	0.0376451742091	0.0344413295955	0.00560672807369	0.00240288346015	0.00160192230677	0.0	0.00160192230677	0.000800986815757	0.000800993231607	0.0	0.00720893908446	0.00160198646321	0.000800993231607	0.000800993231607	0.0	0.0	0.000800993231607	0.0	0.0	0.000800993231607	0.0	0.00160198646321	0.000800993231607	0.000800993231607	0.00160198646321	0.00160198646321	0.000800993231607	0.000800993231607	0.00160198646321	0.0	0.000800993231607	0.0	0.00240297969482	0.0	0.00080173174056	0.0016295535838	0.00163420054909	0.000817126981533	0.000817126981533	0.0	0.000819833409851	0.0032955987279	0.0140358988755	0.00502062640682	0.00419164186612	0.00503258599431	0.0	0.0
4924-429-MSITS2a_R1	0.0620770997579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
