OTU	Test-Statistic	P	FDR_P	Bonferroni_P	C-AS_mean	LB+LP_mean	C_mean	LB_mean	LB-AS_mean	taxonomy
604966	66.7392703861	1.10643650208e-13	1.80814616258e-10	2.67315058903e-10	3562.0	8288.95454545	358.047619048	8318.13043478	7788.6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
518033	66.1166905995	1.49680973723e-13	1.80814616258e-10	3.61629232515e-10	18.8461538462	0.181818181818	35.7142857143	0.0434782608696	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus
266330	64.5371791589	3.22080176993e-13	2.59381902538e-10	7.78145707614e-10	4.46153846154	0.136363636364	6.14285714286	0.0434782608696	0.1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__zeae
3851582	62.9711274833	6.88151110639e-13	4.15643270826e-10	1.6625730833e-09	3.61538461538	9.54545454545	0.238095238095	10.3913043478	10.7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
1991307	61.5445495343	1.3734700155e-12	6.6366071149e-10	3.31830355745e-09	9.84615384615	22.8636363636	0.52380952381	23.1304347826	20.2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
4358821	57.7670897939	8.54019814914e-12	3.43885312139e-09	2.06331187283e-08	7.23076923077	14.8181818182	0.47619047619	15.7826086957	15.2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
4389594	51.9783636763	1.39389948576e-10	4.58467108469e-08	3.3676611576e-07	10.3846153846	0.545454545455	11.0952380952	0.652173913043	0.4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
347922	51.8010711847	1.51810300817e-10	4.58467108469e-08	3.66773686775e-07	2.53846153846	0.0454545454545	4.2380952381	0.0434782608696	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.ReferenceOTU109	51.2795850272	1.95123884009e-10	5.23799226406e-08	4.71419303765e-07	9.76923076923	21.7727272727	2.04761904762	19.2608695652	20.1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.ReferenceOTU113	48.5624537775	7.2043581485e-10	1.74057292868e-07	1.74057292868e-06	2.15384615385	0.0	2.61904761905	0.0	0.1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus
794205	48.3384058471	8.02265285681e-10	1.76028698284e-07	1.93827293021e-06	1.30769230769	0.0	1.71428571429	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__zeae
New.CleanUp.ReferenceOTU74942	48.1592738917	8.74314726578e-10	1.76028698284e-07	2.11234437941e-06	8.30769230769	0.272727272727	8.71428571429	0.391304347826	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.ReferenceOTU28	46.9225324133	1.58263396526e-09	2.94126435389e-07	3.82364366006e-06	3.61538461538	10.9090909091	0.619047619048	7.5652173913	6.6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__
949863	46.7168694547	1.74666681489e-09	2.94620678997e-07	4.21994702478e-06	57.2307692308	1.5	95.619047619	1.65217391304	2.9	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
73609	46.5041882968	1.9341629692e-09	2.94620678997e-07	4.67293773358e-06	216.692307692	4.40909090909	274.666666667	3.65217391304	5.1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__zeae
New.CleanUp.ReferenceOTU2374	46.3692960446	2.06336029972e-09	2.94620678997e-07	4.98507848412e-06	1.23076923077	0.181818181818	4.38095238095	0.0434782608696	0.2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__
New.ReferenceOTU54	46.3186503997	2.11406171253e-09	2.94620678997e-07	5.10757309747e-06	10.9230769231	19.9090909091	2.80952380952	21.347826087	18.8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__
692823	46.2402406052	2.19502161504e-09	2.94620678997e-07	5.30317222195e-06	3.0	0.227272727273	2.80952380952	0.217391304348	0.2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
4371645	46.0277321866	2.43033998974e-09	3.00853806262e-07	5.87170141522e-06	0.846153846154	0.0	1.33333333333	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
New.ReferenceOTU145	45.9766915789	2.49051164124e-09	3.00853806262e-07	6.01707612524e-06	16.3846153846	1.31818181818	28.1428571429	1.78260869565	1.7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus
160548	44.279552597	5.61276008815e-09	6.30206281789e-07	1.3560428373e-05	73.4615384615	7.77272727273	50.4761904762	8.5652173913	9.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
760901	44.2331910521	5.73863336066e-09	6.30206281789e-07	1.38645381993e-05	1991.69230769	126.545454545	1679.52380952	143.913043478	178.8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
781576	44.1035884226	6.10565402999e-09	6.41359136368e-07	1.47512601365e-05	141.076923077	10.5	167.857142857	13.1304347826	16.1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
New.CleanUp.ReferenceOTU17926	43.8613410259	6.85563308274e-09	6.90133730329e-07	1.65632095279e-05	0.230769230769	0.0909090909091	6.47619047619	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae
104044	43.5112000999	8.10496679363e-09	7.60346940473e-07	1.95815997734e-05	0.307692307692	0.0	1.2380952381	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Klebsiella; s__
613189	43.4912726926	8.18254157793e-09	7.60346940473e-07	1.97690204523e-05	203.0	15.0909090909	208.0	16.3043478261	18.6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
New.ReferenceOTU74	43.2900549402	9.00859081382e-09	8.06102052081e-07	2.17647554062e-05	8.92307692308	0.454545454545	5.61904761905	0.826086956522	0.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__zeae
345540	43.1071788502	9.83129476764e-09	8.4830029138e-07	2.37524081586e-05	0.384615384615	0.0909090909091	1.52380952381	0.0	0.1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU30458	41.8291670828	1.80986006995e-08	1.4676811115e-06	4.37262192899e-05	1.92307692308	0.318181818182	7.04761904762	0.217391304348	0.3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
New.ReferenceOTU12	41.8146376587	1.8224517113e-08	1.4676811115e-06	4.40304333451e-05	63.6923076923	48.5454545455	10.0	45.9565217391	39.3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
354494	41.3805297757	2.24180062485e-08	1.71593378107e-06	5.41619030963e-05	60.3076923077	4.27272727273	83.4761904762	4.95652173913	6.7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
268592	41.3517724224	2.27275997493e-08	1.71593378107e-06	5.49098809942e-05	2.38461538462	0.0909090909091	2.95238095238	0.0434782608696	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__zeae
New.CleanUp.ReferenceOTU103532	41.0532637747	2.62043338341e-08	1.91847486495e-06	6.33096705432e-05	1.38461538462	0.0	2.66666666667	0.0434782608696	0.1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__zeae
New.ReferenceOTU115	40.9281100749	2.78154181536e-08	1.97653088998e-06	6.72020502592e-05	17.0	3.68181818182	53.1904761905	3.08695652174	2.4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__
New.ReferenceOTU44	40.6754652449	3.13749625748e-08	2.16576884516e-06	7.58019095806e-05	10.6923076923	1.5	30.8095238095	1.86956521739	1.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
192776	40.5401676804	3.34644461958e-08	2.24583616692e-06	8.0850102009e-05	7.23076923077	1.0	7.7619047619	1.0	1.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
4429559	39.2201663047	6.27377358352e-08	4.09660458859e-06	0.000151574369778	8.69230769231	0.636363636364	5.57142857143	0.565217391304	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
565537	38.4475592701	9.05901351525e-08	5.75962543496e-06	0.000218865766528	11.0	16.1363636364	3.04761904762	15.347826087	17.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
New.ReferenceOTU125	38.050714251	1.09388748595e-07	6.77649273345e-06	0.000264283216605	6.38461538462	15.5454545455	4.19047619048	15.5652173913	11.4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
588197	37.8217682627	1.21954524966e-07	7.36605330798e-06	0.000294642132319	6.92307692308	6.04545454545	1.09523809524	5.34782608696	5.1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
830280	37.4937670007	1.42505132705e-07	8.39737562477e-06	0.000344292400616	1.0	0.0909090909091	3.66666666667	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU120041	37.058153866	1.75228946331e-07	1.00798365318e-05	0.000423353134336	0.0	0.0909090909091	0.857142857143	0.0	0.1	Unassigned
114462	36.8914015417	1.89652048902e-07	1.06557988406e-05	0.000458199350148	0.384615384615	0.0454545454545	1.57142857143	0.0434782608696	0.2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__
616310	35.913454381	3.01478140743e-07	1.65538906372e-05	0.000728371188035	101.230769231	118.954545455	1570.66666667	106.608695652	110.3	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
New.CleanUp.ReferenceOTU90546	35.5673912351	3.55156827155e-07	1.90679754313e-05	0.000858058894407	0.846153846154	0.0	1.85714285714	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.ReferenceOTU84	35.4702649894	3.71866101209e-07	1.95310543592e-05	0.000898428500521	9.84615384615	0.0	12.0	0.0434782608696	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium
754778	35.2148843832	4.19634990788e-07	2.15710242073e-05	0.00101383813774	0.0	0.0454545454545	0.666666666667	0.130434782609	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__
300495	34.8797380174	4.91721226292e-07	2.474996839e-05	0.00118799848272	25.3846153846	1.54545454545	64.7619047619	1.47826086957	0.8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
159446	34.3428380955	6.33776752453e-07	3.12490741618e-05	0.00153120463393	1.38461538462	0.0909090909091	2.28571428571	0.130434782609	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU32407	34.2434279243	6.64252773781e-07	3.20966940291e-05	0.00160483470146	0.153846153846	0.0	1.2380952381	0.0434782608696	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
New.CleanUp.ReferenceOTU123198	33.8347180746	8.05672088136e-07	3.81667404889e-05	0.00194650376494	0.538461538462	0.181818181818	2.42857142857	0.0869565217391	0.1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.ReferenceOTU26	33.7927106631	8.2180865219e-07	3.81824943017e-05	0.00198548970369	2.07692307692	0.0	5.7619047619	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
New.ReferenceOTU154	33.4822469809	9.51488549313e-07	4.32572747042e-05	0.00229879633514	16.2307692308	27.9090909091	6.85714285714	26.3043478261	34.4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU25981	33.4483164615	9.66843060441e-07	4.32572747042e-05	0.00233589283403	0.615384615385	0.0909090909091	1.57142857143	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__
New.CleanUp.ReferenceOTU11144	32.1380064933	1.79278711121e-06	7.87522483762e-05	0.00433137366069	0.461538461538	0.0	1.38095238095	0.0	0.1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
335887	31.083030081	2.94429323875e-06	0.000125153407201	0.00711341246481	4.84615384615	0.818181818182	2.95238095238	0.695652173913	0.4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU40851	31.0769544519	2.95270869638e-06	0.000125153407201	0.00713374421045	0.230769230769	0.181818181818	2.14285714286	0.0869565217391	0.3	Unassigned
New.CleanUp.ReferenceOTU26470	30.9739686771	3.0990557275e-06	0.000129091700649	0.00748731863765	2.38461538462	0.0	2.7619047619	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__tyrobutyricum
New.CleanUp.ReferenceOTU70115	30.7167542363	3.49688848185e-06	0.000143194619867	0.00844848257216	0.538461538462	0.0	1.33333333333	0.0869565217391	0.1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
273647	30.5916116061	3.7084445017e-06	0.000146176272401	0.00895960191611	1.46153846154	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__
New.CleanUp.ReferenceOTU37072	30.5916116061	3.7084445017e-06	0.000146176272401	0.00895960191611	3.84615384615	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__
16144	30.5671786054	3.75121228844e-06	0.000146176272401	0.00906292888887	190.615384615	0.181818181818	248.095238095	0.304347826087	0.6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__tyrobutyricum
New.ReferenceOTU77	30.4141424829	4.03048598258e-06	0.000154565938633	0.00973765413391	6.84615384615	0.0	10.2380952381	0.0869565217391	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__
New.CleanUp.ReferenceOTU67959	29.531256129	6.09649871268e-06	0.000230142826403	0.0147291408898	3.15384615385	0.0	0.285714285714	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__
New.CleanUp.ReferenceOTU66592	29.3330765987	6.68923406435e-06	0.000248633684607	0.0161611894995	0.307692307692	0.227272727273	3.52380952381	0.0869565217391	0.7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
4416562	29.2405460051	6.98529466649e-06	0.000255704119913	0.0168764719142	0.384615384615	0.136363636364	1.2380952381	0.0434782608696	0.1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
1110317	29.1100192267	7.42523024024e-06	0.000267751585976	0.0179393562604	943.769230769	287.363636364	328.333333333	287.173913043	278.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.ReferenceOTU119	28.9988075415	7.82175022938e-06	0.00027790218462	0.0188973485542	1.07692307692	2.86363636364	0.619047619048	2.26086956522	2.3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.ReferenceOTU40	28.629773432	9.29474498715e-06	0.000325450780999	0.0224561038889	1.46153846154	0.272727272727	2.33333333333	0.173913043478	0.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
536754	28.5839539792	9.49591664616e-06	0.000327744780244	0.0229421346171	10.5384615385	4.5	1.90476190476	4.65217391304	4.3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.ReferenceOTU141	28.5380177069	9.70195016792e-06	0.00033013960008	0.0234399116057	3.38461538462	0.0	8.85714285714	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
153978	28.5022169756	9.86560295551e-06	0.000331045788063	0.0238352967405	2.92307692308	4.77272727273	59.619047619	4.86956521739	4.3	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
New.CleanUp.ReferenceOTU74761	28.4609130217	1.00578275093e-05	0.00033287275702	0.0242997112625	0.0769230769231	0.0	1.19047619048	0.0434782608696	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
New.ReferenceOTU126	28.3847686503	1.04220161267e-05	0.000337994920684	0.0251795909622	2.84615384615	0.0	7.71428571429	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__
534965	28.3703601882	1.04923919914e-05	0.000337994920684	0.0253496190513	0.538461538462	0.136363636364	1.7619047619	0.0869565217391	0.3	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU56984	28.063099313	1.21109766692e-05	0.00037911525538	0.0292601196328	1.38461538462	0.0454545454545	3.28571428571	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.ReferenceOTU70	28.0190059646	1.23627894263e-05	0.00037911525538	0.0298684992539	2.30769230769	0.0	0.0952380952381	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
New.CleanUp.ReferenceOTU115167	28.0133744142	1.23953235256e-05	0.00037911525538	0.029947101638	1.0	0.0	2.38095238095	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus
New.CleanUp.ReferenceOTU107913	28.0131595144	1.23965667115e-05	0.00037911525538	0.0299501051751	0.0769230769231	0.0	0.761904761905	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU112104	27.9441157856	1.28024725718e-05	0.000383439596326	0.0309307737335	0.384615384615	0.0	0.714285714286	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
New.CleanUp.ReferenceOTU117186	27.9055677656	1.30348191171e-05	0.000383439596326	0.0314921229868	0.0769230769231	0.0	0.52380952381	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__
New.CleanUp.ReferenceOTU47984	27.8816743577	1.318093666e-05	0.000383439596326	0.0318451429707	0.923076923077	0.0	2.14285714286	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium
New.ReferenceOTU39	27.879195345	1.31961897849e-05	0.000383439596326	0.0318819945202	1.38461538462	6.86363636364	3.7619047619	6.26086956522	3.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.ReferenceOTU80	27.8573265839	1.33315091438e-05	0.000383439596326	0.0322089260914	0.769230769231	6.40909090909	3.33333333333	5.0	2.7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__
New.ReferenceOTU90	27.8258123268	1.3528944375e-05	0.000384540348353	0.03268592961	0.0769230769231	1.09090909091	0.0	1.04347826087	1.1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
509745	27.6671965663	1.45677041926e-05	0.000409250852668	0.0351955733294	1.30769230769	0.0	1.7619047619	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__tyrobutyricum
New.CleanUp.ReferenceOTU34728	27.6305621658	1.48186812103e-05	0.000411474357268	0.035801933804	0.692307692308	0.181818181818	2.28571428571	0.130434782609	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU13826	27.6062691041	1.49874765892e-05	0.000411474357268	0.0362097434395	0.461538461538	0.0454545454545	1.38095238095	0.0434782608696	0.1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
New.CleanUp.ReferenceOTU65878	27.3958500358	1.65319003454e-05	0.000448290322294	0.0399410712346	0.846153846154	0.0909090909091	4.19047619048	0.173913043478	0.1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.ReferenceOTU171	27.3729254069	1.670944318e-05	0.000448290322294	0.0403700147229	1.61538461538	0.136363636364	2.28571428571	0.0	0.2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.ReferenceOTU52	27.3504805732	1.68851073381e-05	0.000448290322294	0.0407944193288	8.84615384615	0.863636363636	33.0	0.652173913043	1.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
New.ReferenceOTU170	27.0906731958	1.90571887683e-05	0.000500458348523	0.0460421680642	0.307692307692	2.27272727273	1.42857142857	2.08695652174	2.9	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
New.CleanUp.ReferenceOTU107247	26.8922938295	2.09008822859e-05	0.000542973458094	0.0504965316028	0.0769230769231	0.181818181818	2.38095238095	0.0	0.5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU21293	26.7905607882	2.19141065975e-05	0.000563239165315	0.0529444815396	0.769230769231	0.0909090909091	1.09523809524	0.0434782608696	0.0	Unassigned
466445	26.5002127106	2.50824543762e-05	0.000637886418661	0.0605992097728	0.307692307692	0.0909090909091	1.95238095238	0.217391304348	0.2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU18427	26.3316211905	2.71270482247e-05	0.000679524389945	0.0655389485108	0.769230769231	0.0	1.14285714286	0.0	0.1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
275097	26.3193460137	2.72822292321e-05	0.000679524389945	0.0659138658247	1.23076923077	0.227272727273	1.71428571429	0.260869565217	0.1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia
New.ReferenceOTU132	25.9969996517	3.16887237742e-05	0.000781224047331	0.0765599566385	4.07692307692	0.0909090909091	0.0952380952381	0.0434782608696	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
1065974	25.8375261109	3.41234657401e-05	0.000832750436648	0.0824422932281	0.307692307692	0.0	6.19047619048	0.391304347826	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__
New.ReferenceOTU106	25.7482709989	3.55664013474e-05	0.000859284256552	0.0859284256552	0.230769230769	0.0909090909091	1.33333333333	0.173913043478	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Klebsiella; s__
637409	25.6699771203	3.68819689093e-05	0.000882245909751	0.0891068368849	0.692307692308	6.36363636364	3.61904761905	4.5652173913	3.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__
2529285	25.4004859304	4.17910064683e-05	0.000983080716283	0.100967071627	0.230769230769	0.0454545454545	0.619047619048	0.0	0.1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Klebsiella; s__
950606	25.394292841	4.19111398084e-05	0.000983080716283	0.101257313777	0.0769230769231	0.0	0.761904761905	0.0869565217391	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU108814	25.283888514	4.41112778819e-05	0.00102473891695	0.106572847363	2.69230769231	0.272727272727	10.0476190476	0.652173913043	0.1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
New.ReferenceOTU21	25.2060134919	4.57318350396e-05	0.0010522677472	0.110488113456	1.0	1.77272727273	0.142857142857	1.60869565217	2.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU65967	25.1459994817	4.70209535852e-05	0.00107172286662	0.113602623862	1.38461538462	0.0	2.14285714286	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
