# Constructed from biom file
#OTU ID	657	659	660	662	663	665	667	669	670	672	677	679	680	692	693	694	695	697	698	699	700
No blast hit;Other;Other;Other	7.28173013908e-05	8.0092907773e-05	0.000200465078983	0.0	8.91424496345e-05	0.000317158261973	0.000125292348814	0.0	0.000199371978268	0.000541791853421	0.000223934073809	0.00013487389291	5.38444970924e-05	0.0	5.48726953468e-05	0.0	5.23944252332e-05	2.82573681087e-05	4.45434298441e-05	0.0	4.8225308642e-05
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	0.0246486565208	0.0144968163069	0.0347205516799	0.0716458889878	0.0615082902478	0.0486611390512	0.19679251587	0.0732205909682	0.0620046852415	0.0154164409201	0.0756001433178	0.0119588185047	0.0463870342451	0.00168325878902	0.00120719929763	0.0393758559969	0.00188619930839	0.000536889994066	0.00530066815145	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales	3.64086506954e-05	0.000440510992752	0.00264613904258	0.0	0.0	0.0	0.0	0.0	4.98429945671e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.00269424015146	0.0113731929038	0.00453051078502	0.0	0.00138170796933	0.0	0.0	0.0013008734436	0.000398743956537	0.0	0.0081959871014	0.0	0.00107688994185	0.0	2.74363476734e-05	0.0	0.0	2.82573681087e-05	0.0	0.0105609011969	0.00212191358025
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified	0.403953979466	0.172560169797	0.294483201026	0.0	0.0	0.0	0.00129468760441	0.00385616056495	0.00398743956537	4.92538048564e-05	0.00277678251523	0.0	0.000996123196209	0.0	0.0	0.0	0.000288169338782	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales	0.00141993737712	0.000440510992752	0.00060139523695	0.0	0.00098056694598	0.00086085813964	0.0	0.000464597658428	0.0	0.0	0.0	0.0	0.00269222485462	4.80931082576e-05	2.74363476734e-05	0.0	0.0	0.0	0.0	0.700492842056	0.800395447531
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Incertae_sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.47868147617e-05	0.0	0.0	0.96977348146	0.956458516242	0.543778125611	0.953106989416	0.991494532199	0.908374164811	0.0	9.6450617284e-05
k__Fungi;p__Ascomycota;c__Incertae_sedis;o__Incertae_sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016897441915	0.0018325617284
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.000182043253477	0.000600696808298	0.0	0.0006678539626	0.000846853271528	0.0	0.0	0.0	0.0	0.0	0.00026872088857	0.0	0.0	9.61862165152e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales	0.238549479356	0.0221857354531	0.0732900328763	0.219686850698	0.252763415939	0.174391735762	0.136693952556	0.106114105185	0.179783681404	0.362951287987	0.116490505195	0.140583554377	0.0869319405557	0.00420814697254	0.0072157594381	0.097192330268	0.00434873729435	0.000819463675153	0.0164365256125	0.00333255104436	4.8225308642e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.0400131071143	0.0254294982179	0.104963515356	0.00693826061146	0.00249598858977	0.00140455801731	0.00204644169729	0.00209068946293	0.000797487913074	0.00137910653598	0.000671802221426	0.0	0.0	0.000120232770644	0.0	0.0	0.000104788850466	0.000113029472435	0.000445434298441	0.0039896737855	0.00163966049383
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Incertae_sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000447868147617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.00116507682225	0.0	0.0	0.0	0.0	0.0	0.0	0.00362386173574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales	0.0	0.000200232269433	0.0	0.00111308993767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00234686693264	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	0.0	0.0	0.0	0.0	0.00338741308611	0.0	0.00601403274307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified	0.000582538411126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__unidentified;o__unidentified	0.0235928056506	0.0353610187818	0.0867211931682	0.00805135054912	0.00695311107149	0.0318517511667	0.0105663214166	0.00692250511057	0.00498429945671	0.00206865980397	0.0162128269437	4.49579643034e-05	0.00549213870342	0.000144279324773	8.23090430202e-05	0.00107611035023	0.000288169338782	0.000141286840544	0.00133630289532	0.0625205350857	0.0414255401235
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.0	0.000160185815546	0.00156362761607	0.0	0.0	0.0	0.0	0.0	0.0	0.000394030438851	0.000806162665711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales	0.000291269205563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Phallales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales	0.000436903808345	4.00464538865e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000447868147617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales	0.00087380761669	0.00272315886428	0.014794322829	0.000519441970911	0.00334284186129	0.00507453219156	0.000167056465085	0.00116149414607	0.00902158201665	0.00413731960794	0.00295592977427	0.0	0.000511522722378	0.000336651757803	5.48726953468e-05	0.00909802387008	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales	0.0	0.00224260141764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00116445718381	0.0	0.0	0.0	0.0	0.0	0.0	8.47721043262e-05	0.0	0.0	0.0235339506173
k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales	0.00207529308964	0.00156181170157	0.00280651110577	0.0020035618878	0.00213941879123	0.00240134112636	0.00826929502172	0.00246236758967	0.00234262074465	0.00694478648476	0.00680759584378	0.0	0.0	7.21396623864e-05	0.000137181738367	0.00405987086676	0.000733521953264	2.82573681087e-05	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales	0.000400495157649	0.00440510992752	0.0024456739636	0.0086821015138	0.00396683900874	0.00271849938834	0.00141997995322	0.00399553986248	0.00523351442955	0.00477761907107	0.00586707273379	0.00314705750124	0.00207301313806	0.00019237243303	0.000301799824407	0.00973390725885	2.61972126166e-05	0.000141286840544	8.90868596882e-05	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales	0.00407776887789	0.0160586280085	0.00609413840109	0.0527604630454	0.0507666250669	0.0512890217933	0.0624373538256	0.0570990522208	0.0561730548771	0.055558291878	0.0446972411322	0.064469720811	0.0656902864527	0.00363102967345	0.00150899912204	0.0322343963999	0.00440113171959	0.000762948938936	0.00824053452116	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__unidentified	0.00258501419937	0.00180209042489	0.0	0.0	0.0010251381708	0.00158579130986	0.00183762111594	0.0	0.00114638887504	0.0019208983894	0.00188104621999	0.0	0.0123034675856	7.21396623864e-05	8.23090430202e-05	0.0	0.000130986063083	2.82573681087e-05	0.000890868596882	0.0	0.0
k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales	0.000327677856259	0.00012013936166	0.00364846443749	0.0	0.0	0.000317158261973	0.0	0.000185839063371	0.0	0.0	0.0	4.49579643034e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified	0.0339328624481	0.0693604581314	0.0290674364526	0.0128005342832	0.0124799429488	0.0125957138326	0.00664049448714	0.00715480393979	0.0105168718537	0.0126089740432	0.00770333213902	0.0	0.0113073443894	0.00060116385322	0.000356672519754	0.000978282136568	0.00104788850466	0.0	0.00022271714922	0.0	0.0044849537037
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016260918045	0.0	0.0	0.0	4.49579643034e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Mucorales	0.0	8.0092907773e-05	0.000200465078983	0.0	4.45712248173e-05	0.000135924969417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__unidentified;c__unidentified;o__unidentified	0.218087817665	0.618277201554	0.337222355866	0.615130602553	0.595828133357	0.666394816728	0.565694954895	0.728721427244	0.663360414694	0.531251539181	0.70673593694	0.779571101021	0.764484169718	0.0190208243159	0.0324846356453	0.262473097241	0.0335848265745	0.00579276046229	0.0586191536748	0.215066885708	0.124373070988
