Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
4924-424-MS515F-926R_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00664429753164	0.00664429753164	0.00332214876582	0.00332214876582	0.0	0.0	0.00332214876582	0.00332214876582	0.00664429753164	0.0132885950633	0.018271818212	0.0431879339557	0.144513471313	0.993322480981	5.43835752965	4.25235042025	5.91342480316	43.8457194113	28.2249759144	2.88030297997	0.97006743962	3.37198099731	2.95006810405	0.694329092057	0.149496694462	0.0498322314873	0.0132885950633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4924-424-MS515F-926R_R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032940246393	0.0	0.0	0.0032940246393	0.0032940246393	0.0032940246393	0.00658804927861	0.00988207391791	0.0	0.0	0.0	0.00658804927861	0.00658804927861	0.0131760985572	0.0230581724751	0.0527043942289	0.108702813097	0.783977864154	2.69451215495	2.69286514263	1.89077014296	8.38823374399	31.4348771329	27.8674484485	8.93668884643	2.89215363331	2.18393833586	4.16364714408	3.59707490612	1.33078595428	0.477633572699	0.197641478358	0.0889386652612	0.0494103695896	0.042822320311	0.0164701231965	0.00658804927861	0.0032940246393	0.0032940246393	0.00658804927861	0.0032940246393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032940246393	0.0032940246393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4924-425-MS515F-926R_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00548937805347	0.00548937805347	0.0109787561069	0.0109787561069	0.0274468902673	0.0439150244277	0.0494044024812	0.14272382939	0.356809573475	1.05944996432	4.13899105231	4.8361420651	7.56436295768	33.8145688094	31.5584344294	8.22857770215	2.19575122139	2.03106987978	2.34945380688	1.1911950376	0.318383927101	0.0494044024812	0.0109787561069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4924-425-MS515F-926R_R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00553663870664	0.0110732774133	0.0110732774133	0.0166099161199	0.0110732774133	0.0276831935332	0.0830495805996	0.620103535144	2.30324170196	2.12606926335	1.53918556045	8.09456578911	34.4987957811	29.460454558	7.90632007308	2.37521800515	1.68313816682	3.84242726241	3.54344877225	1.19591396063	0.354344877225	0.0941228580129	0.0719763031863	0.0332198322398	0.0221465548266	0.0110732774133	0.00553663870664	0.00553663870664	0.00553663870664	0.0110732774133	0.0110732774133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00553663870664	0.00553663870664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00830495805996
4924-426-MS515F-926R_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011927074459	0.0170386777986	0.0187425455785	0.023854148918	0.0647469756347	0.194240926904	0.797410120975	5.04344862839	3.83711024025	6.10325438746	47.1664678821	29.3201567558	3.06014653263	0.688362583064	1.64593627534	1.45169534844	0.408928267166	0.112455273471	0.0204464133583	0.0136309422389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4924-426-MS515F-926R_R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00337154416723	0.00337154416723	0.0	0.00337154416723	0.00337154416723	0.0	0.0	0.0	0.0	0.0	0.00337154416723	0.00674308833446	0.00674308833446	0.0303438975051	0.0370869858395	0.0893459204316	0.448415374241	1.40761968982	1.48010788941	1.4093054619	8.74915711396	33.3412002697	29.3627781524	9.33580579906	2.95347269049	2.12744436952	3.64801078894	3.50303438975	1.35873229939	0.374241402562	0.134861766689	0.0910316925152	0.0303438975051	0.00337154416723	0.00337154416723	0.0134861766689	0.00674308833446	0.00337154416723	0.0101146325017	0.00674308833446	0.0	0.0	0.0	0.00337154416723	0.00337154416723	0.0	0.0	0.0	0.00337154416723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4924-427-MS515F-926R_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00594335978128	0.0	0.0	0.00297167989064	0.00297167989064	0.00594335978128	0.0148583994532	0.0148583994532	0.0267451190158	0.083207036938	0.300139668955	0.870702207958	5.59567323408	5.03996909453	6.87349558706	45.3359484116	28.857983418	3.4946955514	0.912305726427	1.19164363615	0.980654363912	0.270422870048	0.083207036938	0.0178300793439	0.00891503967193	0.00594335978128	0.00297167989064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4924-427-MS515F-926R_R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00295836106797	0.0	0.0	0.00295836106797	0.00295836106797	0.0	0.00295836106797	0.0	0.0	0.0088750832039	0.00591672213594	0.00295836106797	0.0	0.00295836106797	0.0	0.00295836106797	0.0147918053398	0.0266252496117	0.0591672213594	0.251460690777	0.970342430294	0.996967679905	1.0620516234	7.91361585681	33.1011019895	29.5836106797	8.95495895274	3.06486206641	2.98202795651	4.89904592856	3.96420383108	1.32830411952	0.443754160195	0.147918053398	0.0710006656312	0.0355003328156	0.0207085274758	0.0118334442719	0.0118334442719	0.0088750832039	0.00591672213594	0.0088750832039	0.00295836106797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00295836106797	0.00295836106797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00591672213594	0.00591672213594	0.0	0.0	0.00443754160195
4924-429-MS515F-926R_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00313902752927	0.00627805505854	0.00941708258781	0.0282512477634	0.0439463854098	0.119283046112	0.295068587752	1.73902125122	10.7574473428	20.3660106099	10.9834573249	4.32557993534	9.58972910192	9.22874093606	17.3085977964	12.7224785761	2.05292400414	0.339014973161	0.069058605644	0.00627805505854	0.0	0.0	0.0	0.00313902752927	0.00313902752927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
